行驶状态,编码器速度,惯性导航解算速度,slam位移,惯性导航解算位移
1,0.0839073,0.0712872,0.0115194,0.0162497
1,0.0880999,0.074519,0.0115194,0.0174679
1,0.0896966,0.0776537,0.0150056,0.0186562
1,0.0936637,0.0808481,0.0150056,0.0198928
1,0.0974648,0.0842864,0.0150056,0.0212689
1,0.10116,0.0874924,0.0150056,0.0226054
1,0.104844,0.0909105,0.0196393,0.0240873
1,0.108794,0.0943097,0.0196393,0.0256234
1,0.112756,0.0975096,0.0196393,0.0271101
1,0.116335,0.100753,0.0254933,0.0286457
1,0.120583,0.104321,0.0254933,0.0303434
1,0.123893,0.108001,0.0254933,0.0321008
1,0.128012,0.111572,0.0254933,0.0338012
1,0.131869,0.115525,0.0317393,0.0356812
1,0.136077,0.119366,0.0317393,0.0375005
1,0.139352,0.12359,0.0317393,0.0395117
1,0.142917,0.127912,0.0317393,0.0415929
1,0.147664,0.132317,0.0378532,0.0437452
1,0.151901,0.136495,0.0378532,0.045824
1,0.156729,0.140642,0.0378532,0.0479647
1,0.15891,0.144681,0.045801,0.0501652
1,0.16377,0.148804,0.045801,0.0525791
1,0.168616,0.15246,0.045801,0.0548934
1,0.171436,0.155907,0.045801,0.0572579
1,0.1769,0.159411,0.0554918,0.0598365
1,0.180367,0.162632,0.0554918,0.0623001
1,0.184724,0.165887,0.0554918,0.0648128
1,0.188084,0.169532,0.0653547,0.0675545
1,0.192207,0.173418,0.0653547,0.0703603
1,0.19535,0.177558,0.0653547,0.0732343
1,0.19971,0.181672,0.0653547,0.0759903
1,0.202631,0.185982,0.0761608,0.0788123
1,0.206419,0.190671,0.0761608,0.0819006
1,0.211699,0.195402,0.0761608,0.0850649
1,0.215618,0.199801,0.0880685,0.0880949
1,0.218772,0.204394,0.0880685,0.0914019
1,0.221798,0.208579,0.0880685,0.094562
1,0.226112,0.212633,0.0880685,0.0977819
1,0.230291,0.216813,0.100416,0.101284
1,0.233311,0.220612,0.100416,0.104622
1,0.236531,0.22433,0.100416,0.108015
1,0.23962,0.228162,0.100416,0.111696
1,0.243625,0.231677,0.114297,0.115198
1,0.247081,0.235358,0.114297,0.118993
1,0.250788,0.238973,0.114297,0.122845
1,0.253022,0.242373,0.114297,0.126506
1,0.255617,0.245803,0.127924,0.130219
1,0.259111,0.249309,0.127924,0.133985
1,0.263081,0.252923,0.127924,0.137806
1,0.265908,0.256658,0.142965,0.141684
1,0.267216,0.260753,0.142965,0.145889
1,0.267335,0.264639,0.142965,0.149887
1,0.272699,0.268755,0.142965,0.15422
1,0.276795,0.272494,0.158514,0.158336
1,0.278087,0.276057,0.158514,0.162503
1,0.278712,0.27959,0.158514,0.167005
1,0.280732,0.282628,0.158514,0.171267
1,0.283602,0.285437,0.174496,0.17557
1,0.286625,0.288207,0.174496,0.180203
1,0.288515,0.29057,0.174496,0.18458
1,0.289197,0.292812,0.190452,0.188989
1,0.29006,0.295145,0.190452,0.19373
1,0.294363,0.297225,0.190452,0.198204
1,0.294193,0.299433,0.190452,0.203012
1,0.295436,0.301446,0.209688,0.207549
1,0.297354,0.303293,0.209688,0.212112
1,0.297871,0.305,0.209688,0.2167
1,0.298248,0.306479,0.209688,0.221308
1,0.297964,0.307801,0.228724,0.226244
1,0.29931,0.308778,0.228724,0.230883
1,0.299919,0.3096,0.228724,0.235843
1,0.300426,0.3102,0.228724,0.2405
1,0.29991,0.310703,0.246804,0.245165
1,0.299619,0.311093,0.246804,0.249834
1,0.299623,0.311316,0.246804,0.254506
1,0.299379,0.311344,0.264563,0.259176
1,0.300658,0.311203,0.264563,0.264154
1,0.299245,0.310921,0.264563,0.269127
1,0.300108,0.310552,0.264563,0.273782
1,0.300446,0.310078,0.283119,0.278739
1,0.298881,0.309619,0.283119,0.28338
1,0.299597,0.309176,0.283119,0.288324
1,0.300222,0.308832,0.300692,0.292954
1,0.301337,0.308603,0.300692,0.297889
1,0.299696,0.308521,0.300692,0.302517
1,0.298968,0.30864,0.300692,0.307456
1,0.299427,0.30892,0.319928,0.312092
1,0.301853,0.309324,0.319928,0.316735
1,0.300642,0.309812,0.319928,0.321385
1,0.298515,0.310369,0.319928,0.326356
1,0.29957,0.310841,0.337887,0.331022
1,0.300916,0.311317,0.337887,0.336007
1,0.300789,0.311727,0.337887,0.340686
1,0.299692,0.312064,0.356095,0.345681
1,0.299737,0.312287,0.356095,0.35068
1,0.300172,0.312449,0.356095,0.355368
1,0.300051,0.31251,0.356095,0.360056
1,0.299704,0.312486,0.37477,0.365056
1,0.300329,0.312396,0.37477,0.369741
1,0.300653,0.312226,0.37477,0.374735
1,0.30058,0.312024,0.37477,0.379414
1,0.299557,0.311792,0.392657,0.384401
1,0.299378,0.311495,0.392657,0.389382
1,0.301761,0.31117,0.392657,0.394047
1,0.300386,0.310883,0.41128,0.399019
1,0.299754,0.310643,0.41128,0.403988
1,0.300217,0.310515,0.41128,0.408644
1,0.300124,0.310458,0.41128,0.413611
1,0.300652,0.310542,0.429122,0.418581
1,0.299288,0.310723,0.429122,0.423243
1,0.299699,0.310937,0.429122,0.427908
1,0.300331,0.311105,0.429122,0.432887
1,0.300413,0.311187,0.448618,0.437867
1,0.3006,0.311154,0.448618,0.442534
1,0.299974,0.310967,0.448618,0.447197
1,0.298985,0.310596,0.466371,0.452164
1,0.299961,0.31011,0.466371,0.456812
1,0.300153,0.309514,0.466371,0.46145
1,0.30065,0.308759,0.466371,0.466384
1,0.30024,0.308039,0.482938,0.470999
1,0.300509,0.3073,0.482938,0.47591
1,0.298865,0.306722,0.482938,0.480507
1,0.299497,0.306176,0.501295,0.485401
1,0.300532,0.305787,0.501295,0.489985
1,0.300793,0.305462,0.501295,0.49487
1,0.299674,0.305219,0.501295,0.499446
1,0.299227,0.304885,0.520705,0.504322
1,0.300109,0.304538,0.520705,0.508887
1,0.301601,0.304206,0.520705,0.513448
1,0.299695,0.303897,0.520705,0.518308
1,0.299803,0.303665,0.53845,0.523165
1,0.298954,0.303558,0.53845,0.527717
1,0.301504,0.303632,0.53845,0.532272
1,0.300206,0.303833,0.53845,0.537135
1,0.29915,0.304089,0.555714,0.541698
1,0.299242,0.304339,0.555714,0.54657
1,0.299882,0.304523,0.555714,0.551444
1,0.300794,0.304604,0.555714,0.556013
1,0.298863,0.304602,0.573079,0.560887
1,0.299774,0.304461,0.573079,0.565453
1,0.300561,0.304271,0.573079,0.570015
1,0.300279,0.304039,0.592084,0.574878
1,0.298973,0.303871,0.592084,0.579435
1,0.299703,0.303745,0.592084,0.58399
1,0.301296,0.303696,0.592084,0.588849
1,0.300741,0.303781,0.609246,0.593406
1,0.299087,0.303971,0.609246,0.598271
1,0.299213,0.304231,0.609246,0.602837
1,0.300757,0.304581,0.609246,0.607408
1,0.30024,0.30497,0.627599,0.612291
1,0.299867,0.305291,0.627599,0.616872
1,0.298601,0.305546,0.627599,0.621458
1,0.300096,0.305735,0.645373,0.626045
1,0.300582,0.305878,0.645373,0.63094
1,0.300197,0.305964,0.645373,0.63553
1,0.299474,0.306054,0.645373,0.640428
1,0.298826,0.306168,0.663322,0.645021
1,0.300778,0.306359,0.663322,0.649925
1,0.29945,0.306565,0.663322,0.654525
1,0.300238,0.306794,0.663322,0.659128
1,0.299358,0.307047,0.682286,0.664043
1,0.300119,0.30729,0.682286,0.668654
1,0.299571,0.307508,0.682286,0.673268
1,0.299907,0.30765,0.701034,0.678192
1,0.300611,0.307632,0.701034,0.682806
1,0.300682,0.307458,0.701034,0.687417
1,0.299487,0.307139,0.701034,0.692021
1,0.300096,0.30671,0.718642,0.696619
1,0.299822,0.306247,0.718642,0.701515
1,0.301108,0.305946,0.718642,0.706102
1,0.299905,0.305877,0.736335,0.710996
1,0.299176,0.306002,0.736335,0.715587
1,0.300395,0.306331,0.736335,0.720491
1,0.301125,0.306738,0.736335,0.725095
1,0.300133,0.30711,0.753565,0.729704
1,0.299463,0.307458,0.753565,0.734626
1,0.299012,0.307692,0.753565,0.739243
1,0.301019,0.307845,0.753565,0.743862
1,0.299911,0.307917,0.771634,0.748481
1,0.300184,0.307962,0.771634,0.753409
1,0.300218,0.307975,0.771634,0.758337
1,0.3005,0.307975,0.79012,0.762957
1,0.30013,0.30797,0.79012,0.767884
1,0.299058,0.307942,0.79012,0.772503
1,0.300433,0.307861,0.79012,0.77712
1,0.30062,0.307778,0.808833,0.781736
1,0.300424,0.307701,0.808833,0.786659
1,0.299541,0.307597,0.808833,0.791272
1,0.299419,0.307465,0.808833,0.79619
1,0.30127,0.307243,0.827023,0.801105
1,0.300421,0.307008,0.827023,0.806015
1,0.299598,0.306725,0.827023,0.810614
1,0.299618,0.306393,0.84412,0.815207
1,0.301174,0.305994,0.84412,0.8201
1,0.300972,0.305552,0.84412,0.824985
1,0.299843,0.30512,0.84412,0.829559
1,0.299289,0.304652,0.861694,0.834429
1,0.299981,0.304237,0.861694,0.83899
1,0.300607,0.303838,0.861694,0.843848
1,0.300317,0.303551,0.861694,0.848399
1,0.299743,0.303355,0.880501,0.853251
1,0.299771,0.303248,0.880501,0.857799
1,0.299914,0.303215,0.880501,0.86265
1,0.300131,0.303248,0.880501,0.867502
1,0.300323,0.303255,0.897313,0.872355
1,0.29951,0.303239,0.897313,0.876903
1,0.300923,0.303243,0.897313,0.881755
1,0.298982,0.303272,0.915798,0.886608
1,0.299811,0.303322,0.915798,0.891158
1,0.299869,0.30341,0.915798,0.89571
1,0.300594,0.303556,0.915798,0.900568
1,0.29983,0.303742,0.935007,0.905125
1,0.298787,0.303893,0.935007,0.909989
1,0.300103,0.303946,0.935007,0.914548
1,0.300291,0.303918,0.935007,0.919107
1,0.299876,0.303791,0.950934,0.923966
1,0.299245,0.303625,0.950934,0.928519
1,0.299073,0.303432,0.950934,0.933373
1,0.301003,0.303297,0.96899,0.937921
1,0.300155,0.303258,0.96899,0.94247
1,0.300019,0.303338,0.96899,0.947931
1,0.29895,0.303489,0.96899,0.951877
1,0.300667,0.30368,0.987536,0.956434
1,0.29988,0.303895,0.987536,0.961298
1,0.299719,0.304065,0.987536,0.966164
1,0.29931,0.304207,0.987536,0.970728
1,0.30142,0.304342,1.00599,0.975599
1,0.299747,0.304452,1.00599,0.980471
1,0.299004,0.304577,1.00599,0.98504
1,0.300025,0.304734,1.02388,0.989613
1,0.301009,0.304937,1.02388,0.994493
1,0.300324,0.3052,1.02388,0.999379
1,0.297666,0.305478,1.02388,1.00396
1,0.299767,0.30583,1.042,1.00886
1,0.301405,0.306273,1.042,1.01376
1,0.300977,0.306733,1.042,1.01837
1,0.298821,0.307226,1.042,1.02329
1,0.298855,0.307662,1.06131,1.0279
1,0.300487,0.308086,1.06131,1.03284
1,0.301027,0.308412,1.06131,1.03747
1,0.299855,0.308683,1.07906,1.0421
1,0.298851,0.308877,1.07906,1.04704
1,0.299961,0.308962,1.07906,1.05199
1,0.300594,0.308933,1.07906,1.05662
1,0.299732,0.308809,1.09725,1.06156
1,0.299147,0.308556,1.09725,1.06619
1,0.299879,0.308196,1.09725,1.07081
1,0.300348,0.307803,1.09725,1.07542
1,0.299835,0.307431,1.1159,1.08034
1,0.300146,0.307123,1.1159,1.08494
1,0.300661,0.306876,1.1159,1.08954
1,0.301035,0.306694,1.1342,1.09414
1,0.29881,0.306616,1.1342,1.09905
1,0.299285,0.30659,1.1342,1.10365
1,0.299372,0.306551,1.1342,1.10855
1,0.300775,0.306496,1.15208,1.11345
1,0.300112,0.306368,1.15208,1.11835
1,0.300319,0.306169,1.15208,1.12295
1,0.300221,0.305906,1.15208,1.12784
1,0.299685,0.305654,1.17093,1.13273
1,0.300533,0.305506,1.17093,1.13731
1,0.300308,0.305445,1.17093,1.14219
1,0.300216,0.305521,1.18959,1.14678
1,0.300597,0.305731,1.18959,1.15137
1,0.299059,0.306031,1.18959,1.15596
1,0.300249,0.3064,1.18959,1.16086
1,0.299558,0.306687,1.20856,1.16547
1,0.301693,0.306867,1.20856,1.17038
