行驶状态,编码器速度,惯性导航解算速度,slam位移,惯性导航解算位移
0,0.000220042,0,0.000648555,1.53468e-05
0,0.000256369,0,0.000385935,1.55136e-05
0,0.000276446,0,0.000385935,1.57035e-05
0,2.00386e-05,0,0.000385935,1.58703e-05
0,2.38036e-05,0,0.000385935,1.60602e-05
0,0.000114259,0,0.000410091,1.625e-05
0,9.35339e-05,0,0.000410091,1.64168e-05
0,0,0,0.000410091,1.66067e-05
0,0.000158655,0,0.00018904,1.66712e-05
0,0,0,0.00018904,1.6728e-05
0,4.24829e-05,0,0.00018904,1.67926e-05
0,0.000199647,0,0.00018904,1.68493e-05
0,0.000203489,0,0.000473221,1.69139e-05
0,0,0,0.000473221,1.69706e-05
0,0.000196412,0,0.000473221,1.70274e-05
0,0.000282254,0,0.000473221,1.70841e-05
0,0.000162374,0,0.000443905,1.6931e-05
0,0.000251191,0,0.000443905,1.67779e-05
0,4.11034e-05,0,0.000443905,1.66434e-05
0,0.000209121,0,0.000443905,1.64903e-05
0,0.00022665,0,0.000308146,1.63372e-05
0,0.000232267,0,0.000308146,1.62026e-05
0,0.000192352,0,0.000308146,1.60681e-05
0,0.000230417,0,0.000523089,1.5915e-05
0,6.57107e-05,0,0.000523089,1.59795e-05
0,0,0,0.000523089,1.60363e-05
0,0.000214801,0,0.000523089,1.6093e-05
0,0.000219396,0,0.000442174,1.61599e-05
0,0.000225167,0,0.000442174,1.62186e-05
0,0.000167765,0,0.000442174,1.62854e-05
0,0.00025552,0,0.000442174,1.63441e-05
0,0.000350174,0,0.000607819,1.6511e-05
0,0.000233858,0,0.000607819,1.67008e-05
0,0.000214093,0,0.000607819,1.68677e-05
0,0.000148855,0,0.000236552,1.70345e-05
0,0.000125698,0,0.000236552,1.72274e-05
1,0.000753517,0.000128449,0.000236552,2.03102e-05
0,0.000435156,0.000136015,0.000236552,2.24071e-05
1,0.000693376,0.000256082,0.00031409,2.71489e-05
1,0.00188975,0.000384153,0.00031409,3.43199e-05
1,0.00155067,0.000504219,0.00031409,4.27836e-05
1,0.0026988,0.00063229,0.00031409,5.39249e-05
1,0.0027516,0.000752356,0.00038742,6.61107e-05
1,0.00310689,0.000880708,0.00038742,8.12288e-05
1,0.00383831,0.00100104,0.00038742,9.71469e-05
1,0.00459076,0.0011211,0.000851461,0.000114864
1,0.00555574,0.00126483,0.000851461,0.000136251
1,0.0064826,0.00140856,0.000851461,0.000159938
1,0.00769894,0.00154331,0.000851461,0.000184098
1,0.00810077,0.00167832,0.000602226,0.000210286
1,0.00981096,0.00183761,0.000602226,0.000240962
1,0.0111626,0.0020285,0.000602226,0.000274945
1,0.012306,0.00224049,0.000602226,0.000310142
1,0.0137548,0.00256964,0.000179444,0.000351155
1,0.0149942,0.00312437,0.000179444,0.000405583
1,0.0153782,0.00396049,0.000179444,0.00047564
1,0.0168981,0.00508236,0.000179444,0.00056029
1,0.0187374,0.00662808,0.00103582,0.000678705
1,0.0211846,0.00856558,0.00103582,0.000831254
1,0.0222766,0.0107204,0.00103582,0.00100822
1,0.0241572,0.0131257,0.000903803,0.00122315
1,0.0246639,0.0156935,0.000903803,0.00147781
1,0.0274233,0.018512,0.000903803,0.00179655
1,0.029573,0.0211255,0.000903803,0.00213303
1,0.0324052,0.0238183,0.000953361,0.00253567
1,0.0333182,0.0261803,0.000953361,0.00294609
1,0.0349275,0.0284952,0.000953361,0.00342053
1,0.0380038,0.0306371,0.000953361,0.00392786
1,0.0393214,0.0326376,0.00199312,0.00446606
1,0.0409546,0.034425,0.00199312,0.00499584
1,0.0451295,0.0363002,0.00199312,0.00559165
1,0.0465667,0.0380883,0.00333708,0.00617638
1,0.04842,0.040074,0.00333708,0.00683345
1,0.0528993,0.0420533,0.00333708,0.0074791
1,0.0537027,0.0442896,0.00333708,0.00820562
1,0.058285,0.0465189,0.00639095,0.00892013
1,0.0594674,0.0490377,0.00639095,0.00972488
1,0.0639328,0.0515495,0.00639095,0.010517
1,0.0653472,0.0543694,0.00639095,0.0114094
1,0.0695609,0.0571304,0.00972257,0.0122871
1,0.0707679,0.0599793,0.00972257,0.0132082
1,0.0749808,0.0628869,0.00972257,0.0141733
1,0.0768118,0.0660521,0.0126336,0.0152554
1,0.0811303,0.0692494,0.0126336,0.016389
1,0.0840959,0.0722637,0.0126336,0.0174955
1,0.0886865,0.0754961,0.0157287,0.0187293
1,0.0913865,0.0785378,0.0157287,0.0199302
1,0.0942958,0.0815501,0.0157287,0.0211761
1,0.0976863,0.0845317,0.0157287,0.0224664
1,0.102356,0.0876945,0.0197336,0.0238948
1,0.106536,0.0908395,0.0197336,0.0253734
1,0.109852,0.0938146,0.0197336,0.0268029
1,0.113331,0.0968326,0.0197336,0.0282781
1,0.116574,0.0999096,0.0258731,0.0297998
1,0.119579,0.103091,0.0258731,0.03137
