行驶状态,编码器速度,惯性导航解算速度,slam位移,惯性导航解算位移,编码器位移,组合导航位移
0,2.90465e-05,0,0.000775599,9.71137e-07,0.000139431,0.000117975
0,0.00023308,0,0.000775599,9.93231e-07,0.000142928,0.000120348
0,0.000234894,0,0.000775599,1.01837e-06,0.000146686,0.000122854
0,0.000206609,0,0.000370524,1.03579e-06,0.000149785,0.000125416
0,5.44582e-05,0,0.000370524,1.05321e-06,0.000150602,0.000127811
0,4.20047e-05,0,0.000370524,1.0726e-06,0.000151232,0.000130039
0,0.000255059,0,0.000370524,1.09467e-06,0.000155313,0.000132443
0,0.000111665,0,0.000700932,1.11673e-06,0.0001571,0.000134789
0,0.000102609,0,0.000700932,1.13612e-06,0.000158639,0.000137058
0,0.000219477,0,0.000700932,1.15818e-06,0.00016215,0.000139444
0,0.000233685,0,0.000700932,1.18225e-06,0.000165656,0.000141938
0,0.000194252,0,0.00041678,1.20632e-06,0.000168569,0.000144471
0,0.000201619,0,0.00041678,1.22841e-06,0.000171594,0.000147051
0,4.67882e-05,0,0.00041678,1.25579e-06,0.000172342,0.000149457
0,0.000249146,0,0.000940704,1.28317e-06,0.000176329,0.000152013
0,0.000148187,0,0.000940704,1.31055e-06,0.0001787,0.000154552
0,4.79243e-05,0,0.000940704,1.33462e-06,0.000179419,0.000156917
0,0.00015659,0,0.000940704,1.362e-06,0.000181924,0.000159296
0,6.03172e-05,0,0.000441267,1.38607e-06,0.000182829,0.000161534
0,0.000159385,0,0.000441267,1.41345e-06,0.000185379,0.000163803
0,8.96779e-05,0,0.000441267,1.44083e-06,0.000186814,0.000165992
0,4.5e-05,0,0.000521009,1.46292e-06,0.000187489,0.000168037
0,3.73401e-05,0,0.000521009,1.48806e-06,0.000188086,0.000169944
0,0.000254599,0,0.000521009,1.50788e-06,0.00019216,0.000172057
0,0.000106795,0,0.000521009,1.5253e-06,0.000193762,0.000174122
0,0.000229573,0,0.000508296,1.54512e-06,0.000197435,0.000176339
0,5.83474e-05,0,0.000508296,1.56494e-06,0.000198368,0.000178435
0,0,0,0.000508296,1.58476e-06,0.000198368,0.000180331
0,0.000219259,0,0.000508296,1.60218e-06,0.000201657,0.00018236
0,0.000272047,0,0.00107504,1.62201e-06,0.00020601,0.000184609
0,0.000211317,0,0.00107504,1.63943e-06,0.00020918,0.000186947
0,0.000273482,0,0.00107504,1.66456e-06,0.000213556,0.000189478
0,0.000128295,0,0.00042245,1.68666e-06,0.00021548,0.000191951
0,8.02644e-05,0,0.00042245,1.71404e-06,0.000216764,0.000194312
0,0.00013842,0,0.00042245,1.73811e-06,0.000218841,0.000196645
0,0.000245673,0,0.00042245,1.76217e-06,0.000222526,0.000199107
0,0.000246212,0,0.00068189,1.78624e-06,0.000226219,0.000201686
0,0.000187718,0,0.00068189,1.81362e-06,0.000229222,0.000204305
0,0.000240349,0,0.00068189,1.83768e-06,0.000232828,0.000207018
0,0.000183587,0,0.00068189,1.86175e-06,0.000235581,0.000209735
0,0.000224185,0,0.000871788,2.01433e-06,0.000239168,0.000212535
0,4.02629e-05,0,0.000871788,2.14843e-06,0.000239772,0.000215126
0,0.000198871,0,0.000871788,2.1725e-06,0.000242755,0.000217754
0,0.000129875,0,0.000871788,2.19988e-06,0.000244833,0.00022033
0,0.000139967,0,0.00089361,2.22197e-06,0.000246933,0.000222861
0,0.000187393,0,0.00089361,2.24407e-06,0.000249744,0.000225418
0,0.000125442,0,0.00089361,2.26921e-06,0.000251751,0.000227923
0,0.000136763,0,0.00160766,2.29435e-06,0.000253939,0.000230398
0,0.000231205,0,0.00160766,2.31644e-06,0.000257407,0.000232967
0,0.000109054,0,0.00160766,2.33626e-06,0.000259152,0.000235458
0,0.000113754,0,0.00160766,2.35836e-06,0.000260858,0.000237874
0,3.49589e-05,0,0.00188007,2.38349e-06,0.000261418,0.000240114
0,0.000151534,0,0.00188007,2.40756e-06,0.000263691,0.000242356
0,0.000106715,0,0.00188007,2.43494e-06,0.000265398,0.000244548
0,0.000247707,0,0.00148831,2.46232e-06,0.000269361,0.000246909
0,0.000141763,0,0.00148831,2.48639e-06,0.000271488,0.000249247
0,0.000125172,0,0.00148831,2.51377e-06,0.000273491,0.000251553
0,0.00024569,0,0.00148831,2.54115e-06,0.000277422,0.000254014
0,0.000181702,0,0.000916784,2.37395e-06,0.000280147,0.0002565
0,0.000203289,0,0.000916784,2.20206e-06,0.000283196,0.000259039
0,0.000291589,0,0.000916784,2.00648e-06,0.000287862,0.000261781
0,0.000129875,0,0.000916784,2.0239e-06,0.00028981,0.000264447
0,0.000113202,0,0.00186743,2.04372e-06,0.000291621,0.000267032
0,0.000247257,0,0.00186743,2.06114e-06,0.00029533,0.000269724
0,0.000243843,0,0.00186743,2.07856e-06,0.000298988,0.000272508
0,0.000126052,0,0.00186743,2.09839e-06,0.000301005,0.000275218
0,0.000170729,0,0.00203472,2.11821e-06,0.000303736,0.000277931
0,0.000276597,0,0.00203472,2.14334e-06,0.000308162,0.000280807
0,0.000100586,0,0.00203472,2.16544e-06,0.000309671,0.000283552
0,0.000127505,0,0.0012977,2.19058e-06,0.000311711,0.000286231
0,0.000266184,0,0.0012977,2.21267e-06,0.000315703,0.000289035
0,0.000223977,0,0.0012977,2.23477e-06,0.000319063,0.000291891
0,0.000219758,0,0.0012977,2.2599e-06,0.000322579,0.00029481
0,0.000123968,0,0.00108018,2.28504e-06,0.000324563,0.00029764
0,0.000228189,0,0.00108018,2.41447e-06,0.000327986,0.000300527
0,4.35961e-05,0,0.00108018,2.56173e-06,0.000328683,0.000303205
0,0.000202304,0,0.00108018,2.69116e-06,0.000331718,0.000305918
0,0.000129814,0,0.000952188,2.83842e-06,0.000333795,0.000308569
0,0.000262861,0,0.000952188,2.85782e-06,0.000337738,0.000311344
0,0.000141897,0,0.000952188,2.87721e-06,0.000339866,0.000314057
0,0.000193873,0,0.00105557,2.8966e-06,0.000342774,0.000316789
0,3.98667e-05,0,0.00105557,2.91866e-06,0.000343412,0.000319321
0,0.000206669,0,0.00105557,2.94076e-06,0.000346512,0.000321908
0,0.00023718,0,0.00105557,2.9659e-06,0.000350307,0.000324609
0,0.000137768,0,0.000480871,2.98799e-06,0.000352373,0.00032725
0,0.000122919,0,0.000480871,2.88793e-06,0.00035434,0.000329827
0,0.000205516,0,0.000480871,2.79999e-06,0.000357423,0.000332452
0,0.000179616,0,0.000480871,2.71205e-06,0.000360117,0.000335084
0,0.000169738,0,0.000591881,2.612e-06,0.000362833,0.000337723
0,0.000252991,0,0.000591881,2.51194e-06,0.000366881,0.000340497
0,0.000217054,0,0.000591881,2.53133e-06,0.000370137,0.000343317
0,0.000212731,0,0.000211085,2.5534e-06,0.00037354,0.000346192
0,0,0,0.000211085,2.57279e-06,0.00037354,0.000348793
0,0.000226935,0,0.000211085,2.59485e-06,0.000377171,0.000351493
0,0.000122086,0,0.000211085,2.61691e-06,0.000379125,0.000354121
0,0.000116141,0,0.000598279,2.63631e-06,0.000380867,0.000356665
0,0.000261958,0,0.000598279,2.66369e-06,0.000385058,0.000359366
0,0.000212008,0,0.000598279,2.79779e-06,0.000388238,0.000362113
0,0.000246335,0,0.000598279,2.93189e-06,0.000391933,0.000364949
0,0.000150105,0,0.000264201,2.95928e-06,0.000394335,0.000367745
0,5.49078e-05,0,0.000264201,2.98137e-06,0.000395158,0.000370352
0,9.58122e-05,0,0.000264201,3.00346e-06,0.000396596,0.000372849
0,0.000109021,0,0.000264201,3.0286e-06,0.00039834,0.000375274
0,0.000113273,0,0.00018411,3.05374e-06,0.000400152,0.00037764
0,0.00023887,0,0.00018411,3.07584e-06,0.000403735,0.000380122
0,4.42892e-05,0,0.00018411,3.10322e-06,0.000404444,0.000382436
0,0.0002496,0,0.00044511,3.12728e-06,0.000408188,0.000384886
0,0.000218076,0,0.00044511,3.14935e-06,0.000411677,0.000387434
0,0.00023133,0,0.00044511,3.16874e-06,0.000415147,0.00039007
0,0.000108748,0,0.00044511,3.18813e-06,0.000416778,0.000392611
0,0.000220165,0,0.000301465,3.21019e-06,0.000420301,0.000395245
0,0.000216053,0,0.000301465,3.22958e-06,0.000423542,0.000397937
0,0.000226719,0,0.000301465,3.24898e-06,0.000426943,0.000400696
0,0.000216039,0,0.000363044,3.26837e-06,0.000430183,0.000403501
0,3.61569e-05,0,0.000363044,3.29043e-06,0.000430762,0.000406094
0,7.12265e-05,0,0.000363044,3.30982e-06,0.00043183,0.000408542
0,0.000253994,0,0.000363044,3.32921e-06,0.00043564,0.00041112
0,0.000208724,0,0.000489494,3.34861e-06,0.000438771,0.00041375
0,0.000226607,0,0.000489494,3.37067e-06,0.000442397,0.000416475
0,0.000253226,0,0.000489494,3.39273e-06,0.000446448,0.000419326
0,4.68582e-05,0,0.000489494,3.41212e-06,0.000447151,0.000421973
0,0.00025177,0,0.000110224,3.43152e-06,0.000450928,0.000424728
0,0.00011792,0,0.000110224,3.4589e-06,0.000452814,0.000427399
0,0,0,0.000110224,3.48296e-06,0.000452814,0.000429817
0,0.000111327,0,0.000123625,3.51034e-06,0.000454596,0.000432174
0,0.000174408,0,0.000123625,3.53638e-06,0.000457212,0.000434556
0,0.00021734,0,0.000123625,3.56601e-06,0.000460689,0.000437042
0,3.60059e-05,0,0.000123625,3.59339e-06,0.000461265,0.000439346
0,0.000223622,0,0.000535229,3.62078e-06,0.000464843,0.000441771
0,0.000182012,0,0.000535229,3.64591e-06,0.000467755,0.000444243
0,9.647e-05,0,0.000535229,3.66406e-06,0.000469203,0.000446617
0,0.000106024,0,0.000535229,3.68246e-06,0.000470899,0.000448927
0,0.000209149,0,0.000487935,3.69864e-06,0.000474036,0.000451316
0,0.000276623,0,0.000487935,3.71211e-06,0.000478186,0.000453872
0,0.000200969,0,0.000487935,3.735e-06,0.000481401,0.00045649
0,0.000217903,0,0.000487935,3.75482e-06,0.000484887,0.000459192
0,8.98876e-05,0,0.000635759,3.8909e-06,0.000486236,0.000461764
0,8.78839e-05,0,0.000635759,4.04573e-06,0.000487642,0.000464226
0,0.000230548,0,0.000635759,4.20056e-06,0.000491331,0.000466804
0,0.000234773,0,0.000272254,4.35538e-06,0.000495087,0.000469495
0,0,0,0.000272254,4.38276e-06,0.000495087,0.000471929
0,0.000208869,0,0.000272254,4.40683e-06,0.00049822,0.00047443
0,0.000214765,0,0.000272254,4.43421e-06,0.000501656,0.00047702
0,0.000248876,0,0.0004782,4.45828e-06,0.000505389,0.000479718
0,0.00010462,0,0.0004782,4.48791e-06,0.000507063,0.00048232
0,0.000141262,0,0.0004782,4.51395e-06,0.000509182,0.000484875
0,0.000207223,0,0.00110501,4.54133e-06,0.000512498,0.000487503
0,0.000229418,0,0.00110501,4.69391e-06,0.000516169,0.000490229
0,3.9257e-05,0,0.00110501,4.82604e-06,0.000516757,0.000492753
0,0.00019965,0,0.00110501,4.76493e-06,0.000519752,0.000495321
0,0.000204481,0,0.000936562,4.57021e-06,0.000523024,0.000497956
0,3.05782e-05,0,0.000936562,4.37548e-06,0.000523513,0.000500388
0,0.000254956,0,0.000936562,4.20434e-06,0.000527337,0.000502951
0,0.000119449,0,0.000936562,4.01185e-06,0.000529249,0.000505453
0,0.000184659,0,0.000987095,3.82162e-06,0.000532203,0.000507997
0,0.000186539,0,0.000987095,3.84568e-06,0.000535001,0.000510566
0,0.00013005,0,0.000987095,3.87306e-06,0.000537082,0.000513088
0,0.000112953,0,0.000873375,3.89713e-06,0.000538776,0.000515532
0,0,0,0.000873375,3.70465e-06,0.000538776,0.000517743
0,0.000237172,0,0.000873375,3.51217e-06,0.000542571,0.000520105
0,0.000205423,0,0.000873375,3.5373e-06,0.000545858,0.000522555
0,0.000264768,0,0.000940134,3.45134e-06,0.000549829,0.000525149
0,0.000118394,0,0.000940134,3.35352e-06,0.000551724,0.000527677
0,0.000247321,0,0.000940134,3.26288e-06,0.000555434,0.000530317
0,0,0,0.000940134,3.17691e-06,0.000555434,0.000532707
0,0.000144816,0,0.000742294,3.20205e-06,0.000557751,0.000535089
0,0.00026328,0,0.000742294,3.22414e-06,0.0005617,0.00053762
0,0.00012478,0,0.000742294,3.24624e-06,0.000563572,0.000540089
0,0.000182114,0,0.000742294,3.26833e-06,0.000566303,0.000542582
0,0.000105035,0,0.000455137,3.29347e-06,0.000567984,0.000544999
0,3.02324e-05,0,0.000455137,3.32438e-06,0.000568498,0.000547234
0,0.00015355,0,0.000455137,3.24542e-06,0.000570647,0.000549461
0,0.000205939,0,0.000868204,3.14229e-06,0.000573942,0.00055179
0,0.000252986,0,0.000868204,3.03916e-06,0.00057799,0.000554282
0,5.05761e-05,0,0.000868204,3.05855e-06,0.000578749,0.00055661
0,0.000108242,0,0.000868204,3.07837e-06,0.000580481,0.00055888
0,0.000241788,0,0.000835512,3.22339e-06,0.000584349,0.000561303
0,0.000235514,0,0.000835512,3.35085e-06,0.000587882,0.000563831
0,0.000209128,0,0.000835512,3.49587e-06,0.000591228,0.000566438
0,9.7576e-05,0,0.000225289,3.62333e-06,0.000592692,0.000568935
0,5.4489e-05,0,0.000225289,3.64539e-06,0.000593564,0.000571278
0,0.000192448,0,0.000225289,3.67277e-06,0.000596643,0.000573691
0,0.000230495,0,0.000225289,3.69216e-06,0.0006001,0.000576203
0,2.91896e-05,0,0.00098356,3.71623e-06,0.000600538,0.000578518
0,0.00112252,0,0.00098356,3.74361e-06,0.000618498,0.000582321
1,0.00206236,0.000123423,0.00098356,6.70575e-06,0.000904296,0.000614736
1,0.00186492,0.000262215,0.00098356,1.20115e-05,0.00118693,0.000672962
1,0.00192096,0.000407004,0.000490923,1.92025e-05,0.00145275,0.000752664
1,0.00267176,0.000555633,0.000490923,2.86517e-05,0.00172983,0.000853158
1,0.00313783,0.00074765,0.000490923,4.13066e-05,0.00201389,0.000973721
1,0.00310727,0.000999416,0.000490923,5.93114e-05,0.00231641,0.00111591
1,0.00454621,0.00132915,0.000720452,8.32156e-05,0.00264195,0.00128032
1,0.00571822,0.00171101,0.000720452,0.000111745,0.00296472,0.00146377
1,0.00639631,0.00222853,0.000720452,0.000151541,0.00331986,0.0016726
1,0.00741021,0.00283135,0.000603957,0.000198533,0.00366802,0.00190084
1,0.00810134,0.00355707,0.000603957,0.000261252,0.00405044,0.00215682
1,0.0105029,0.00435481,0.000603957,0.000332557,0.00444498,0.00243359
1,0.0112817,0.00522974,0.000603957,0.000417565,0.00485121,0.00273455
1,0.0121672,0.00627254,0.00169165,0.000526268,0.00529868,0.00306928
1,0.0127743,0.00729802,0.00169165,0.000643429,0.0057273,0.00342118
1,0.0143529,0.00841091,0.00169165,0.000786907,0.00620974,0.00380821
1,0.0162173,0.0095555,0.00169165,0.000948952,0.00672202,0.00422373
1,0.0171565,0.0106729,0.0014661,0.00112866,0.00724932,0.00466606
1,0.0181644,0.0116908,0.0014661,0.00131165,0.00775879,0.00511894
1,0.0208728,0.012653,0.0014661,0.00150867,0.00830888,0.00559412
1,0.0219567,0.0136201,0.00142076,0.00173432,0.00891299,0.00610702
1,0.0237836,0.0145264,0.00142076,0.00195902,0.00950674,0.00662759
1,0.0245538,0.0154617,0.00142076,0.00219796,0.010112,0.00716891
1,0.0278878,0.0165378,0.00142076,0.00247117,0.0108111,0.00775481
1,0.0291117,0.0177082,0.00352003,0.00276387,0.0115296,0.00837027
1,0.0325873,0.0189125,0.00352003,0.00305659,0.0122555,0.00899655
1,0.033371,0.020355,0.00352003,0.00339381,0.0130422,0.00967609
1,0.034997,0.021854,0.00352003,0.00373286,0.0138041,0.0103654
1,0.0381685,0.023501,0.00546564,0.00409773,0.0146137,0.0110885
1,0.0398069,0.0252947,0.00546564,0.0044906,0.0154478,0.0118465
1,0.0410801,0.027339,0.00546564,0.00494438,0.0163579,0.0126715
1,0.0457164,0.0293881,0.0063691,0.00540057,0.0172806,0.0135088
1,0.0461801,0.0315853,0.0063691,0.00589083,0.0182103,0.0143847
1,0.0495224,0.0338855,0.0063691,0.00641636,0.0191901,0.0153018
1,0.0537496,0.0364334,0.0063691,0.00701968,0.0203029,0.016305
1,0.05422,0.0388814,0.0063691,0.00762126,0.0213532,0.0173129
1,0.0581694,0.0413727,0.00840683,0.00826054,0.0224628,0.0183644
1,0.0592228,0.0440196,0.00840683,0.00898602,0.0236631,0.0195057
1,0.0638969,0.0466812,0.00840683,0.00975422,0.0249383,0.0206984
1,0.0659034,0.0491924,0.00840683,0.0105109,0.0261638,0.021886
1,0.0702007,0.0518708,0.0113135,0.0113623,0.0275399,0.0231748
1,0.0710485,0.0545489,0.0113135,0.0122565,0.0289294,0.0245119
1,0.0744575,0.0572258,0.0113135,0.0131935,0.0303736,0.025898
1,0.0786048,0.0597508,0.0136703,0.0141087,0.0317896,0.0272695
1,0.0803341,0.0622738,0.0136703,0.0150618,0.0332316,0.0286819
1,0.0842014,0.0649961,0.0136703,0.0161235,0.0348317,0.0302079
1,0.0892905,0.0677477,0.0136703,0.0172295,0.0365131,0.0317885
1,0.0904756,0.0703546,0.0177039,0.0183043,0.0381072,0.0333445
1,0.0944238,0.0731846,0.0177039,0.0194979,0.0398708,0.0350249
1,0.0988614,0.0759254,0.0177039,0.0206574,0.0415907,0.03668
1,0.103226,0.0789431,0.0177039,0.0219446,0.0434952,0.0384713
1,0.105181,0.0818758,0.0229164,0.0231947,0.0453099,0.0402331
1,0.10863,0.0849129,0.0229164,0.0244912,0.0471763,0.0420461
1,0.113482,0.0882493,0.0229164,0.0259299,0.0492448,0.0440085
1,0.1159,0.0916643,0.028096,0.0274238,0.051352,0.0460342
1,0.120012,0.0951317,0.028096,0.0289737,0.053525,0.0481241
1,0.124672,0.0984407,0.028096,0.0304751,0.0556321,0.0501744
1,0.129122,0.102016,0.028096,0.032136,0.0579508,0.0523911
1,0.132037,0.105441,0.0342075,0.0337433,0.0601684,0.0545621
1,0.138155,0.109155,0.0342075,0.0355194,0.0626317,0.0569101
1,0.140743,0.11268,0.0342075,0.0372361,0.0649798,0.0592071
1,0.143591,0.116475,0.0342075,0.0391301,0.0675301,0.0616852
1,0.147925,0.120334,0.0403065,0.0410863,0.0701497,0.0642326
1,0.152573,0.124258,0.0403065,0.0431058,0.0728436,0.0668507
1,0.157249,0.127996,0.0403065,0.0450538,0.0754394,0.069405
1,0.160886,0.131809,0.0477731,0.0470595,0.0780897,0.0720202
1,0.163855,0.135679,0.0477731,0.0491237,0.0807845,0.0746955
1,0.170629,0.139583,0.0477731,0.0512467,0.0835809,0.0774353
1,0.172466,0.14353,0.057383,0.0534293,0.0864049,0.0802367
1,0.177271,0.147756,0.057383,0.0558272,0.089494,0.0832565
1,0.180282,0.151718,0.057383,0.0581327,0.0924353,0.0861889
1,0.185494,0.155931,0.057383,0.0606613,0.095656,0.089347
1,0.189148,0.159869,0.0671354,0.0630888,0.0987302,0.0924095
1,0.19377,0.163766,0.0671354,0.0655746,0.101874,0.0955326
1,0.195803,0.167893,0.0671354,0.0682939,0.105259,0.0988886
1,0.202,0.171978,0.0671354,0.0710782,0.108744,0.102316
1,0.204547,0.175761,0.0770566,0.073743,0.112049,0.105628
1,0.208975,0.179763,0.0770566,0.0766512,0.115646,0.109183
1,0.21276,0.183697,0.0770566,0.0796218,0.119303,0.112805
1,0.215977,0.187296,0.0890356,0.0824583,0.122779,0.116296
1,0.218823,0.190786,0.0890356,0.0853462,0.126299,0.119837
1,0.221933,0.194174,0.0890356,0.0882843,0.129865,0.123427
1,0.225333,0.19766,0.0890356,0.0914747,0.133723,0.127268
1,0.23066,0.200811,0.0890356,0.0945105,0.13742,0.130959
1,0.235161,0.20411,0.101993,0.0978027,0.141435,0.134911
1,0.237933,0.20719,0.101993,0.100934,0.145241,0.138706
1,0.240732,0.210342,0.101993,0.104112,0.149089,0.142548
1,0.243699,0.213644,0.114833,0.107342,0.152982,0.146441
1,0.247753,0.217339,0.114833,0.110849,0.157198,0.150611
1,0.252273,0.221008,0.114833,0.114191,0.16122,0.15462
1,0.255969,0.225092,0.128589,0.117826,0.165568,0.15892
1,0.257366,0.229036,0.128589,0.121291,0.169665,0.163051
1,0.258564,0.233273,0.128589,0.125057,0.174055,0.167475
1,0.262409,0.237492,0.128589,0.128891,0.178507,0.171963
1,0.265266,0.24162,0.142631,0.13279,0.183004,0.176511
1,0.267882,0.245346,0.142631,0.136498,0.187259,0.180864
1,0.270435,0.249124,0.142631,0.140514,0.191839,0.185514
1,0.273069,0.252477,0.142631,0.144326,0.196172,0.189955
1,0.276081,0.255512,0.157846,0.148182,0.20055,0.194431
1,0.280989,0.258407,0.157846,0.152339,0.205298,0.199206
1,0.281069,0.260698,0.157846,0.156267,0.209752,0.203748
1,0.281829,0.262693,0.174937,0.160222,0.214216,0.208309
1,0.283849,0.264571,0.174937,0.16447,0.21901,0.213157
1,0.288739,0.266207,0.174937,0.168476,0.223578,0.217762
1,0.289084,0.267839,0.174937,0.172506,0.228152,0.222386
1,0.289561,0.26948,0.191584,0.17656,0.232732,0.227028
1,0.293022,0.271304,0.191584,0.180916,0.237673,0.231968
1,0.292425,0.273187,0.191584,0.185302,0.242605,0.236935
1,0.295247,0.275085,0.191584,0.189718,0.247582,0.241931
1,0.295385,0.276806,0.208587,0.193883,0.252249,0.246669
1,0.296825,0.278395,0.208587,0.198071,0.256939,0.251425
1,0.297194,0.27995,0.208587,0.202563,0.261947,0.256479
1,0.298723,0.281306,0.226309,0.207074,0.266979,0.26155
1,0.298774,0.282377,0.226309,0.211318,0.271698,0.266348
1,0.298636,0.28335,0.226309,0.21586,0.276729,0.271438
1,0.300487,0.284263,0.226309,0.220415,0.281789,0.276538
1,0.299978,0.285118,0.244158,0.224698,0.286526,0.281358
1,0.299863,0.286077,0.244158,0.229283,0.291576,0.286472
1,0.299668,0.286929,0.244158,0.233593,0.296308,0.291302
1,0.299903,0.287807,0.262003,0.238205,0.30136,0.296426
1,0.300744,0.28845,0.262003,0.242537,0.306108,0.301262
1,0.299265,0.288931,0.262003,0.246875,0.310834,0.306094
1,0.299582,0.289137,0.262003,0.251213,0.315565,0.31092
1,0.299846,0.289075,0.280969,0.255838,0.320615,0.316027
1,0.302302,0.288746,0.280969,0.260167,0.325386,0.320837
1,0.299014,0.288253,0.280969,0.264775,0.330423,0.325922
1,0.297979,0.287676,0.280969,0.269085,0.33513,0.330703
1,0.299947,0.287083,0.299437,0.273387,0.339866,0.335471
1,0.303769,0.28654,0.299437,0.277968,0.344979,0.340524
1,0.301562,0.286232,0.299437,0.282259,0.34974,0.345286
1,0.297952,0.286153,0.317752,0.286837,0.35476,0.35033
1,0.298856,0.286311,0.317752,0.291132,0.35948,0.355086
1,0.301744,0.286659,0.317752,0.295722,0.36456,0.360138
1,0.301092,0.287072,0.317752,0.300031,0.369314,0.364907
1,0.300116,0.287598,0.335296,0.304637,0.374368,0.369971
1,0.29862,0.288051,0.335296,0.309249,0.379399,0.375038
1,0.300143,0.288363,0.335296,0.313577,0.384138,0.379818
1,0.301825,0.288598,0.335296,0.317908,0.388903,0.384599
1,0.299776,0.288771,0.352965,0.322529,0.393952,0.38967
1,0.299205,0.288857,0.352965,0.327152,0.398992,0.394739
1,0.300457,0.288913,0.352965,0.331486,0.403736,0.399516
1,0.301038,0.288968,0.371293,0.33611,0.408805,0.404583
1,0.300148,0.289006,0.371293,0.340445,0.413544,0.409358
1,0.299489,0.289013,0.371293,0.345069,0.418589,0.414421
1,0.300869,0.289018,0.371293,0.349405,0.423339,0.419192
1,0.300305,0.288978,0.391078,0.353739,0.428081,0.42396
