行驶状态,编码器速度,惯性导航解算速度,slam位移,惯性导航解算位移,编码器位移,组合导航位移
0,0.000231187,0,0.000890573,-1.0045e-06,5.99919e-05,3.26655e-05
0,3.42006e-05,0,0.000890573,-7.2714e-07,6.05049e-05,3.36255e-05
0,0.000172,0,0.000890573,-6.64793e-07,6.30849e-05,3.46074e-05
0,0.000264954,0,0.000890573,-8.17687e-07,6.70592e-05,3.56543e-05
0,6.21265e-05,0,0.000540968,-1.23121e-06,6.80532e-05,3.66667e-05
0,0.000150175,0,0.000540968,-1.70909e-06,7.03058e-05,3.76861e-05
0,0.000268658,0,0.000540968,-2.1825e-06,7.43357e-05,3.8764e-05
0,0.000218267,0,0.000414597,-2.50872e-06,7.7828e-05,3.98801e-05
0,0.00024725,0,0.000414597,-2.68103e-06,8.15367e-05,4.10373e-05
0,0.000178272,0,0.000414597,-2.75729e-06,8.43891e-05,4.22089e-05
0,0.000290196,0,0.000414597,-2.71435e-06,8.8742e-05,4.34335e-05
0,9.00699e-05,0,0.00168272,-2.54572e-06,9.01831e-05,4.46322e-05
0,0.000219004,0,0.00168272,-2.38242e-06,9.36872e-05,4.58586e-05
0,0.000227845,0,0.00168272,-2.32476e-06,9.71049e-05,4.71085e-05
0,5.48475e-05,0,0.00168272,-2.26981e-06,9.79824e-05,4.83198e-05
0,3.7879e-05,0,0.00240783,-2.11624e-06,9.85506e-05,4.94879e-05
0,0.000289273,0,0.00240783,-1.94151e-06,0.000103179,5.07082e-05
0,0.000198648,0,0.00240783,-1.89322e-06,0.000106159,5.19404e-05
0,0.000109617,0,0.00146274,-1.94552e-06,0.000107803,5.31548e-05
0,0.000233274,0,0.00146274,-1.99437e-06,0.000111535,5.4397e-05
0,4.12076e-05,0,0.00146274,-2.1379e-06,0.000112153,5.56002e-05
0,0.000291712,0,0.00146274,-2.39138e-06,0.000116529,5.68437e-05
0,0.000211573,0,0.000221722,-2.64955e-06,0.000119703,5.81008e-05
0,0.000252833,0,0.000221722,-2.82351e-06,0.000123748,5.9388e-05
0,0.00012864,0,0.000221722,-2.98132e-06,0.000125678,6.06628e-05
0,0.000244081,0,0.000221722,-3.03385e-06,0.000129339,6.19586e-05
0,2.21031e-05,0,6.62347e-05,-2.9685e-06,0.000129693,6.3213e-05
0,0.000217538,0,6.62347e-05,-2.89249e-06,0.000133173,6.4485e-05
0,0,0,6.62347e-05,-2.821e-06,0.000133173,6.57115e-05
0,0.000252844,0,0.000229029,-2.85479e-06,0.000136966,6.69616e-05
0,0,0,0.000229029,-2.89297e-06,0.000136966,6.81686e-05
0,0.00018424,0,0.000229029,-3.05627e-06,0.000139914,6.93846e-05
0,0.000120153,0,0.000229029,-3.20448e-06,0.000141716,7.05901e-05
0,0.000222901,0,0.00110544,-3.24296e-06,0.000145059,7.18109e-05
0,0.000207197,0,0.00110544,-3.28673e-06,0.000148375,7.30458e-05
0,3.61087e-05,0,0.00110544,-3.32989e-06,0.000148916,7.42501e-05
0,0.000130613,0,0.00110544,-3.25388e-06,0.000151006,7.54494e-05
0,0.000212595,0,0.00104992,-3.29766e-06,0.000154408,7.66642e-05
0,0,0,0.00104992,-3.33613e-06,0.000154408,7.78421e-05
0,0.000195262,0,0.00104992,-3.49371e-06,0.000157336,7.90286e-05
0,3.90606e-05,0,0.00104992,-3.673e-06,0.000157961,8.01894e-05
0,0.000125604,0,0.00116763,-3.9774e-06,0.000159971,8.13456e-05
0,0.000223358,0,0.00116763,-4.24494e-06,0.000163321,8.25167e-05
0,3.70119e-05,0,0.00116763,-4.40252e-06,0.000163877,8.36626e-05
0,4.89641e-05,0,0.0020766,-4.55564e-06,0.000164611,8.47869e-05
0,0,0,0.0020766,-4.59941e-06,0.000164611,8.58804e-05
0,0,0,0.0020766,-4.63789e-06,0.000164611,8.69443e-05
0,0.00011633,0,0.0020766,-4.67636e-06,0.000166356,8.80031e-05
0,0.000242749,0,0.000952765,-4.72014e-06,0.00017024,8.90852e-05
0,0.0001267,0,0.000952765,-4.76329e-06,0.000172141,9.01638e-05
0,0.000214217,0,0.000952765,-4.91641e-06,0.000175354,9.1256e-05
0,0.000223548,0,0.00060725,-5.07399e-06,0.000178707,9.2363e-05
0,0,0,0.00060725,-5.25328e-06,0.000178707,9.34423e-05
0,4.18089e-05,0,0.00060725,-5.41086e-06,0.000179334,9.45027e-05
0,0.000189483,0,0.00060725,-5.56843e-06,0.000182176,9.55719e-05
0,0.000136083,0,0.000467352,-5.74239e-06,0.000184354,9.66416e-05
0,5.1017e-05,0,0.000467352,-5.79124e-06,0.00018517,9.76955e-05
0,0.000149825,0,0.000467352,-5.94413e-06,0.000187417,9.8751e-05
0,0.000258406,0,0.000467352,-6.11809e-06,0.000191552,9.98301e-05
0,0.000204132,0,0.000467352,-6.27099e-06,0.000194614,0.00010092
0,0.000234289,0,0.00192851,-6.45028e-06,0.000198363,0.000102027
0,0.000286715,0,0.00192851,-6.62956e-06,0.00020295,0.000103161
0,0.000261733,0,0.00192851,-6.68374e-06,0.000207138,0.000104316
0,0.00012756,0,0.00192851,-6.73136e-06,0.000209051,0.000105467
0,0.000214534,0,0.00146327,-6.77898e-06,0.000212269,0.000106628
0,0.000214594,0,0.00146327,-6.83315e-06,0.000215703,0.000107801
0,0.000193972,0,0.00188927,-6.88077e-06,0.000218612,0.00010898
0,0.000251417,0,0.00188927,-6.93495e-06,0.000222635,0.000110176
0,0.000207708,0,0.00188927,-6.98256e-06,0.00022575,0.00011138
0,2.27829e-05,0,0.00188927,-7.03018e-06,0.000226092,0.000112563
0,0,0,0.00188927,-7.07903e-06,0.000226092,0.000113721
0,5.8848e-05,0,0.00109613,-7.12196e-06,0.000226975,0.000114865
0,0,0,0.00109613,-7.17081e-06,0.000226975,0.000115986
0,0,0,0.00109613,-7.21374e-06,0.000226975,0.000117085
0,0.000262679,0,0.00109613,-7.26259e-06,0.000231178,0.000118204
0,2.81488e-05,0,0.000731961,-7.31144e-06,0.000231628,0.000119305
0,0.000299698,0,0.000731961,-7.35906e-06,0.000236124,0.000120428
0,0,0,0.000731961,-7.41324e-06,0.000236124,0.00012153
0,0.000120828,0,0.000351593,-7.46531e-06,0.000237936,0.000122628
0,0.000282383,0,0.000351593,-7.52456e-06,0.000242454,0.000123748
0,0.000215035,0,0.000351593,-7.57664e-06,0.00024568,0.000124877
0,0,0,0.000351593,-7.62403e-06,0.00024568,0.000125985
0,0.000230904,0,0.000229667,-7.67288e-06,0.000249374,0.000127107
0,0.000213465,0,0.000229667,-7.71581e-06,0.000252576,0.000128237
0,4.5733e-05,0,0.000229667,-7.76343e-06,0.000253262,0.000129354
0,0.000245731,0,0.000229667,-7.81761e-06,0.000257194,0.000130485
0,0.000223872,0,0.00106133,-7.86077e-06,0.000260552,0.000131626
0,0.000184509,0,0.00106133,-7.90987e-06,0.000263504,0.000132773
0,3.81937e-05,0,0.00106133,-7.95749e-06,0.000264077,0.000133905
0,0.000187352,0,0.000910583,-8.01167e-06,0.000267075,0.000135043
0,6.42251e-05,0,0.000910583,-8.06051e-06,0.000268102,0.00013617
0,0.000138508,0,0.000910583,-8.10936e-06,0.000270318,0.000137298
0,5.47025e-05,0,0.000910583,-8.1523e-06,0.000271139,0.000138413
0,2.30471e-05,0,0.00066675,-8.20114e-06,0.000271508,0.000139513
0,0.000132989,0,0.00066675,-8.24408e-06,0.000273502,0.000140611
0,0.000180124,0,0.00066675,-8.28701e-06,0.000276204,0.000141714
0,0.000255832,0,0.00124019,-8.33463e-06,0.000280042,0.000142829
0,0.000169258,0,0.00124019,-8.38224e-06,0.000282581,0.000143947
0,0.000217162,0,0.00124019,-8.43642e-06,0.000286055,0.000145075
0,0.000444298,0,0.00124019,-8.47936e-06,0.00029272,0.000146238
0,2.97134e-05,0,0.000941542,-8.5282e-06,0.000293195,0.000147386
0,3.78093e-05,0,0.000941542,-8.57705e-06,0.0002938,0.000148521
0,0.00024217,0,0.000941542,-8.61999e-06,0.000297433,0.000149666
0,0.000238117,0,0.00132716,-8.66292e-06,0.000301004,0.000150821
0,0.000220563,0,0.00132716,-8.71177e-06,0.000304533,0.000151986
0,0.000186977,0,0.00132716,-8.75938e-06,0.000307338,0.000153154
0,5.40633e-05,0,0.00132716,-8.81356e-06,0.000308203,0.000154311
0,8.67427e-05,0,0.000573173,-8.99285e-06,0.000309591,0.000155461
0,3.36988e-05,0,0.000573173,-9.16681e-06,0.00031013,0.000156599
0,3.74426e-05,0,0.000573173,-9.3197e-06,0.000310692,0.000157723
0,0.000267876,0,0.000573173,-9.49366e-06,0.000314978,0.000158863
0,0.000233247,0,0.00123073,-9.64655e-06,0.000318477,0.000160011
0,0.000214576,0,0.00123073,-9.82051e-06,0.00032191,0.000161168
0,0.00022725,0,0.00123073,-9.97341e-06,0.000325319,0.000162332
0,0.000257547,0,0.00123073,-1.01263e-05,0.000329182,0.000163507
0,0.000110476,0,0.00133762,-1.03003e-05,0.000330949,0.000164678
0,0.000115135,0,0.00133762,-1.04742e-05,0.000332792,0.000165845
0,0.000132881,0,0.00133762,-1.06271e-05,0.000334785,0.00016701
0,0.000205354,0,0.000439258,-1.078e-05,0.000337865,0.00016818
0,0.000314877,0,0.000439258,-1.0954e-05,0.000342903,0.000169369
0,0.000233459,0,0.000439258,-1.11069e-05,0.000346405,0.000170565
0,0.000119616,0,0.000439258,-1.12861e-05,0.000348319,0.000171758
0,0.000236842,0,0.000881335,-1.14654e-05,0.000352108,0.000172961
0,3.49325e-05,0,0.000881335,-1.16447e-05,0.000352667,0.000174151
0,0.000425817,0,0.000881335,-1.18023e-05,0.000359054,0.000175367
0,0.000261008,0,0.000881335,-1.18499e-05,0.00036297,0.000176593
0,0.000199465,0,0.00143702,-1.18988e-05,0.000366161,0.000177824
0,0.000208574,0,0.00143702,-1.17506e-05,0.00036929,0.00017906
0,0.000204323,0,0.00143702,-1.1707e-05,0.000372559,0.0001803
0,0.000229373,0,0.00177082,-1.16635e-05,0.000376229,0.000181548
0,0.000228592,0,0.00177082,-1.162e-05,0.000379886,0.000182803
0,0.000252162,0,0.00177082,-1.15817e-05,0.000383669,0.000184066
0,0.000265068,0,0.00177082,-1.15382e-05,0.00038791,0.00018534
0,0,0,0.000427387,-1.14947e-05,0.00038791,0.000186599
0,0.000194135,0,0.000427387,-1.14565e-05,0.000390822,0.000187859
0,0.000125416,0,0.000427387,-1.14183e-05,0.000392828,0.000189117
0,0.000189496,0,0.000427387,-1.13801e-05,0.00039586,0.000190377
0,0.000242717,0,0.000608788,-1.13419e-05,0.000399744,0.000191646
0,0.000284419,0,0.000608788,-1.11984e-05,0.00040401,0.000192926
0,4.3152e-05,0,0.000608788,-1.10351e-05,0.000404701,0.000194194
0,0,0,0.000102895,-1.10015e-05,0.000404701,0.000195447
0,2.89363e-05,0,0.000102895,-1.09679e-05,0.000405135,0.000196687
0,0.000267287,0,0.000102895,-1.09247e-05,0.000409411,0.000197939
0,0,0,0.000102895,-1.08812e-05,0.000409411,0.000199175
0,0.000188669,0,0.000605478,-1.08385e-05,0.000412241,0.000200414
0,0.000239706,0,0.000605478,-1.08003e-05,0.000416077,0.000201661
0,0.000214381,0,0.000605478,-1.07621e-05,0.000419507,0.000202913
0,0.000258074,0,0.0017093,-1.07285e-05,0.000423378,0.000204173
0,0.000230073,0,0.0017093,-1.06903e-05,0.000427059,0.000205439
0,3.24799e-05,0,0.0017093,-1.06568e-05,0.000427546,0.000206694
0,7.48987e-05,0,0.0017093,-1.06185e-05,0.00042867,0.000207941
0,0,0,0.00156837,-1.05803e-05,0.00042867,0.000209174
0,0,0,0.00156837,-1.05418e-05,0.00042867,0.000210393
0,0.000204912,0,0.00156837,-1.0498e-05,0.000431948,0.000211618
0,4.10915e-05,0,0.000734608,-1.04595e-05,0.000432565,0.000212832
0,3.30793e-05,0,0.000734608,-1.0421e-05,0.000433094,0.000214035
0,5.6325e-05,0,0.000734608,-1.02577e-05,0.000433995,0.000215231
0,9.84685e-05,0,0.000734608,-1.00944e-05,0.000435571,0.000216422
0,4.99838e-05,0,0.000734608,-9.81132e-06,0.00043637,0.000217604
0,9.72208e-05,0,0.000735307,-9.56251e-06,0.000437829,0.000218782
0,0.000239223,0,0.000735307,-9.3137e-06,0.000441417,0.000219966
0,0.000142247,0,0.000463882,-9.15039e-06,0.000443693,0.00022115
0,4.26351e-05,0,0.000463882,-8.98176e-06,0.000444375,0.000222325
0,5.17937e-05,0,0.000463882,-8.83798e-06,0.000445152,0.000223491
0,0.000114378,0,0.000463882,-8.79952e-06,0.000446982,0.000224655
0,0.000212862,0,0.000578268,-8.76571e-06,0.000450175,0.000225824
0,0.000281741,0,0.000578268,-8.72724e-06,0.000454683,0.000227003
0,0.000232338,0,0.000578268,-8.5586e-06,0.0004584,0.00022819
0,0.000126791,0,0.000578268,-8.41039e-06,0.000460302,0.000229374
0,0.000209598,0,0.000508453,-8.24175e-06,0.000463656,0.000230564
0,3.95567e-05,0,0.000508453,-8.07312e-06,0.000464289,0.000231744
0,0.000226606,0,0.000508453,-7.92491e-06,0.000467688,0.00023293
0,0,0,0.00115144,-7.88139e-06,0.000467688,0.000234103
0,0.000220587,0,0.00115144,-7.84314e-06,0.000470997,0.000235282
0,2.61927e-05,0,0.00115144,-7.80489e-06,0.000471389,0.000236451
0,0.000248784,0,0.00115144,-7.76137e-06,0.00047537,0.000237628
0,3.90242e-05,0,0.00173588,-7.72318e-06,0.000475994,0.000238796
0,0,0,0.00173588,-7.57965e-06,0.000475994,0.000239953
0,0.000201501,0,0.00173588,-7.41635e-06,0.000479218,0.000241115
0,0.000254647,0,0.00173588,-7.26813e-06,0.000483038,0.000242284
0,0.000121917,0,0.00177613,-7.0995e-06,0.000484989,0.00024345
0,0.000229942,0,0.00177613,-6.9362e-06,0.000488668,0.000244624
0,0,0,0.00177613,-6.79267e-06,0.000488668,0.000245786
0,0.000199996,0,0.00177613,-6.6447e-06,0.000491668,0.000246951
0,0.000243867,0,0.00127357,-6.47635e-06,0.00049557,0.000248124
0,0.000261997,0,0.00127357,-6.32838e-06,0.0004995,0.000249304
0,0.000130443,0,0.00127357,-6.16003e-06,0.000501587,0.000250483
0,2.61697e-05,0,0.0011789,-5.99673e-06,0.000502005,0.000251653
0,0.000226721,0,0.0011789,-5.84851e-06,0.000505406,0.000252828
0,0.000200214,0,0.0011789,-5.7003e-06,0.000508409,0.000254005
0,0.000134556,0,0.0011789,-5.65737e-06,0.000510428,0.000255182
0,0.000128979,0,0.00147841,-5.60852e-06,0.000512491,0.000256357
0,0.000236409,0,0.00147841,-5.565e-06,0.000516274,0.000257538
0,0.000269924,0,0.00147841,-5.52675e-06,0.000520323,0.000258727
0,4.62436e-05,0,0.00147841,-5.4885e-06,0.000521016,0.000259908
0,0.000238163,0,0.000878732,-5.44498e-06,0.000524827,0.000261096
0,0.000212821,0,0.000878732,-5.40673e-06,0.000528019,0.000262288
0,0.000196322,0,0.000878732,-5.36321e-06,0.000531161,0.000263483
0,0.000216171,0,0.000769758,-5.31969e-06,0.000534619,0.000264683
0,3.48321e-05,0,0.000769758,-5.17147e-06,0.000535142,0.000265874
0,5.31593e-05,0,0.000769758,-5.02795e-06,0.000535939,0.000267059
0,0.000215766,0,0.000769758,-4.88442e-06,0.000539176,0.000268247
0,0.000130934,0,0.00109878,-4.74089e-06,0.00054114,0.000269434
0,0.000199016,0,0.00109878,-4.57226e-06,0.000544324,0.000270624
0,0.000286964,0,0.00109878,-4.42404e-06,0.000548628,0.000271822
0,0.000211929,0,0.00138634,-4.25541e-06,0.000552019,0.000273024
0,0.000226544,0,0.00138634,-4.21716e-06,0.000555417,0.000274231
0,0.000262418,0,0.00138634,-4.17891e-06,0.000559354,0.000275444
0,0.000241345,0,0.00138634,-4.13539e-06,0.000563215,0.000276664
0,0,0,0.00138637,-4.10182e-06,0.000563215,0.000277873
0,0.000245959,0,0.00138637,-3.93852e-06,0.00056715,0.000279088
0,9.9658e-05,0,0.00138637,-3.78055e-06,0.000568745,0.0002803
0,0,0,0.00138637,-3.64171e-06,0.000568745,0.000281502
0,3.73092e-05,0,0.000569929,-3.49818e-06,0.000569305,0.000282696
0,0.000112,0,0.000569929,-3.35465e-06,0.000570985,0.000283888
0,0.000245083,0,0.000569929,-3.18602e-06,0.000574906,0.000285085
0,7.78919e-05,0,0.000569929,-3.01738e-06,0.000576152,0.000286278
0,0.000222272,0,0.0007173,-2.84875e-06,0.000579709,0.000287476
0,0.000105348,0,0.0007173,-2.8105e-06,0.000581289,0.00028867
0,0.000166142,0,0.0007173,-2.76698e-06,0.000583947,0.000289866
0,5.03027e-05,0,0.000328652,-2.60368e-06,0.000584752,0.000291055
0,0.000433193,0,0.000328652,-2.46015e-06,0.00059125,0.00029226
0,0.000243128,0,0.000328652,-2.31662e-06,0.000594897,0.000293471
0,0.000217768,0,0.000328652,-2.14799e-06,0.000598381,0.000294686
0,0.000116769,0,0.000513201,-1.99978e-06,0.000600133,0.000295898
0,0.000248252,0,0.000513201,-1.83114e-06,0.000604105,0.000297116
0,3.44995e-05,0,0.000513201,-1.68293e-06,0.000604622,0.000298327
0,0.000110676,0,0.000513201,-1.64474e-06,0.000606393,0.000299535
0,4.41328e-05,0,0.000795895,-1.60655e-06,0.000607099,0.000300736
0,0,0,0.000795895,-1.57298e-06,0.000607099,0.000301928
0,0.000240272,0,0.000795895,-1.52946e-06,0.000610943,0.000303126
0,3.44788e-05,0,0.000652994,-1.49565e-06,0.000611461,0.000304316
0,0.000132488,0,0.000652994,-1.45185e-06,0.00061358,0.000305506
0,3.76372e-05,0,0.000652994,-1.40805e-06,0.000614183,0.000306689
0,3.51483e-05,0,0.000652994,-1.36956e-06,0.00061471,0.000307864
0,0.000126428,0,0.000181608,-1.33109e-06,0.000616733,0.000309039
0,0.000234529,0,0.000181608,-1.29728e-06,0.000620251,0.000310217
0,0,0,0.000181608,-1.26816e-06,0.000620251,0.000311387
0,0.00012003,0,0.00137684,-1.12907e-06,0.000622051,0.000312555
0,0.000192239,0,0.00137684,-9.70819e-07,0.000625127,0.000313726
1,0.000535031,0.000140413,0.00137684,2.39909e-06,0.000633687,0.000317158
0,0.000333159,0.00015955,0.00137684,4.93586e-06,0.000638685,0.000320738
1,0.000667328,0.000299962,0.00214575,1.08586e-05,0.000649362,0.000326736
1,0.000617071,0.000431599,0.00214575,1.83198e-05,0.000658618,0.000334411
1,0.00125747,0.000572012,0.00214575,2.85953e-05,0.000678738,0.000344796
1,0.00229811,0.000704274,0.00214575,4.01514e-05,0.000713209,0.000356671
1,0.00251574,0.000860326,0.00169944,5.5165e-05,0.000753461,0.000371834
1,0.00336949,0.0010207,0.00169944,7.16782e-05,0.000804003,0.00038866
1,0.00337208,0.00121039,0.00169944,9.12567e-05,0.000854585,0.000408438
1,0.00277337,0.00141795,0.00288887,0.000114083,0.000896185,0.000431391
1,0.00494509,0.00171755,0.00288887,0.00014396,0.000975307,0.00046073
1,0.00563627,0.00205644,0.00288887,0.000177349,0.00105985,0.000493613
1,0.00653359,0.0025124,0.00288887,0.000221195,0.00116439,0.000536064
1,0.00777696,0.00304189,0.00233797,0.000270794,0.00128104,0.000584181
1,0.00778966,0.00369028,0.00233797,0.000335026,0.00140568,0.000645929
1,0.0093724,0.00444813,0.00233797,0.000412259,0.00155564,0.000720062
1,0.0109285,0.00527594,0.00233797,0.000497606,0.00171956,0.000802442
1,0.0123985,0.00625749,0.000547139,0.000605579,0.00191794,0.000906124
1,0.0123344,0.00726504,0.000547139,0.000722111,0.00210296,0.0010189
1,0.0148702,0.00843229,0.000547139,0.000866365,0.00234088,0.00115796
1,0.015727,0.00957054,0.000547139,0.00101846,0.00257678,0.00130594
1,0.0176637,0.0108153,0.00304517,0.00120146,0.0028594,0.00148376
1,0.0191641,0.0119822,0.00304517,0.00138995,0.00314686,0.00166861
1,0.0206639,0.0131339,0.00304517,0.0015956,0.00345682,0.00187109
1,0.0233089,0.0142846,0.00323602,0.00181849,0.00380646,0.00209125
1,0.0238348,0.0155432,0.00323602,0.00207726,0.00418781,0.00234625
1,0.0252566,0.0168658,0.00323602,0.00235769,0.00459192,0.00262282
1,0.0270172,0.0181802,0.00323602,0.00264025,0.00499718,0.00290265
1,0.0295796,0.0196768,0.00317252,0.00296705,0.00547045,0.00322509
1,0.0314296,0.0212556,0.00317252,0.00331977,0.00597332,0.00357329
1,0.0328345,0.0228249,0.00317252,0.00367391,0.00646584,0.00392422
1,0.0356357,0.0245927,0.00317252,0.00408154,0.00703601,0.00432679
1,0.0388814,0.0263526,0.00343467,0.00449003,0.00761923,0.00473174
1,0.0399214,0.0282139,0.00343467,0.0049272,0.00821805,0.00516513
1,0.042298,0.0301938,0.00343467,0.00539495,0.00885252,0.00562874
1,0.046516,0.0322959,0.00477301,0.00589516,0.00955026,0.00612452
1,0.0465578,0.0346796,0.00477301,0.0064691,0.0102952,0.00669129
1,0.0492947,0.0370621,0.00477301,0.0070429,0.0110346,0.00725964
1,0.0519693,0.0397149,0.00477301,0.00769956,0.0118661,0.00790806
1,0.0546813,0.0424628,0.00716949,0.00840095,0.012741,0.00860099
1,0.0578842,0.0451129,0.00716949,0.00909752,0.0136093,0.00929175
1,0.0591682,0.0477924,0.00716949,0.0098345,0.0144968,0.0100232
1,0.0635497,0.0504865,0.00716949,0.010612,0.01545,0.0107955
1,0.0653603,0.0531959,0.00986107,0.0114303,0.0164305,0.011609
1,0.0680935,0.0560581,0.00986107,0.0123501,0.0175199,0.012522
1,0.0718917,0.0587402,0.00986107,0.0132513,0.0185983,0.0134197
1,0.0746587,0.0615991,0.0127694,0.0142598,0.0197929,0.0144225
1,0.0789621,0.0642933,0.0127694,0.0152444,0.0209773,0.0154046
1,0.0800479,0.0671801,0.0127694,0.0163423,0.0222581,0.0164978
1,0.0842115,0.0698992,0.0127694,0.0174112,0.0235212,0.0175651
1,0.0888816,0.0728453,0.0127694,0.0186003,0.0249433,0.0187502
1,0.0915669,0.0756658,0.0171044,0.0197565,0.0263168,0.0199053
1,0.0938951,0.0787382,0.0171044,0.0210409,0.0278192,0.0211859
1,0.098017,0.0817091,0.0171044,0.0222888,0.0292894,0.022433
1,0.102393,0.0849739,0.0216653,0.0236745,0.0309277,0.0238147
1,0.105658,0.0881245,0.0216653,0.02502,0.0325126,0.0251594
1,0.109221,0.0913079,0.0216653,0.0264135,0.0341509,0.0265526
1,0.113566,0.094751,0.0275217,0.027957,0.0359679,0.0280929
1,0.117047,0.0981785,0.0275217,0.0295553,0.0378407,0.0296888
1,0.121094,0.101347,0.0275217,0.0310993,0.0396571,0.0312349
1,0.124364,0.104473,0.0275217,0.0326898,0.0415226,0.0328286
1,0.129488,0.10776,0.0338659,0.0344403,0.0435944,0.0345802
1,0.132614,0.111063,0.0338659,0.0362437,0.0457162,0.0363856
1,0.137311,0.11422,0.0338659,0.0379807,0.0477759,0.0381281
1,0.140721,0.11755,0.0338659,0.0397689,0.0498867,0.0399215
1,0.144466,0.12133,0.0402523,0.0417404,0.0521981,0.0418938
1,0.148379,0.125145,0.0402523,0.0436462,0.0544238,0.0438029
1,0.153926,0.129177,0.0402523,0.0456141,0.0567327,0.0457733
1,0.156068,0.133695,0.0464266,0.0477894,0.0592298,0.0479461
1,0.160265,0.138341,0.0464266,0.05004,0.061794,0.0501941
1,0.165468,0.142741,0.0464266,0.0522141,0.0642761,0.0523706
1,0.168985,0.147114,0.0464266,0.0544537,0.0668108,0.0546134
1,0.173726,0.151735,0.0558308,0.0569184,0.0695904,0.057078
1,0.176785,0.156011,0.0558308,0.0592906,0.0722422,0.0594558
1,0.180168,0.160458,0.0558308,0.0618935,0.0751249,0.0620615
1,0.184641,0.164551,0.0558308,0.0643925,0.0778945,0.0645687
1,0.188696,0.168556,0.067039,0.0669509,0.080725,0.0671366
1,0.193273,0.172712,0.067039,0.0697475,0.0838173,0.0699404
1,0.19722,0.176499,0.067039,0.0724234,0.0867756,0.0726288
1,0.20272,0.180226,0.0781323,0.0751547,0.0898164,0.075374
1,0.204086,0.184209,0.0781323,0.0781339,0.0930818,0.0783637
1,0.208744,0.188024,0.0781323,0.0809829,0.096213,0.0812272
1,0.211062,0.191929,0.0781323,0.0838911,0.0993789,0.0841497
1,0.214927,0.19589,0.0895714,0.0868592,0.102603,0.0871323
1,0.219289,0.200088,0.0895714,0.0900942,0.106111,0.0903785
1,0.224254,0.204157,0.0895714,0.0933933,0.109699,0.0936905
1,0.227661,0.20778,0.0895714,0.0965371,0.113114,0.0968533
1,0.230418,0.211344,0.102791,0.0999471,0.116801,0.100281
1,0.233004,0.214495,0.102791,0.103188,0.120296,0.103546
1,0.236688,0.21772,0.102791,0.106698,0.124083,0.107077
1,0.241364,0.22076,0.102791,0.110032,0.127704,0.110437
1,0.243525,0.224089,0.11616,0.113644,0.1316,0.114071
1,0.247476,0.227349,0.11616,0.117078,0.135312,0.117531
1,0.249566,0.230956,0.11616,0.120803,0.139305,0.121277
1,0.254034,0.23445,0.130855,0.124346,0.143116,0.124844
1,0.257821,0.238039,0.130855,0.127943,0.146983,0.128466
1,0.259699,0.241949,0.130855,0.131846,0.151138,0.132389
1,0.263135,0.245878,0.144503,0.135811,0.155348,0.136375
1,0.265892,0.249747,0.144503,0.139838,0.159603,0.140423
1,0.267928,0.253289,0.144503,0.143664,0.163622,0.144275
1,0.269697,0.256692,0.144503,0.14754,0.167667,0.148179
1,0.272836,0.260172,0.144503,0.15173,0.172032,0.152395
1,0.277112,0.263503,0.159334,0.155973,0.176466,0.156665
1,0.279504,0.266559,0.159334,0.159994,0.180659,0.160717
1,0.281913,0.269793,0.159334,0.164337,0.185169,0.165088
1,0.283159,0.272825,0.176084,0.168452,0.189417,0.169234
