0.000560848,0.000418946,0,0,0,0
0.000560848,0.000418946,0,0,0,0
0.000560848,0.000418946,0,0,0,0
0.000560848,0.000418946,0,0,0,0
0.000560848,0.000418946,0,0,0,0
0.00055863,0.000436708,2.21841E-06,1.77622E-05,0,1.47389E-07
0.00055863,0.000436708,0,0,0,1.47389E-07
0.00055863,0.000436708,0,0,0,1.47389E-07
0.00055863,0.000436708,0,0,0,1.47389E-07
0.000558591,-0.000542268,3.91155E-08,0.000978976,0,-3.56264E-08
0.000558591,-0.000542268,0,0,0,-3.56264E-08
0.000558591,-0.000542268,0,0,0,-3.56264E-08
0.000558591,-0.000542268,0,0,0,-3.56264E-08
0.000558591,-0.000542268,0,0,0,-3.56264E-08
0.000558591,-0.000542268,0,0,0,-3.56264E-08
0.00055863,0.000436708,3.91155E-08,0.000978976,0,1.11763E-07
0.00055863,0.000436708,0,0,0,1.11763E-07
0.00055863,0.000436708,0,0,0,1.11763E-07
0.00153776,0.000436708,0.000979129,0,5.18994E-07,1.11763E-07
0.00153998,0.000418946,2.21841E-06,1.77622E-05,5.18994E-07,2.53157E-07
0.00251689,0.000436708,0.000976915,1.77622E-05,1.48548E-06,5.214E-07
0.00277724,0.000418946,0.000260346,1.77622E-05,3.02685E-06,8.61867E-07
0.00277724,0.000418946,0,0,3.02685E-06,8.61867E-07
0.00277724,0.000418946,0,0,3.02685E-06,8.61867E-07
0.00179807,-0.00056003,0.00097917,0.000978976,3.6337E-06,6.72857E-07
-0.00113933,-0.00056003,0.00293739,0,3.62773E-06,6.72857E-07
-0.00309755,0.000418946,0.00195823,0.000978976,2.71344E-06,8.14251E-07
-0.00603495,0.000418946,0.0029374,0,1.10818E-07,8.14251E-07
-0.00701408,0.000418946,0.000979133,0,-4.18012E-06,8.14251E-07
-0.00531394,0.000418946,0.00170014,0,-9.95599E-06,8.14251E-07
-0.00433481,0.000418946,0.000979131,0,-1.61962E-05,8.14251E-07
-0.00139742,0.000418946,0.00293739,0,-2.24204E-05,8.14251E-07
0.00153998,0.000418946,0.0029374,0,-2.79676E-05,8.14251E-07
0.00349824,0.000418946,0.00195826,0,-3.25074E-05,8.14251E-07
0.0054565,0.000418946,0.00195826,0,-3.55991E-05,8.14251E-07
0.0054565,0.000418946,0,0,-3.55991E-05,8.14251E-07
0.00277519,0.000436708,0.00268131,1.77622E-05,-3.45335E-05,9.81947E-07
0.000816924,0.000436708,0.00195826,0,-3.35917E-05,9.81947E-07
-0.00114134,0.000436708,0.00195826,0,-3.31271E-05,9.81947E-07
-0.00139964,0.000436708,0.000258299,0,-3.30319E-05,9.81947E-07
-0.00237877,0.000436708,0.000979129,0,-3.35776E-05,9.81947E-07
-0.00237877,0.000436708,0,0,-3.35776E-05,9.81947E-07
-0.00139964,0.000436708,0.000979129,0,-3.41151E-05,9.81947E-07
0.000560848,0.000418946,0.00196048,1.77622E-05,-3.42617E-05,1.12334E-06
0.00153994,-0.00056003,0.00097909,0.000978976,-3.39517E-05,1.02859E-06
0.00251907,-0.00056003,0.000979133,0,-3.29648E-05,1.02859E-06
0.00251907,-0.00056003,0,0,-3.29648E-05,1.02859E-06
0.00251907,-0.00056003,0,0,-3.29648E-05,1.02859E-06
0.00153994,-0.00056003,0.000979133,0,-3.2445E-05,1.02859E-06
0.000560809,-0.00056003,0.000979129,0,-3.18601E-05,1.02859E-06
-0.000418285,0.000418946,0.000979094,0.000978976,-3.15202E-05,1.16999E-06
-0.00139742,0.000418946,0.000979133,0,-3.1644E-05,1.16999E-06
-0.00139742,0.000418946,0,0,-3.1644E-05,1.16999E-06
-0.000418285,0.000418946,0.000979133,0,-3.18046E-05,1.16999E-06
-0.000418285,0.000418946,0,0,-3.18046E-05,1.16999E-06
0.000560848,0.000418946,0.000979133,0,-3.15893E-05,1.16999E-06
0.00153998,0.000418946,0.000979129,0,-3.09349E-05,1.16999E-06
0.00153776,0.000436708,2.21841E-06,1.77622E-05,-3.09349E-05,1.31738E-06
0.00055863,0.000436708,0.000979129,0,-3.07464E-05,1.31738E-06
0.00055863,0.000436708,0,0,-3.07464E-05,1.31738E-06
-0.000420503,0.000436708,0.000979133,0,-3.08883E-05,1.31738E-06
-0.000420503,0.000436708,0,0,-3.08883E-05,1.31738E-06
-0.000420503,0.000436708,0,0,-3.08883E-05,1.31738E-06
-0.000420503,0.000436708,0,0,-3.08883E-05,1.31738E-06
0.00055863,0.000436708,0.000979133,0,-3.06998E-05,1.31738E-06
0.00055863,0.000436708,0,0,-3.06998E-05,1.31738E-06
0.00153776,0.000436708,0.000979129,0,-3.01093E-05,1.31738E-06
0.00153776,0.000436708,0,0,-3.01093E-05,1.31738E-06
0.00153776,0.000436708,0,0,-3.01093E-05,1.31738E-06
0.00055863,0.000436708,0.000979129,0,-2.99207E-05,1.31738E-06
0.00055863,0.000436708,0,0,-2.99207E-05,1.31738E-06
0.00055863,0.000436708,0,0,-2.99207E-05,1.31738E-06
-0.000420503,0.000436708,0.000979133,0,-3.00822E-05,1.31738E-06
-0.000420503,0.000436708,0,0,-3.00822E-05,1.31738E-06
-0.000420503,0.000436708,0,0,-3.00822E-05,1.31738E-06
-0.000420503,0.000436708,0,0,-3.00822E-05,1.31738E-06
0.00055863,0.000436708,0.000979133,0,-2.98677E-05,1.31738E-06
0.00055863,0.000436708,0,0,-2.98677E-05,1.31738E-06
0.00055863,0.000436708,0,0,-2.98677E-05,1.31738E-06
-0.000420503,0.000436708,0.000979133,0,-3.00096E-05,1.31738E-06
-0.000420503,0.000436708,0,0,-3.00096E-05,1.31738E-06
-0.000420503,0.000436708,0,0,-3.00096E-05,1.31738E-06
-0.000420503,0.000436708,0,0,-3.00096E-05,1.31738E-06
-0.000420503,0.000436708,0,0,-3.00096E-05,1.31738E-06
0.000560848,0.000418946,0.000981351,1.77622E-05,-2.98203E-05,1.45877E-06
0.000560848,0.000418946,0,0,-2.98203E-05,1.45877E-06
0.000560848,0.000418946,0,0,-2.98203E-05,1.45877E-06
0.000560848,0.000418946,0,0,-2.98203E-05,1.45877E-06
0.000560809,-0.00056003,3.91155E-08,0.000978976,-2.98203E-05,1.26976E-06
0.000560809,-0.00056003,0,0,-2.98203E-05,1.26976E-06
0.000560848,0.000418946,3.91155E-08,0.000978976,-2.98203E-05,1.41116E-06
0.000560848,0.000418946,0,0,-2.98203E-05,1.41116E-06
0.00055863,0.000436708,2.21841E-06,1.77622E-05,-2.98203E-05,1.55855E-06
0.000560848,0.000418946,2.21841E-06,1.77622E-05,-2.98203E-05,1.7982E-06
0.000560848,0.000418946,0,0,-2.98203E-05,1.7982E-06
0.000560848,0.000418946,0,0,-2.98203E-05,1.7982E-06
0.000560848,0.000418946,0,0,-2.98203E-05,1.7982E-06
0.00153998,0.000418946,0.000979129,0,-2.9229E-05,1.7982E-06
0.00153998,0.000418946,0,0,-2.9229E-05,1.7982E-06
0.000560848,0.000418946,0.000979129,0,-2.90397E-05,1.7982E-06
0.000560848,0.000418946,0,0,-2.90397E-05,1.7982E-06
0.000560848,0.000418946,0,0,-2.90397E-05,1.7982E-06
0.000560848,0.000418946,0,0,-2.90397E-05,1.7982E-06
0.000560848,0.000418946,0,0,-2.90397E-05,1.7982E-06
0.000560848,0.000418946,0,0,-2.90397E-05,1.7982E-06
0.000560848,0.000418946,0,0,-2.90397E-05,1.7982E-06
0.000560848,0.000418946,0,0,-2.90397E-05,1.7982E-06
0.00055863,0.000436708,2.21841E-06,1.77622E-05,-2.90397E-05,1.96589E-06
0.00055863,0.000436708,0,0,-2.90397E-05,1.96589E-06
0.00055863,0.000436708,0,0,-2.90397E-05,1.96589E-06
-0.000420503,0.000436708,0.000979133,0,-2.91816E-05,1.96589E-06
-0.000420503,0.000436708,0,0,-2.91816E-05,1.96589E-06
-0.000420503,0.000436708,0,0,-2.91816E-05,1.96589E-06
-0.000420503,0.000436708,0,0,-2.91816E-05,1.96589E-06
-0.000420503,0.000436708,0,0,-2.91816E-05,1.96589E-06
-0.000420503,0.000436708,0,0,-2.91816E-05,1.96589E-06
0.00055863,0.000436708,0.000979133,0,-2.89931E-05,1.96589E-06
0.000560848,0.000418946,2.21841E-06,1.77622E-05,-2.89931E-05,2.10729E-06
0.000560848,0.000418946,0,0,-2.89931E-05,2.10729E-06
0.000560848,0.000418946,0,0,-2.89931E-05,2.10729E-06
0.000560848,0.000418946,0,0,-2.89931E-05,2.10729E-06
0.000560848,0.000418946,0,0,-2.89931E-05,2.10729E-06
0.000560848,0.000418946,0,0,-2.89931E-05,2.10729E-06
0.000560848,0.000418946,0,0,-2.89931E-05,2.10729E-06
0.000560848,0.000418946,0,0,-2.89931E-05,2.10729E-06
0.000560848,0.000418946,0,0,-2.89931E-05,2.10729E-06
0.000560848,0.000418946,0,0,-2.89931E-05,2.10729E-06
0.000560848,0.000418946,0,0,-2.89931E-05,2.10729E-06
0.00055863,0.000436708,2.21841E-06,1.77622E-05,-2.89931E-05,2.25468E-06
0.00055863,0.000436708,0,0,-2.89931E-05,2.25468E-06
0.00055863,0.000436708,0,0,-2.89931E-05,2.25468E-06
-0.000420503,0.000436708,0.000979133,0,-2.9135E-05,2.25468E-06
