dt,roll,pitch,yaw,ax,ay,vx,vy,dx,dy,slam位移/m
0.016,0.0352557,-0.0216421,0.00890118,0.251291,0.0125998,0.0955752,0,0.0505626,0,
0.015,0.0352557,-0.0216421,0.00890118,0.251412,0.00882462,0.0955752,0,0.0519962,0,
0.015,0.0352557,-0.0216421,0.00907571,0.253449,0.00504175,0.0955752,0,0.0534299,0,
0.015,0.0352557,-0.0214675,0.00907571,0.257179,0.00619224,0.0955752,0,0.0548635,0,
0.016,0.0352557,-0.0214675,0.00925025,0.254181,0.0100891,0.0955752,0,0.0563927,0,
0.015,0.0354302,-0.0214675,0.00925025,0.251251,0.011335,0.0955752,0,0.0578263,0,
0.015,0.0354302,-0.0214675,0.00942478,0.242326,0.0101081,0.0955752,0,0.05926,0,
0.016,0.0354302,-0.021293,0.00959931,0.237201,0.00517362,0.0955752,0,0.0607892,0,
0.015,0.0354302,-0.021293,0.00959931,0.22734,-0.00400555,0.0955752,0,0.0622228,0,
0.015,0.0354302,-0.021293,0.00977384,0.218521,-0.0110408,0.0955752,0,0.0636564,0,
0.016,0.0354302,-0.0211185,0.00994838,0.211334,-0.0132048,0.0955752,0,0.0651856,0,
0.015,0.0356047,-0.0211185,0.00994838,0.204385,-0.0101869,0.0955752,0,0.0666192,0,
0.015,0.0356047,-0.0211185,0.0101229,0.197387,0.00148585,0.0955752,0,0.0680529,0,
0.015,0.0356047,-0.0211185,0.0102974,0.189434,0.0161866,0.0955752,0,0.0694865,0,
0.015,0.0356047,-0.0211185,0.0102974,0.18442,0.0288912,0.0955752,0,0.0709201,0,
0.015,0.0356047,-0.0211185,0.010472,0.182461,0.0358923,0.0955752,0,0.0723538,0,
0.015,0.0356047,-0.0211185,0.0106465,0.181519,0.0339919,0.0955752,0,0.0737874,0,
0.016,0.0357792,-0.0211185,0.0106465,0.184603,0.0245654,0.0955752,0,0.0753166,0,
0.015,0.0357792,-0.0211185,0.010821,0.188621,0.0118497,0.0955752,0,0.0767502,0,
0.015,0.0357792,-0.0211185,0.0109956,0.191717,-0.00178319,0.0955752,0,0.0781838,0,
0.015,0.0357792,-0.0211185,0.0111701,0.194834,-0.0133877,0.0955752,0,0.0796175,0,
0.016,0.0359538,-0.0211185,0.0111701,0.196886,-0.0179304,0.0955752,0,0.0811467,0,
0.015,0.0359538,-0.0211185,0.0113446,0.196894,-0.0148898,0.0955752,0,0.0825803,0,
0.015,0.0361283,-0.020944,0.0115192,0.19467,-0.0056397,0.0955752,0,0.0840139,0,
0.015,0.0361283,-0.020944,0.0115192,0.188564,0.00987619,0.0955752,0,0.0854475,0,
0.015,0.0361283,-0.020944,0.0116937,0.181576,0.0255905,0.0955752,0,0.0868812,0,
0.015,0.0363028,-0.020944,0.0118682,0.177428,0.0354392,0.0955752,0,0.0883148,0,
0.016,0.0363028,-0.020944,0.0118682,0.175504,0.0424795,0.0955752,0,0.089844,0,
0.015,0.0363028,-0.020944,0.0120428,0.17244,0.0422601,0.0955752,0,0.0912776,0,
0.016,0.0363028,-0.020944,0.0122173,0.168688,0.0385434,0.0955752,0,0.0928068,0,
0.015,0.0363028,-0.0207694,0.0123918,0.165443,0.0294413,0.0955752,0,0.0942404,0,
0.015,0.0364774,-0.0207694,0.0125664,0.162726,0.017079,0.0955752,0,0.0956741,0,
0.016,0.0364774,-0.0207694,0.0129154,0.156855,0.00604585,0.0955752,0,0.0972033,0,
0.015,0.0364774,-0.0207694,0.01309,0.151195,-0.000636578,0.0955752,0,0.0986369,0,
0.015,0.0364774,-0.0205949,0.0132645,0.146045,-0.00368565,0.0955752,0,0.100071,0,
0.016,0.0364774,-0.0205949,0.0136136,0.137355,-0.0035387,0.0955752,0,0.1016,0,
0.015,0.0364774,-0.0205949,0.0137881,0.13555,-0.00378463,0.0976085,0,0.103079,0,
0.015,0.0364774,-0.0205949,0.0139626,0.118095,-0.0027065,0.0993799,0,0.104583,0,
0.015,0.0366519,-0.0204204,0.0143117,0.0961805,-0.00696033,0.100823,0,0.106106,0,
0.015,0.0366519,-0.0204204,0.0144862,0.0717752,-0.0101988,0.101899,0,0.107643,0,
0.015,0.0366519,-0.0204204,0.0146608,0.0450978,-0.0150676,0.102576,0,0.109187,0,
0.016,0.0368264,-0.0204204,0.0150098,0.0206816,-0.0160732,0.102907,0,0.110836,0,
0.015,0.0368264,-0.0202458,0.0151844,0.00751115,-0.0166319,0.103019,0,0.112382,0,
0.015,0.0368264,-0.0202458,0.0153589,-0.00518962,-0.0107396,0.102941,0,0.113925,0,
0.015,0.037001,-0.0202458,0.0155334,-0.0131424,-0.0118432,0.102744,0,0.115465,0,
0.015,0.037001,-0.0202458,0.015708,-0.0169787,-0.0117626,0.10249,0,0.117,0,
0.015,0.037001,-0.0202458,0.0158825,-0.0238371,-0.0149207,0.102132,0,0.11853,0,
0.015,0.037001,-0.0202458,0.016057,-0.0296032,-0.0188612,0.101688,0,0.120052,0,
0.016,0.0371755,-0.0202458,0.0162316,-0.0354772,-0.0257779,0.10112,0,0.121665,0,
0.015,0.0371755,-0.0202458,0.0164061,-0.041247,-0.0246835,0.100502,0,0.123168,0,
0.015,0.0371755,-0.0202458,0.0164061,-0.0483098,-0.0171163,0.099777,0,0.124659,0,
0.015,0.03735,-0.0202458,0.0165806,-0.049401,-0.00598049,0.099036,0,0.126139,0,
0.015,0.03735,-0.0202458,0.0165806,-0.0587749,0.00751066,0.099036,0,0.127625,0,
0.015,0.0375246,-0.0202458,0.0167552,-0.0539675,0.0157728,0.099036,0,0.12911,0,
0.015,0.0375246,-0.0202458,0.0167552,-0.0482592,0.0195991,0.099036,0,0.130596,0,
0.015,0.0375246,-0.0202458,0.0167552,-0.0412987,0.0168903,0.099036,0,0.132081,0,
0.015,0.0375246,-0.0204204,0.0169297,-0.0369209,0.0072448,0.099036,0,0.133567,0,
0.016,0.0375246,-0.0204204,0.0169297,-0.0278286,-0.00521269,0.099036,0,0.135152,0,
0.015,0.0375246,-0.0204204,0.0169297,-0.0206298,-0.014546,0.099036,0,0.136637,0,
0.015,0.0375246,-0.0205949,0.0171042,-0.0143133,-0.0191508,0.099036,0,0.138123,0,
0.015,0.0376991,-0.0205949,0.0171042,-0.00537547,-0.0194986,0.099036,0,0.139608,0,
0.015,0.0376991,-0.0207694,0.0171042,0.00274128,-0.0152608,0.099036,0,0.141094,0,
0.015,0.0376991,-0.0207694,0.0171042,0.0105102,-0.00715163,0.099036,0,0.142579,0,
0.015,0.0376991,-0.0207694,0.0171042,0.016326,0.00295511,0.099036,0,0.144065,0,
0.016,0.0376991,-0.020944,0.0171042,0.0174251,0.0108025,0.099036,0,0.145649,0,
0.015,0.0376991,-0.020944,0.0171042,0.0183689,0.0127758,0.099036,0,0.147135,0,
0.015,0.0376991,-0.020944,0.0172788,0.0183248,0.011689,0.099036,0,0.14862,0,
0.015,0.0376991,-0.020944,0.0172788,0.0143945,0.0045127,0.099036,0,0.150106,0,
0.016,0.0376991,-0.0211185,0.0172788,0.00586325,-0.00470036,0.099036,0,0.151691,0,
0.015,0.0376991,-0.0211185,0.0174533,9.90927E-06,-0.0148827,0.099036,0,0.153176,0,
0.015,0.0376991,-0.0211185,0.0174533,-0.00481682,-0.0209123,0,0,0.153176,0,
0.015,0.0376991,-0.0211185,0.0174533,-0.00971498,-0.0230288,0,0,0.153176,0,
0.016,0.0376991,-0.021293,0.0174533,-0.011423,-0.0170025,0,0,0.153176,0,
0.015,0.0376991,-0.021293,0.0174533,-0.00855124,-0.00999156,0,0,0.153176,0,
0.015,0.0378736,-0.021293,0.0174533,-0.00468887,-0.00368503,0,0,0.153176,0,
0.015,0.0378736,-0.021293,0.0176278,-0.00279213,0.00534025,0,0,0.153176,0,
0.015,0.0378736,-0.021293,0.0176278,-0.0049407,0.0100099,0,0,0.153176,0,
0.015,0.0378736,-0.0214675,0.0176278,-0.00863685,0.0108862,0,0,0.153176,0,
0.015,0.0378736,-0.0214675,0.0176278,-0.0135917,0.0106876,0,0,0.153176,0,
0.016,0.0378736,-0.0214675,0.0178024,-0.0184305,0.00867906,0,0,0.153176,0,
0.015,0.0378736,-0.0214675,0.0178024,-0.0202969,0.00375292,0,0,0.153176,0,
0.016,0.0378736,-0.0214675,0.0178024,-0.0211461,-0.00209665,0,0,0.153176,0,
0.015,0.0378736,-0.0216421,0.0179769,-0.0216998,-0.00990194,0,0,0.153176,0,
0.015,0.0378736,-0.0216421,0.0179769,-0.0215894,-0.0157715,0,0,0.153176,0,
0.015,0.0378736,-0.0216421,0.0179769,-0.0194948,-0.0185213,0,0,0.153176,0,
0.016,0.0380482,-0.0216421,0.0181514,-0.0136253,-0.0181607,0,0,0.153176,0,
0.015,0.0380482,-0.0218166,0.0181514,-0.00859521,-0.00715595,0,0,0.153176,0,
0.016,0.0380482,-0.0218166,0.018326,-0.0030214,0.00860214,0,0,0.153176,0,
0.015,0.0380482,-0.0218166,0.018326,0.00263378,0.0245122,0,0,0.153176,0,
0.016,0.0382227,-0.0219911,0.0185005,0.00456312,0.0324111,0,0,0.153176,0,
0.015,0.0382227,-0.0219911,0.018675,0.00561945,0.0325814,0,0,0.153176,0,
0.015,0.0382227,-0.0219911,0.018675,-0.000266641,0.0243434,0,0,0.153176,0,
0.016,0.0382227,-0.0221657,0.0188496,-0.00751069,0.0106189,0,0,0.153176,0,
0.015,0.0382227,-0.0221657,0.0190241,-0.0122598,-0.00339761,0,0,0.153176,0,
0.016,0.0382227,-0.0221657,0.0190241,-0.0159531,-0.00915235,0,0,0.153176,0,
0.015,0.0382227,-0.0223402,0.0191986,-0.0206672,-0.00634733,0,0,0.153176,0,
0.015,0.0382227,-0.0223402,0.0193732,-0.018863,0.00456086,0,0,0.153176,0,
0.015,0.0382227,-0.0223402,0.0195477,-0.0122301,0.017484,0,0,0.153176,0,
0.016,0.0382227,-0.0225147,0.0197222,-0.00434315,0.0304717,0,0,0.153176,0,
0.016,0.0382227,-0.0225147,0.0198968,0.0162334,0.038473,0.000259734,0,0.153182,0,
0.015,0.0382227,-0.0225147,0.0200713,0.0130374,0.041584,0.000259734,0,0.153186,0,
0.015,0.0382227,-0.0226893,0.0202458,0.0161994,0.0365329,0.000259734,0,0.15319,0,
0.015,0.0382227,-0.0226893,0.0204204,0.014338,0.0285566,0.000259734,0,0.153194,0,
0.015,0.0382227,-0.0226893,0.0205949,0.00460584,0.0172944,0.000259734,0,0.153198,0,
0.016,0.0382227,-0.0226893,0.0207694,0.00206936,0.00314692,0.000292844,0,0.153203,0,
0.015,0.0380482,-0.0228638,0.020944,-0.0101791,-0.0112157,0.000140157,0,0.153204,0,
0.015,0.0380482,-0.0228638,0.0211185,-0.0197058,-0.0262119,-0.00015543,0,0.153199,0,
0.015,0.0380482,-0.0228638,0.021293,-0.0272056,-0.0380089,-0.000563513,0,0.153188,0,
0.016,0.0380482,-0.0230383,0.0214675,-0.0336416,-0.0450043,-0.00110178,0,0.153166,0,
0.015,0.0382227,-0.0230383,0.0216421,-0.0424657,-0.0474437,-0.00110178,0,0.153149,0,
0.015,0.0382227,-0.0232129,0.0218166,-0.0403772,-0.0425498,-0.00110178,0,0.153133,0,
0.015,0.0382227,-0.0232129,0.0219911,-0.0337228,-0.0295385,-0.00110178,0,0.153116,0,
0.016,0.0383972,-0.0233874,0.0223402,-0.0289107,-0.0155236,-0.00110178,0,0.153099,0,
0.015,0.0383972,-0.0233874,0.0225147,-0.0085564,0.00333664,-0.00123013,0,0.153079,0,
0.016,0.0385718,-0.0235619,0.0226893,-0.00984742,0.0184665,0,0,0.153079,0,
0.015,0.0385718,-0.0237365,0.0228638,-0.00596049,0.0313141,0,0,0.153079,0,
0.015,0.0385718,-0.0237365,0.0230383,-0.00415048,0.0382433,0,0,0.153079,0,
0.015,0.0385718,-0.023911,0.0233874,-0.00691369,0.0400971,0,0,0.153079,0,
0.016,0.0385718,-0.023911,0.0235619,-0.00782888,0.0381549,0,0,0.153079,0,
0.015,0.0385718,-0.0240855,0.0237365,-0.0124257,0.0371037,0,0,0.153079,0,
0.016,0.0387463,-0.0242601,0.023911,-0.0150498,0.036392,0,0,0.153079,0,
0.015,0.0385718,-0.0242601,0.0240855,-0.0131432,0.0401695,0,0,0.153079,0,
0.015,0.0385718,-0.0244346,0.0242601,-0.00988711,0.0393432,0,0,0.153079,0,
0.015,0.0385718,-0.0246091,0.0242601,-0.00454298,0.0336763,0,0,0.153079,0,
0.016,0.0385718,-0.0246091,0.0244346,-0.00128701,0.0189992,0,0,0.153079,0,
0.015,0.0385718,-0.0247837,0.0246091,-0.00158137,-0.000695556,0,0,0.153079,0,
0.016,0.0383972,-0.0249582,0.0249582,-0.00183442,-0.0206086,0,0,0.153079,0,
0.015,0.0383972,-0.0249582,0.0251327,-0.000539824,-0.0353701,0,0,0.153079,0,
0.015,0.0383972,-0.0251327,0.0253073,-0.00306709,-0.0372414,0,0,0.153079,0,
0.015,0.0383972,-0.0253073,0.0254818,-0.00501744,-0.0285208,0,0,0.153079,0,
0.015,0.0383972,-0.0253073,0.0256563,-0.0024983,-0.0107648,0,0,0.153079,0,
0.016,0.0383972,-0.0254818,0.0258309,-0.000835672,0.0108475,0,0,0.153079,0,
0.015,0.0383972,-0.0256563,0.0260054,-0.00110884,0.0304152,0,0,0.153079,0,
0.015,0.0383972,-0.0256563,0.0261799,-0.00245729,0.0410333,0,0,0.153079,0,
0.015,0.0383972,-0.0258309,0.0263545,-0.00719774,0.0407577,0,0,0.153079,0,
0.015,0.0382227,-0.0260054,0.0267035,-0.0157622,0.0341369,0,0,0.153079,0,
0.015,0.0382227,-0.0260054,0.0268781,-0.0192513,0.0204125,0,0,0.153079,0,
0.015,0.0380482,-0.0261799,0.0270526,-0.022674,0.00816751,0,0,0.153079,0,
0.015,0.0380482,-0.0263545,0.0270526,-0.0219199,-0.00228068,0,0,0.153079,0,
0.016,0.0380482,-0.026529,0.0272271,-0.0184854,-0.00896794,0,0,0.153079,0,
0.015,0.0378736,-0.026529,0.0274017,-0.0145199,-0.00599664,0,0,0.153079,0,
0.016,0.0378736,-0.0267035,0.0275762,-0.014483,0.000816405,0,0,0.153079,0,
0.015,0.0376991,-0.0268781,0.0275762,-0.0184666,0.0121957,0,0,0.153079,0,
0.016,0.0376991,-0.0270526,0.0277507,-0.0223846,0.0229246,0,0,0.153079,0,
0.016,0.0375246,-0.0272271,0.0279253,-0.0262965,0.0333952,0,0,0.153079,0,
0.015,0.0375246,-0.0272271,0.0279253,-0.0272656,0.0394983,0,0,0.153079,0,
0.015,0.03735,-0.0274017,0.0280998,-0.0249532,0.042493,0,0,0.153079,0,
0.015,0.0371755,-0.0275762,0.0280998,-0.0185989,0.0396577,0,0,0.153079,0,
0.015,0.037001,-0.0275762,0.0282743,-0.0113914,0.0329636,0,0,0.153079,0,
0.016,0.0368264,-0.0277507,0.0282743,-0.0100486,0.0267587,0,0,0.153079,0,
0.015,0.0366519,-0.0277507,0.0284489,-0.00409967,0.018619,0,0,0.153079,0,
0.015,0.0364774,-0.0277507,0.0284489,-0.00119656,0.0143118,0,0,0.153079,0,
0.015,0.0363028,-0.0279253,0.0284489,-5.26905E-05,0.0129286,0,0,0.153079,0,
0.015,0.0361283,-0.0279253,0.0284489,0.0039227,0.0128542,0,0,0.153079,0,
0.015,0.0359538,-0.0279253,0.0286234,0.00385097,0.0124887,0,0,0.153079,0,
0.016,0.0357792,-0.0279253,0.0286234,0.00312683,0.00948328,0,0,0.153079,0,
0.015,0.0356047,-0.0280998,0.0286234,-0.00337538,-0.00103018,0,0,0.153079,0,
0.015,0.0354302,-0.0280998,0.0286234,-0.0116521,-0.0181321,0,0,0.153079,0,
0.015,0.0352557,-0.0280998,0.0286234,-0.0139334,-0.041568,-0.000209001,0,0.153074,0,
0.016,0.0350811,-0.0282743,0.0286234,-0.0257952,-0.0668095,-0.000621723,0,0.153061,0,
0.015,0.0349066,-0.0282743,0.0286234,-0.0334231,-0.0802495,-0.00112307,0,0.153041,0,
0.015,0.0349066,-0.0284489,0.0286234,-0.0388708,-0.0832398,-0.00170613,0,0.153011,0,
0.015,0.0347321,-0.0284489,0.0286234,-0.0473915,-0.0698498,-0.00170613,0,0.152985,0,
0.015,0.0347321,-0.0286234,0.0286234,-0.0400964,-0.0411836,-0.00170613,0,0.152959,0,
0.015,0.0347321,-0.0286234,0.0286234,-0.030517,-0.00381145,-0.00170613,0,0.152934,0,
0.015,0.0347321,-0.0287979,0.0286234,-0.0075879,0.0348736,-0.00181995,0,0.152906,0,
0.015,0.0347321,-0.0289725,0.0286234,-0.00539804,0.0616541,0,0,0.152906,0,
0.015,0.0345575,-0.0289725,0.0286234,0.00323445,0.0725842,0,0,0.152906,0,
0.016,0.034383,-0.029147,0.0286234,0.00171921,0.0643862,0,0,0.152906,0,
0.015,0.0342085,-0.029147,0.0286234,-0.00241503,0.0426095,0,0,0.152906,0,
0.015,0.0342085,-0.0293215,0.0284489,-0.011043,0.0130289,0,0,0.152906,0,
0.015,0.0340339,-0.0293215,0.0284489,-0.0170795,-0.0107612,0,0,0.152906,0,
0.016,0.0338594,-0.0293215,0.0284489,-0.0197439,-0.0219293,0,0,0.152906,0,
0.015,0.0336849,-0.0294961,0.0284489,-0.0176108,-0.0161528,0,0,0.152906,0,
0.016,0.0335103,-0.0294961,0.0284489,-0.00833777,0.00248694,0,0,0.152906,0,
0.015,0.0333358,-0.0294961,0.0284489,0.0128039,0.0261399,0.000192058,0,0.15291,0,
0.016,0.0333358,-0.0294961,0.0284489,0.012991,0.0439863,0.000192058,0,0.152913,0,
0.015,0.0331613,-0.0296706,0.0284489,0.0169697,0.0496834,0.000192058,0,0.152916,0,
0.016,0.0329867,-0.0296706,0.0284489,0.0171808,0.0425789,0.000192058,0,0.152919,0,
0.015,0.0326377,-0.0296706,0.0286234,0.0147496,0.0253543,0.000192058,0,0.152922,0,
0.015,0.0324631,-0.0296706,0.0286234,0.0075703,0.00234184,0.000192058,0,0.152925,0,
0.015,0.0322886,-0.0296706,0.0286234,0.00624765,-0.0149782,0.000285773,0,0.15293,0,
0.015,0.0321141,-0.0296706,0.0286234,-0.00148027,-0.0214252,0.000263569,0,0.152934,0,
0.015,0.0319395,-0.0296706,0.0287979,-0.00549703,-0.0178836,0.000181114,0,0.152936,0,
0.015,0.031765,-0.0298451,0.0287979,-0.014602,-0.00737619,0.000181114,0,0.152938,0,
0.015,0.031765,-0.0298451,0.0287979,-0.00796098,0.00370905,0.000181114,0,0.152941,0,
0.015,0.0315905,-0.0298451,0.0289725,-0.00625727,0.0102914,0,0,0.152941,0,
0.015,0.0314159,-0.0298451,0.0289725,-0.00236598,0.013146,0,0,0.152941,0,
0.016,0.0312414,-0.0298451,0.029147,0.000578225,0.010955,0,0,0.152941,0,
0.015,0.0310669,-0.0298451,0.029147,0.00277737,0.00494868,0,0,0.152941,0,
0.015,0.0308923,-0.0298451,0.029147,0.000951111,-0.00230616,0,0,0.152941,0,
0.015,0.0307178,-0.0298451,0.0293215,-0.000816911,-0.00949845,0,0,0.152941,0,
0.015,0.0307178,-0.0298451,0.0293215,0.00140339,-0.0162268,0,0,0.152941,0,
0.015,0.0305433,-0.0298451,0.0293215,0.000609338,-0.0203637,0,0,0.152941,0,
0.016,0.0303687,-0.0298451,0.0294961,-0.00512701,-0.0257157,0,0,0.152941,0,
0.015,0.0303687,-0.0298451,0.0294961,-0.0126585,-0.0337113,0,0,0.152941,0,
0.015,0.0301942,-0.0298451,0.0296706,-0.0195699,-0.0383,0,0,0.152941,0,
0.016,0.0301942,-0.0298451,0.0296706,-0.0243763,-0.0383539,0,0,0.152941,0,
0.016,0.0301942,-0.0298451,0.0296706,-0.029384,-0.0366035,0,0,0.152941,0,
0.015,0.0300197,-0.0298451,0.0298451,-0.0325386,-0.0321523,0,0,0.152941,0,
0.016,0.0300197,-0.0298451,0.0298451,-0.0267646,-0.0260169,0,0,0.152941,0,
0.015,0.0300197,-0.0298451,0.0300197,-0.0210681,-0.0219929,0,0,0.152941,0,
0.016,0.0300197,-0.0298451,0.0300197,-0.0161241,-0.0197685,0,0,0.152941,0,
0.016,0.0300197,-0.0300197,0.0301942,-0.0101394,-0.0187292,0,0,0.152941,0,
0.015,0.0300197,-0.0300197,0.0301942,-0.00232124,-0.0144589,0,0,0.152941,0,
0.016,0.0300197,-0.0300197,0.0303687,0.0042493,-0.0034304,0,0,0.152941,0,
0.015,0.0300197,-0.0300197,0.0305433,0.00671384,0.0153671,0,0,0.152941,0,
0.016,0.0300197,-0.0300197,0.0305433,0.00713134,0.0360302,0,0,0.152941,0,
0.015,0.0300197,-0.0301942,0.0307178,0.0049856,0.0526995,0,0,0.152941,0,
0.015,0.0300197,-0.0301942,0.0308923,0.0028905,0.0585697,0,0,0.152941,0,
0.016,0.0300197,-0.0301942,0.0308923,0.000326723,0.0477491,0,0,0.152941,0,
0.015,0.0298451,-0.0301942,0.0308923,-0.00584504,0.0216948,0,0,0.152941,0,
0.015,0.0298451,-0.0301942,0.0310669,-0.00368989,-0.0124224,0,0,0.152941,0,
0.015,0.0298451,-0.0301942,0.0310669,0.000128597,-0.0427457,0,0,0.152941,0,
0.015,0.0298451,-0.0301942,0.0312414,0.00869963,-0.0599279,0,0,0.152941,0,
0.015,0.0298451,-0.0301942,0.0312414,0.0185132,-0.0606004,0,0,0.152941,0,
0.015,0.0298451,-0.0301942,0.0314159,0.0430462,-0.0481567,0.000645694,0,0.152956,0,
0.015,0.0298451,-0.0301942,0.0314159,0.0472074,-0.030028,0.000645694,0,0.152965,0,
0.016,0.0298451,-0.0301942,0.0315905,0.0548156,-0.0138201,0.000645694,0,0.152976,0,
0.015,0.0298451,-0.0301942,0.0315905,0.0526175,-0.0100898,0.000645694,0,0.152985,0,
0.015,0.0298451,-0.0301942,0.0315905,0.0468437,-0.0132098,0.000645694,0,0.152995,0,
0.015,0.0298451,-0.0301942,0.031765,0.041062,-0.0168746,0.00126162,0,0.153019,0,
0.016,0.0300197,-0.0300197,0.031765,0.0211464,-0.0183431,0.00159997,0,0.153047,0,
0.015,0.0300197,-0.0300197,0.031765,-0.00197389,-0.0126351,0.00157036,0,0.15307,0,
0.015,0.0300197,-0.0300197,0.0319395,-0.0240481,-0.00176868,0.00120964,0,0.153086,0,
0.015,0.0300197,-0.0300197,0.0319395,-0.0432035,0.00512937,0.000561583,0,0.153089,0,
0.016,0.0301942,-0.0300197,0.0319395,-0.0549592,0.00702628,-0.000317764,0,0.153077,0,
0.015,0.0301942,-0.0300197,0.0321141,-0.0598152,0.00487101,-0.00121499,0,0.153052,0,
0.016,0.0301942,-0.0300197,0.0321141,-0.065449,-0.00160649,-0.00121499,0,0.153033,0,
0.015,0.0301942,-0.0298451,0.0321141,-0.0408704,-0.00603414,-0.00182805,0,0.153001,0,
0.015,0.0301942,-0.0298451,0.0321141,-0.0340839,-0.00229105,-0.00182805,0,0.152973,0,
0.015,0.0303687,-0.0298451,0.0321141,-0.00967135,0.00424564,-0.00197312,0,0.152943,0,
0.015,0.0303687,-0.0298451,0.0321141,-0.0033209,0.0176491,-0.00197312,0,0.152913,0,
0.015,0.0303687,-0.0298451,0.0321141,0.0199578,0.0297961,-0.00167375,0,0.15289,0,
0.015,0.0303687,-0.0298451,0.0321141,0.0157138,0.0369543,-0.00167375,0,0.152865,0,
0.015,0.0303687,-0.0298451,0.0321141,0.0137655,0.0348739,-0.00167375,0,0.15284,0,
0.016,0.0303687,-0.0298451,0.0322886,0.00720444,0.0258518,-0.00167375,0,0.152813,0,
0.015,0.0301942,-0.0298451,0.0322886,-0.00226215,0.0134483,-0.00167375,0,0.152788,0,
0.015,0.0301942,-0.0298451,0.0324631,-0.0054129,-0.00160795,-0.00175494,0,0.152761,0,
0.016,0.0301942,-0.0298451,0.0324631,-0.0218152,-0.0150773,-0.00210399,0,0.152725,0,
0.015,0.0301942,-0.0298451,0.0324631,-0.0372614,-0.0234717,-0.00266291,0,0.15268,0,
0.015,0.0301942,-0.0298451,0.0326377,-0.0431172,-0.0256888,-0.00330967,0,0.152626,0,
0.015,0.0301942,-0.0298451,0.0326377,-0.0521528,-0.022631,-0.00330967,0,0.152576,0,
0.015,0.0301942,-0.0298451,0.0326377,-0.0444915,-0.0174848,-0.00330967,0,0.152527,0,
0.015,0.0303687,-0.0298451,0.0328122,-0.0217823,-0.0168181,-0.0036364,0,0.15247,0,
0.016,0.0303687,-0.0298451,0.0328122,-0.0149745,-0.0181059,-0.0036364,0,0.152411,0,
0.015,0.0303687,-0.0298451,0.0329867,0.00685276,-0.0237126,-0.00353361,0,0.152359,0,
0.015,0.0303687,-0.0298451,0.0329867,0.00395533,-0.029294,0,0,0.152359,0,
0.015,0.0305433,-0.0298451,0.0331613,0.00312603,-0.0370167,0,0,0.152359,0,
0.015,0.0305433,-0.0298451,0.0331613,0.0021376,-0.0350313,0,0,0.152359,0,
0.015,0.0307178,-0.0298451,0.0333358,-0.004987,-0.0261683,0,0,0.152359,0,
0.016,0.0307178,-0.0298451,0.0333358,-0.0104071,-0.00661433,0,0,0.152359,0,
0.015,0.0308923,-0.0298451,0.0335103,-0.0120065,0.0122238,0,0,0.152359,0,
0.015,0.0308923,-0.0298451,0.0335103,-0.00670981,0.0341257,0,0,0.152359,0,
0.016,0.0308923,-0.0298451,0.0336849,0.000629634,0.0490907,0,0,0.152359,0,
0.015,0.0310669,-0.0298451,0.0336849,0.0223957,0.0528362,0.000335936,0,0.152367,0,
0.015,0.0310669,-0.0298451,0.0338594,0.0221974,0.0481225,0.000335936,0,0.152372,0,
0.016,0.0310669,-0.0298451,0.0340339,0.0305431,0.0357721,0.000335936,0,0.152377,0,
0.016,0.0310669,-0.0296706,0.0340339,0.0306824,0.0168976,0.000335936,0,0.152383,0,
0.015,0.0312414,-0.0296706,0.0342085,0.0305065,-0.00185332,0.000793534,0,0.152398,0,
0.016,0.0312414,-0.0296706,0.034383,0.0120986,-0.0165288,0.000987112,0,0.152415,0,
0.015,0.0312414,-0.0296706,0.034383,-0.00635581,-0.0241406,0.000891775,0,0.152428,0,
0.015,0.0312414,-0.0296706,0.0345575,-0.022176,-0.0238644,0.000559135,0,0.152434,0,
0.015,0.0314159,-0.0294961,0.0347321,-0.0323087,-0.0189788,7.45042E-05,0,0.152431,0,
0.015,0.0314159,-0.0294961,0.0349066,-0.0384619,-0.0103572,-0.000502424,0,0.152419,0,
0.015,0.0314159,-0.0294961,0.0350811,-0.0456559,-0.000228524,-0.000502424,0,0.152412,0,
0.015,0.0314159,-0.0294961,0.0352557,-0.0370328,0.00903484,-0.000502424,0,0.152404,0,
0.016,0.0315905,-0.0294961,0.0352557,-0.0142758,0.0138761,-0.000730837,0,0.152391,0,
0.015,0.0315905,-0.0294961,0.0354302,-0.00880662,0.0193165,-0.000730837,0,0.15238,0,
0.015,0.0315905,-0.0294961,0.0356047,0.0155914,0.0256416,-0.000496966,0,0.152374,0,
0.015,0.0315905,-0.0293215,0.0357792,0.0206282,0.0349635,-0.000496966,0,0.152367,0,
0.015,0.0315905,-0.0293215,0.0359538,0.0279585,0.0469204,-0.000496966,0,0.152359,0,
0.015,0.0315905,-0.0293215,0.0361283,0.032642,0.0540118,-0.000496966,0,0.152352,0,
0.015,0.0315905,-0.0293215,0.0363028,0.0307858,0.0510125,-0.000496966,0,0.152344,0,
0.015,0.0315905,-0.029147,0.0364774,0.0271562,0.039258,-0.000496966,0,0.152337,0,
0.015,0.0315905,-0.029147,0.0366519,0.0180767,0.019313,-0.000496966,0,0.15233,0,
0.016,0.0315905,-0.0289725,0.0368264,0.0107569,-0.000508577,-0.000496966,0,0.152322,0,
0.015,0.0315905,-0.0289725,0.0371755,0.00141674,-0.0146556,-0.000496966,0,0.152314,0,
