0,0.000235529,0,0,-3.80172E-08,2.35529E-06,1.17765E-06
0,0.000226239,0,0,-1.32333E-07,5.74888E-06,2.70139E-06
0,0.000260621,0,0,-2.2665E-07,9.6582E-06,4.44059E-06
0,0.000123848,0,0,-3.33961E-07,1.16398E-05,5.88043E-06
0,0,0,0,-4.19499E-07,1.16398E-05,6.84032E-06
0,0.000222015,0,0,-5.11889E-07,1.5192E-05,8.03342E-06
0,0.000277882,0,0,-5.75533E-07,1.93602E-05,9.44927E-06
0,0.00021643,0,0,-6.27971E-07,2.28231E-05,1.09353E-05
0,0.000221763,0,0,-6.70423E-07,2.63713E-05,1.24789E-05
0,0.000227965,0,0,-7.07734E-07,2.97908E-05,1.40527E-05
0,0.000265941,0,0,-7.66932E-07,3.43118E-05,1.57409E-05
0,0.000255295,0,0,-9.25591E-07,3.78859E-05,1.74444E-05
0,0.000129391,0,0,-1.02797E-06,3.99562E-05,1.90524E-05
0,4.84941E-05,0,0,-1.16524E-06,4.07321E-05,2.04977E-05
0,0.000118778,0,0,-1.3125E-06,4.26325E-05,2.18811E-05
0,0.000101789,0,0,-1.33221E-06,4.41594E-05,2.31916E-05
0,3.85355E-05,0,0,-1.21489E-06,4.47759E-05,2.43907E-05
0,0.000140908,0,0,-1.09422E-06,4.68896E-05,2.55749E-05
0,0.000214478,0,0,-1.06178E-06,5.03212E-05,2.68122E-05
0,0.0001284,0,0.00157238,-1.01935E-06,5.23756E-05,2.80295E-05
0,0.000230044,0,0.00157238,-1.10056E-06,5.58263E-05,2.9293E-05
0,0.00022278,0,0.00157238,-1.30024E-06,5.9168E-05,3.05919E-05
0,5.36072E-05,0,0.00157238,-1.53743E-06,6.00257E-05,3.18183E-05
0,0.00024738,0,0.000533899,-1.65978E-06,6.39838E-05,3.31049E-05
0,3.81037E-05,0,0.000533899,-1.77215E-06,6.45935E-05,3.4316E-05
0,0.000229092,0,0.000533899,-1.86213E-06,6.80298E-05,3.55647E-05
0,0.00017059,0,0.000533899,-1.82969E-06,7.07593E-05,3.68217E-05
0,0.000140308,0,0.00062056,-1.7924E-06,7.28639E-05,3.80645E-05
0,0,0,0.00062056,-1.86975E-06,7.28639E-05,3.92245E-05
0,0.00017302,0,0.00062056,-1.94651E-06,7.54592E-05,4.03933E-05
0,0.000225931,0,0.00062056,-2.04383E-06,7.90741E-05,4.16021E-05
0,0.000260554,0,0.000338661,-2.27597E-06,8.3243E-05,4.28639E-05
0,0.000267011,0,0.000338661,-2.47999E-06,8.72481E-05,4.41694E-05
0,0.000293588,0,0.000338661,-2.70214E-06,9.19455E-05,4.55344E-05
0,0.000238124,0,0.000280723,-2.78948E-06,9.57555E-05,4.69294E-05
0,0.000210633,0,0.000280723,-2.85746E-06,9.8915E-05,4.83344E-05
0,0.00030866,0,0.000280723,-2.9348E-06,0.000103854,4.97955E-05
0,0.000267579,0,0.000280723,-3.02214E-06,0.000108135,5.12914E-05
0,0.000191073,0,0.00128964,-3.10768E-06,0.000111001,5.27841E-05
0,0.000257851,0,0.00128964,-3.202E-06,0.000114869,5.42984E-05
0,0.000144301,0,0.00128964,-3.30931E-06,0.000117178,5.57955E-05
0,0.000237429,0,0.000566197,-3.40362E-06,0.000120739,5.73058E-05
0,0.000244032,0,0.000566197,-3.37612E-06,0.000124643,5.88362E-05
0,0.00011528,0,0.000566197,-3.34317E-06,0.000126373,6.0337E-05
0,0.000270915,0,0.000566197,-3.30568E-06,0.000130707,6.18668E-05
0,2.86939E-05,0,0.000566197,-3.26819E-06,0.000131166,6.33413E-05
0,7.39193E-05,0,0.000875316,-3.2307E-06,0.000132349,6.47789E-05
0,0.000265635,0,0.000875316,-3.20319E-06,0.000136599,6.62446E-05
0,0.000253862,0,0.000875316,-3.17902E-06,0.000140407,6.77279E-05
0,0.00025593,0,0.0019144,-3.27634E-06,0.000144502,6.92333E-05
0,5.52378E-05,0,0.0019144,-3.35744E-06,0.000145331,7.06967E-05
0,3.92194E-05,0,0.0019144,-3.44971E-06,0.000145958,7.21167E-05
0,0,0,0.000805077,-3.4211E-06,0.000145958,7.34841E-05
0,0.000247833,0,0.000805077,-3.39359E-06,0.000149924,7.4874E-05
0,0.000141953,0,0.000805077,-3.36942E-06,0.000152053,7.62522E-05
0,3.30693E-05,0,0.000805077,-3.34191E-06,0.000152582,7.75913E-05
0,0.000306395,0,0.00100255,-3.31946E-06,0.000157484,7.89687E-05
0,4.36035E-05,0,0.00100255,-3.29973E-06,0.000158138,8.03106E-05
0,0.000228155,0,0.00100255,-3.27728E-06,0.000161789,8.16686E-05
0,0.000179935,0,0.00100255,-3.24484E-06,0.000164668,8.30292E-05
0,0.000285162,0,0.000309297,-3.33723E-06,0.00016923,8.44195E-05
0,0.000258064,0,0.000309297,-3.41843E-06,0.000173101,8.58272E-05
0,0.000245083,0,0.000309297,-3.50841E-06,0.000176777,8.72483E-05
0,0,0,0.000309297,-3.61079E-06,0.000176777,8.86257E-05
0,0,0,0.000518728,-3.70077E-06,0.000176777,8.99613E-05
0,0.000231674,0,0.000518728,-3.66833E-06,0.000180484,9.13124E-05
0,0.000127832,0,0.000518728,-3.63982E-06,0.000182402,9.26519E-05
0,8.78804E-05,0,0.000830905,-3.61131E-06,0.00018372,9.39718E-05
0,0.000114187,0,0.000830905,-3.57887E-06,0.000185547,9.528E-05
0,0.000116783,0,0.000830905,-3.55914E-06,0.000187299,9.6576E-05
0,0.000131324,0,0.000830905,-3.53668E-06,0.0001894,9.78652E-05
0,0.000288827,0,0.000622293,-3.51423E-06,0.000194021,9.91824E-05
0,0.000207697,0,0.000622293,-3.48673E-06,0.000197344,0.000100509
0,4.22945E-05,0,0.000622293,-3.57227E-06,0.000197979,0.000101809
0,4.44527E-05,0,0.000622293,-3.65781E-06,0.000198645,0.000103083
0,0.000136998,0,0.000944221,-3.74514E-06,0.000200837,0.000104352
0,0.000488319,0,0.000944221,-3.8219E-06,0.000208162,0.000105683
0,0.000305156,0,0.000944221,-3.78895E-06,0.00021274,0.000107038
0,0.000182416,0,0.000944221,-3.75146E-06,0.000215658,0.000108396
0,5.69848E-05,0,0.000949607,-3.71851E-06,0.000216513,0.000109731
0,0.000100319,0,0.000949607,-3.69101E-06,0.000218118,0.000111053
0,0.000212942,0,0.000949607,-3.66683E-06,0.000221312,0.000112381
0,0.000106678,0,0.00176024,-3.63933E-06,0.000223019,0.000113698
0,0,0,0.00176024,-3.61182E-06,0.000223019,0.000114984
0,2.85443E-05,0,0.00176024,-3.58765E-06,0.000223447,0.000116245
0,0.000154137,0,0.00176024,-3.68497E-06,0.000225913,0.000117506
0,0.000254899,0,0.00182567,-3.77051E-06,0.000229737,0.000118781
0,5.36587E-05,0,0.00182567,-3.86784E-06,0.000230595,0.000120038
0,0,0,0.00182567,-3.95338E-06,0.000230595,0.000121266
0,7.13996E-05,0,0.00182567,-4.0507E-06,0.000231738,0.00012248
0,4.19247E-05,0,0.00148308,-4.14802E-06,0.000232409,0.000123675
0,0.000216803,0,0.00148308,-4.23356E-06,0.000235661,0.000124879
0,0.000262262,0,0.00148308,-4.3191E-06,0.000239595,0.0001261
0,0.000239124,0,0.00140648,-4.41643E-06,0.000243421,0.000127334
0,0.000194479,0,0.00140648,-4.51375E-06,0.000246532,0.000128576
0,0.000263008,0,0.00140648,-4.59929E-06,0.000250477,0.000129833
0,0,0,0.00140648,-4.69661E-06,0.000250477,0.000131064
0,0.00012774,0,0.00128935,-4.79394E-06,0.000252521,0.000132291
0,0.000204007,0,0.00128935,-4.87948E-06,0.000255581,0.000133524
0,0.000219623,0,0.00128935,-4.96502E-06,0.000258876,0.000134765
0,0.000115499,0,0.00113426,-5.06234E-06,0.000260724,0.000136
0,0,0,0.00113426,-5.15966E-06,0.000260724,0.000137211
0,3.21693E-05,0,0.00113426,-5.13216E-06,0.000261238,0.000138403
0,0.000206698,0,0.00113426,-5.10799E-06,0.000264339,0.000139603
0,0,0,0.00144292,-5.08048E-06,0.000264339,0.000140779
0,0.000233792,0,0.00144292,-5.05631E-06,0.000267846,0.000141967
0,0,0,0.00144292,-5.0288E-06,0.000267846,0.000143132
0,0.00012449,0,0.00144292,-5.11878E-06,0.000269713,0.000144294
0,0,0,0.00196625,-5.22116E-06,0.000269713,0.000145434
0,0.00011192,0,0.00196625,-5.31114E-06,0.000271392,0.000146569
0,0.000184934,0,0.00196625,-5.41352E-06,0.000274351,0.00014771
0,0.000300535,0,0.00196625,-5.5035E-06,0.000278859,0.00014887
0,4.91752E-05,0,0.00201365,-5.60587E-06,0.000279646,0.000150017
0,0.000276921,0,0.00201365,-5.58614E-06,0.000283799,0.000151181
0,0.000113486,0,0.00201365,-5.56641E-06,0.000285502,0.000152339
0,4.57511E-05,0,0.00213107,-5.54396E-06,0.000286234,0.000153483
0,0.000231381,0,0.00213107,-5.39667E-06,0.000289936,0.000154639
0,0.000306843,0,0.00213107,-5.26722E-06,0.000294539,0.000155815
0,5.57473E-05,0,0.00213107,-5.11994E-06,0.00029543,0.000156978
0,0.000128282,0,0.00174253,-4.99049E-06,0.000297355,0.000158139
0,4.15497E-05,0,0.00174253,-4.83815E-06,0.000298019,0.000159285
0,0.000215808,0,0.00174253,-4.68582E-06,0.000301472,0.000160441
0,0,0,0.00203451,-4.55637E-06,0.000301472,0.000161578
0,0.000217507,0,0.00203451,-4.53392E-06,0.000304952,0.000162725
0,0.000261268,0,0.00203451,-4.51419E-06,0.000308872,0.000163885
0,0.000124019,0,0.00203451,-4.49445E-06,0.000310732,0.000165042
0,2.52863E-05,0,0.00231989,-4.472E-06,0.000311136,0.000166183
0,4.51684E-05,0,0.00231989,-4.5532E-06,0.000311814,0.000167312
0,0.000199392,0,0.00231989,-4.65053E-06,0.000315004,0.000168448
0,0.000178444,0,0.00231989,-4.74785E-06,0.000317859,0.000169589
0,0.000262618,0,0.00204062,-4.84518E-06,0.000322061,0.000170744
