行驶状态,编码器速度,惯性导航解算速度,slam位移,惯性导航解算位移,编码器位移,x_slam,y_slam,组合导航位移
1,0.0546556,0.0194028,0.000428369,0.00174463,0.0143968,-0.0106943,-0.00340273,0.00891633
1,0.0575597,0.0233887,0.000428369,0.00215074,0.0155706,-0.0106943,-0.00340273,0.00988638
1,0.0589138,0.0276422,0.000428369,0.00259727,0.0166913,-0.0106943,-0.00340273,0.0109076
1,0.0601922,0.0327093,0.00183401,0.00316116,0.0179071,-0.00862075,-0.00379649,0.0120459
1,0.0664169,0.0378807,0.00183401,0.00376815,0.0191404,-0.00862075,-0.00379649,0.0132341
1,0.0728903,0.0437895,0.00183401,0.00451606,0.0205594,-0.00862075,-0.00379649,0.0145641
1,0.073749,0.0495861,0.00183401,0.00530332,0.0219027,-0.00862075,-0.00379649,0.0159346
1,0.0767694,0.0558653,0.00322178,0.0062474,0.0233838,-0.00713358,-0.00285622,0.0174516
1,0.0811309,0.0616787,0.00322178,0.00721618,0.0248377,-0.00713358,-0.00285622,0.018991
1,0.0859566,0.0673611,0.00322178,0.00826922,0.0263641,-0.00713358,-0.00285622,0.0206063
1,0.0915676,0.073265,0.00703785,0.00948869,0.028082,-0.00342606,-0.00185078,0.0223779
1,0.0967007,0.0785473,0.00703785,0.0107065,0.0297695,-0.00342606,-0.00185078,0.024147
1,0.101595,0.0838953,0.00703785,0.0120916,0.0316478,-0.00342606,-0.00185078,0.0260749
1,0.10835,0.088644,0.00703785,0.0134569,0.0335101,-0.00342606,-0.00185078,0.0279852
1,0.11174,0.093573,0.0123209,0.0149935,0.0355507,0.00195832,-0.00243156,0.0300595
1,0.1144,0.0981507,0.0123209,0.0165001,0.0375037,0.00195832,-0.00243156,0.0320998
1,0.121867,0.103015,0.0123209,0.0181872,0.0397064,0.00195832,-0.00243156,0.0343147
1,0.126392,0.10757,0.0187115,0.019835,0.0418393,0.00836646,-0.00355075,0.0364905
1,0.130714,0.112513,0.0187115,0.0216747,0.0441835,0.00836646,-0.00355075,0.0388512
1,0.136903,0.117194,0.0187115,0.0234677,0.046474,0.00836646,-0.00355075,0.041167
1,0.141477,0.122244,0.0187115,0.025464,0.0489904,0.00836646,-0.00355075,0.043681
1,0.147196,0.126968,0.0250875,0.027404,0.0514354,0.0147463,-0.00305861,0.046142
1,0.152374,0.132145,0.0250875,0.0295597,0.0541262,0.0147463,-0.00305861,0.0488146
1,0.157937,0.137122,0.0250875,0.0316539,0.0567322,0.0147463,-0.00305861,0.051429
1,0.162801,0.142699,0.0250875,0.0339817,0.0595898,0.0147463,-0.00305861,0.0542712
1,0.167336,0.148609,0.0336011,0.0364067,0.06252,0.0232562,-0.00265174,0.0572075
1,0.175692,0.154453,0.0336011,0.0387673,0.0653924,0.0232562,-0.00265174,0.0600825
1,0.18154,0.160505,0.0336011,0.0412203,0.0683525,0.0232562,-0.00265174,0.0630477
1,0.185321,0.167093,0.0421102,0.0439465,0.0715704,0.0317451,-0.00173669,0.0662776
1,0.191644,0.173158,0.0421102,0.0465893,0.0746821,0.0317451,-0.00173669,0.0694273
1,0.196403,0.179391,0.0421102,0.0495095,0.0780773,0.0317451,-0.00173669,0.0728474
1,0.20255,0.185001,0.0421102,0.0523266,0.0813526,0.0317451,-0.00173669,0.0761675
1,0.207377,0.19064,0.0522845,0.0554219,0.0849234,0.041943,-0.00291874,0.0797605
1,0.211144,0.195758,0.0522845,0.0583967,0.0883276,0.041943,-0.00291874,0.0832325
1,0.215791,0.201066,0.0522845,0.0616562,0.092033,0.041943,-0.00291874,0.0869807
1,0.222849,0.205918,0.0522845,0.0647814,0.0956128,0.041943,-0.00291874,0.0905968
1,0.225699,0.210728,0.0641883,0.0679784,0.0992353,0.0538471,-0.00334416,0.0942787
1,0.231381,0.215506,0.0641883,0.0712468,0.102943,0.0538471,-0.00334416,0.098028
1,0.234548,0.220519,0.0641883,0.0748152,0.106949,0.0538471,-0.00334416,0.102069
1,0.240458,0.225491,0.0641883,0.0784628,0.111049,0.0538471,-0.00334416,0.106188
1,0.246094,0.230086,0.0774212,0.0819485,0.114977,0.0670795,-0.00281197,0.110147
1,0.250924,0.234665,0.0774212,0.0855029,0.118978,0.0670795,-0.00281197,0.114172
1,0.255509,0.239532,0.0774212,0.0893743,0.123319,0.0670795,-0.00281197,0.11851
1,0.257254,0.244179,0.0906327,0.0930719,0.127415,0.0802816,-0.00180879,0.122672
1,0.261699,0.249214,0.0906327,0.0970995,0.131855,0.0802816,-0.00180879,0.127153
1,0.268112,0.254426,0.0906327,0.101212,0.136397,0.0802816,-0.00180879,0.131716
1,0.270088,0.259424,0.0906327,0.105141,0.140686,0.0802816,-0.00180879,0.136091
1,0.272971,0.264507,0.105135,0.109147,0.145017,0.0947891,-0.00213682,0.14053
1,0.275132,0.269882,0.105135,0.113508,0.149672,0.0947891,-0.00213682,0.145307
1,0.279659,0.274682,0.105135,0.117664,0.154104,0.0947891,-0.00213682,0.149872
1,0.284114,0.27907,0.121282,0.121883,0.158603,0.110941,-0.00294561,0.15449
1,0.285873,0.28309,0.121282,0.126445,0.163429,0.110941,-0.00294561,0.159439
1,0.287869,0.286275,0.121282,0.130763,0.167984,0.110941,-0.00294561,0.164138
1,0.290674,0.288801,0.121282,0.135113,0.172582,0.110941,-0.00294561,0.168861
1,0.293045,0.290739,0.138413,0.139489,0.177214,0.128071,-0.0026361,0.173602
1,0.295442,0.292414,0.138413,0.144181,0.182194,0.128071,-0.0026361,0.178653
1,0.29562,0.293879,0.138413,0.148895,0.187177,0.128071,-0.0026361,0.183718
1,0.297922,0.295291,0.155791,0.153335,0.191883,0.145446,-0.00201126,0.188503
1,0.300382,0.297059,0.155791,0.158102,0.196942,0.145446,-0.00201126,0.193606
1,0.302045,0.299251,0.155791,0.162908,0.202027,0.145446,-0.00201126,0.19874
1,0.300936,0.301649,0.155791,0.16745,0.206778,0.145446,-0.00201126,0.203599
1,0.301232,0.304323,0.173597,0.172035,0.211534,0.163243,-0.00106765,0.208484
1,0.302848,0.307271,0.173597,0.176975,0.216632,0.163243,-0.00106765,0.213708
1,0.30276,0.310002,0.173597,0.181957,0.221729,0.163243,-0.00106765,0.218959
1,0.302194,0.312147,0.173597,0.186655,0.226499,0.163243,-0.00106765,0.223913
1,0.300514,0.313763,0.192357,0.191688,0.23156,0.182003,-0.000927106,0.229183
1,0.301446,0.314534,0.192357,0.196412,0.236319,0.182003,-0.000927106,0.234131
1,0.302331,0.314612,0.192357,0.201132,0.241091,0.182003,-0.000927106,0.239064
1,0.302037,0.31412,0.210289,0.20584,0.245858,0.199935,-0.000840177,0.243973
1,0.302111,0.313229,0.210289,0.210845,0.250945,0.199935,-0.000840177,0.249172
1,0.302596,0.31233,0.210289,0.215523,0.255721,0.199935,-0.000840177,0.254034
1,0.302525,0.311517,0.210289,0.220501,0.260814,0.199935,-0.000840177,0.259189
1,0.301416,0.311064,0.210289,0.225163,0.265572,0.199935,-0.000840177,0.264018
1,0.301845,0.31093,0.22888,0.229826,0.270337,0.218515,0.000180703,0.26884
1,0.302255,0.310956,0.22888,0.234802,0.275426,0.218515,0.000180703,0.273968
1,0.303057,0.311121,0.22888,0.239781,0.280527,0.218515,0.000180703,0.279096
1,0.301574,0.311154,0.24681,0.244448,0.285288,0.236454,-0.000436698,0.283909
1,0.301533,0.310924,0.24681,0.249421,0.290365,0.236454,-0.000436698,0.289024
1,0.302588,0.310498,0.24681,0.254076,0.295141,0.236454,-0.000436698,0.293821
1,0.302676,0.309898,0.24681,0.25872,0.299918,0.236454,-0.000436698,0.298607
1,0.30261,0.309152,0.265253,0.26366,0.305013,0.254896,-0.000266099,0.303692
1,0.3006,0.308587,0.265253,0.268285,0.309759,0.254896,-0.000266099,0.308458
1,0.301634,0.308293,0.265253,0.272907,0.31452,0.254896,-0.000266099,0.313219
1,0.303413,0.308379,0.282885,0.277533,0.319308,0.272532,-0.000551085,0.317984
1,0.301815,0.308922,0.282885,0.28248,0.32439,0.272532,-0.000551085,0.323066
1,0.301352,0.309631,0.282885,0.28713,0.329148,0.272532,-0.000551085,0.327847
1,0.300386,0.310332,0.282885,0.292101,0.334206,0.272532,-0.000551085,0.332945
1,0.301792,0.310782,0.299818,0.296766,0.33897,0.289465,-0.000476043,0.337736
1,0.301722,0.310873,0.299818,0.301741,0.344051,0.289465,-0.000476043,0.342838
1,0.301497,0.31057,0.299818,0.306397,0.34881,0.289465,-0.000476043,0.347621
1,0.301096,0.309792,0.299818,0.311347,0.35388,0.289465,-0.000476043,0.352702
1,0.302545,0.308923,0.318145,0.315975,0.358656,0.307782,0.000610803,0.357461
1,0.302452,0.308028,0.318145,0.320896,0.363748,0.307782,0.000610803,0.362519
1,0.302078,0.30745,0.318145,0.325503,0.368516,0.307782,0.000610803,0.367262
1,0.301564,0.307222,0.337426,0.330417,0.373594,0.327033,0.00272593,0.372313
1,0.304018,0.307485,0.337426,0.335031,0.378391,0.327033,0.00272593,0.377064
1,0.302729,0.308235,0.337426,0.339969,0.383487,0.327033,0.00272593,0.382138
1,0.300475,0.309294,0.337426,0.344617,0.388232,0.327033,0.00272593,0.386916
1,0.301826,0.310585,0.354803,0.349596,0.393314,0.344426,0.00185753,0.392021
1,0.303443,0.311927,0.354803,0.354598,0.398421,0.344426,0.00185753,0.397146
1,0.302182,0.313042,0.354803,0.359302,0.403191,0.344426,0.00185753,0.40197
1,0.302091,0.313962,0.354803,0.364333,0.408277,0.344426,0.00185753,0.407115
1,0.302469,0.314457,0.372548,0.369053,0.413051,0.362193,5.85486e-05,0.411948
1,0.301107,0.314605,0.372548,0.374088,0.418122,0.362193,5.85486e-05,0.41709
1,0.301152,0.314413,0.372548,0.378803,0.422876,0.362193,5.85486e-05,0.421908
1,0.301707,0.313994,0.372548,0.383823,0.427956,0.362193,5.85486e-05,0.42703
1,0.301397,0.313448,0.391724,0.388834,0.433031,0.381377,-0.00110406,0.432139
1,0.302589,0.312933,0.391724,0.393524,0.437807,0.381377,-0.00110406,0.436925
1,0.303824,0.31256,0.391724,0.39821,0.442602,0.381377,-0.00110406,0.441708
1,0.302207,0.312367,0.410487,0.403206,0.44769,0.400142,-0.00123564,0.446799
1,0.301259,0.312367,0.410487,0.407892,0.452446,0.400142,-0.00123564,0.451576
1,0.301611,0.312571,0.410487,0.412582,0.457207,0.400142,-0.00123564,0.456354
1,0.302793,0.312988,0.410487,0.417593,0.462304,0.400142,-0.00123564,0.461452
1,0.300937,0.313616,0.427748,0.422616,0.467372,0.417396,-0.000131543,0.466555
1,0.301701,0.314283,0.427748,0.427335,0.472135,0.417396,-0.000131543,0.471352
1,0.301025,0.314976,0.427748,0.43238,0.477204,0.417396,-0.000131543,0.476469
1,0.302127,0.315476,0.427748,0.437116,0.481973,0.417396,-0.000131543,0.481274
1,0.302554,0.315787,0.44623,0.442171,0.487066,0.435855,0.00228365,0.486397
1,0.30197,0.315741,0.44623,0.446907,0.491833,0.435855,0.00228365,0.4912
1,0.301339,0.315236,0.44623,0.451947,0.496907,0.435855,0.00228365,0.496307
1,0.301506,0.314419,0.464335,0.456657,0.501667,0.453959,0.00254805,0.501084
1,0.302057,0.31325,0.464335,0.461659,0.506752,0.453959,0.00254805,0.506159
1,0.302186,0.311791,0.464335,0.466636,0.51184,0.453959,0.00254805,0.511213
1,0.301022,0.310284,0.464335,0.471279,0.516593,0.453959,0.00254805,0.515937
1,0.303701,0.308685,0.483894,0.475898,0.521385,0.473527,0.00182532,0.520645
1,0.301421,0.307035,0.483894,0.480797,0.526461,0.473527,0.00182532,0.525643
1,0.302426,0.305697,0.483894,0.485372,0.531234,0.473527,0.00182532,0.530324
1,0.301929,0.304588,0.483894,0.490237,0.536318,0.473527,0.00182532,0.535304
1,0.302666,0.303981,0.501577,0.494792,0.541095,0.491213,0.00161269,0.539981
1,0.301413,0.30391,0.501577,0.499654,0.54617,0.491213,0.00161269,0.54497
1,0.300563,0.304364,0.501577,0.504528,0.551232,0.491213,0.00161269,0.549972
1,0.301382,0.305133,0.518774,0.50911,0.55599,0.508393,0.00322511,0.554686
1,0.303584,0.306129,0.518774,0.51371,0.56078,0.508393,0.00322511,0.559421
1,0.30269,0.307313,0.518774,0.518636,0.565876,0.508393,0.00322511,0.564484
1,0.301806,0.308418,0.518774,0.52358,0.570958,0.508393,0.00322511,0.569565
1,0.300613,0.30932,0.535791,0.528226,0.575704,0.525407,0.00365416,0.574348
1,0.302698,0.310075,0.535791,0.533193,0.5808,0.525407,0.00365416,0.579451
1,0.302952,0.310633,0.535791,0.538168,0.5859,0.525407,0.00365416,0.584562
1,0.301877,0.310974,0.535791,0.543146,0.590983,0.525407,0.00365416,0.589675
1,0.301903,0.311139,0.55417,0.547815,0.595748,0.543787,0.003594,0.594476
1,0.301657,0.3112,0.55417,0.552794,0.600828,0.543787,0.003594,0.599585
1,0.302114,0.311238,0.55417,0.557463,0.605596,0.543787,0.003594,0.604382
1,0.301329,0.311251,0.572109,0.562132,0.610353,0.56171,0.00495086,0.609174
1,0.301685,0.311239,0.572109,0.567112,0.615433,0.56171,0.00495086,0.614276
1,0.301893,0.31117,0.572109,0.57209,0.620516,0.56171,0.00495086,0.619375
1,0.303065,0.311067,0.572109,0.576755,0.625299,0.56171,0.00495086,0.62416
1,0.301269,0.310842,0.589258,0.581727,0.630372,0.578824,0.00735244,0.629252
1,0.300765,0.310455,0.589258,0.586691,0.635437,0.578824,0.00735244,0.634335
1,0.30128,0.31006,0.589258,0.591339,0.640194,0.578824,0.00735244,0.639101
1,0.302737,0.309759,0.589258,0.595983,0.644972,0.578824,0.00735244,0.643863
1,0.303167,0.309623,0.607794,0.600936,0.650075,0.597357,0.00762734,0.648937
1,0.299973,0.309764,0.607794,0.605893,0.655127,0.597357,0.00762734,0.654011
1,0.301206,0.310201,0.607794,0.61086,0.6602,0.597357,0.00762734,0.659091
1,0.302782,0.310864,0.607794,0.615528,0.664978,0.597357,0.00762734,0.66387
1,0.302533,0.311648,0.626073,0.620209,0.669753,0.615658,0.00647519,0.66866
1,0.301685,0.312435,0.626073,0.625214,0.674833,0.615658,0.00647519,0.67377
1,0.300177,0.31294,0.626073,0.630225,0.679889,0.615658,0.00647519,0.678883
1,0.301999,0.313056,0.64399,0.634922,0.684656,0.633569,0.00701082,0.683681
1,0.302184,0.312762,0.64399,0.639611,0.689425,0.633569,0.00701082,0.688473
1,0.301104,0.312121,0.64399,0.6446,0.694496,0.633569,0.00701082,0.693565
1,0.301773,0.311187,0.64399,0.649261,0.699259,0.633569,0.00701082,0.69833
1,0.304148,0.3101,0.661326,0.654214,0.704379,0.650893,0.00787561,0.703395
1,0.303027,0.309165,0.661326,0.658844,0.709161,0.650893,0.00787561,0.70814
1,0.301576,0.308372,0.661326,0.663464,0.713922,0.650893,0.00787561,0.712876
1,0.302732,0.307757,0.678848,0.668075,0.7187,0.668397,0.00903529,0.717607
1,0.303767,0.307442,0.678848,0.672992,0.723813,0.668397,0.00903529,0.722648
1,0.302555,0.307433,0.678848,0.677603,0.728588,0.668397,0.00903529,0.727386
1,0.300193,0.307623,0.678848,0.682219,0.733328,0.668397,0.00903529,0.732127
1,0.30176,0.30795,0.697092,0.687149,0.738409,0.686659,0.0081529,0.737183
1,0.303207,0.308376,0.697092,0.691778,0.743194,0.686659,0.0081529,0.74194
1,0.302709,0.308874,0.697092,0.696415,0.747972,0.686659,0.0081529,0.746706
1,0.30184,0.309474,0.697092,0.701371,0.753054,0.686659,0.0081529,0.751791
1,0.300905,0.310049,0.716591,0.706336,0.758121,0.706161,0.00816679,0.756882
1,0.303481,0.310571,0.716591,0.710999,0.76291,0.706161,0.00816679,0.761671
1,0.302803,0.311057,0.716591,0.715668,0.767689,0.706161,0.00816679,0.766465
1,0.302321,0.311404,0.735576,0.720654,0.772779,0.725126,0.00951223,0.771574
1,0.301166,0.311435,0.735576,0.725326,0.777534,0.725126,0.00951223,0.776368
1,0.3017,0.311275,0.735576,0.730305,0.782614,0.725126,0.00951223,0.781469
1,0.301838,0.310902,0.735576,0.735276,0.787696,0.725126,0.00951223,0.786563
1,0.302337,0.310395,0.752755,0.740238,0.792786,0.742292,0.0103561,0.791649
1,0.302128,0.309966,0.752755,0.744885,0.797555,0.742292,0.0103561,0.796418
1,0.302418,0.309749,0.752755,0.749839,0.802647,0.742292,0.0103561,0.801495
1,0.303634,0.309789,0.752755,0.754486,0.807438,0.742292,0.0103561,0.806265
1,0.300649,0.310151,0.770588,0.759451,0.812501,0.760125,0.0105131,0.811348
1,0.300403,0.310678,0.770588,0.764115,0.817244,0.760125,0.0105131,0.816126
1,0.301938,0.311286,0.770588,0.769101,0.822328,0.760125,0.0105131,0.821223
1,0.303009,0.311925,0.770588,0.774097,0.827429,0.760125,0.0105131,0.826329
1,0.302323,0.312514,0.788212,0.778789,0.832201,0.777733,0.0115788,0.83113
1,0.30065,0.31311,0.788212,0.783804,0.837264,0.777733,0.0115788,0.836246
1,0.302374,0.313751,0.788212,0.788515,0.842037,0.777733,0.0115788,0.841056
1,0.302791,0.314392,0.806635,0.793235,0.846816,0.796183,0.0102042,0.845871
1,0.303053,0.315052,0.806635,0.798281,0.851917,0.796183,0.0102042,0.851007
1,0.301702,0.315663,0.806635,0.803337,0.856997,0.796183,0.0102042,0.856147
1,0.300557,0.316095,0.806635,0.808082,0.861743,0.796183,0.0102042,0.86097
1,0.301534,0.316313,0.824567,0.813144,0.86682,0.814128,0.00951839,0.866106
1,0.301849,0.316291,0.824567,0.817888,0.871585,0.814128,0.00951839,0.87092
1,0.302338,0.316078,0.824567,0.822628,0.876357,0.814128,0.00951839,0.875728
1,0.301777,0.315738,0.843258,0.827362,0.88112,0.832794,0.0112444,0.880526
1,0.303689,0.31536,0.843258,0.832089,0.885913,0.832794,0.0112444,0.885319
1,0.301089,0.315,0.843258,0.837126,0.890983,0.832794,0.0112444,0.890418
1,0.302331,0.314763,0.843258,0.841846,0.895755,0.832794,0.0112444,0.895198
1,0.302311,0.314641,0.862261,0.846879,0.900845,0.851762,0.0133289,0.900291
1,0.303286,0.314721,0.862261,0.851601,0.905631,0.851762,0.0133289,0.905071
1,0.302329,0.314981,0.862261,0.856327,0.910403,0.851762,0.0133289,0.909853
1,0.30043,0.315346,0.862261,0.86106,0.915146,0.851762,0.0133289,0.914637
1,0.301469,0.315779,0.878777,0.866116,0.920223,0.868269,0.0139931,0.91974
1,0.303189,0.316176,0.878777,0.871178,0.925327,0.868269,0.0139931,0.924849
1,0.303066,0.316483,0.878777,0.875928,0.93011,0.868269,0.0139931,0.929645
1,0.301401,0.316681,0.878777,0.880679,0.934868,0.868269,0.0139931,0.93444
1,0.301322,0.316833,0.894396,0.88575,0.939941,0.883881,0.0144928,0.939551
1,0.301872,0.316992,0.894396,0.890506,0.944707,0.883881,0.0144928,0.944344
1,0.302783,0.317249,0.894396,0.895584,0.949804,0.883881,0.0144928,0.949456
1,0.302812,0.31761,0.91225,0.900351,0.954583,0.90175,0.0138783,0.954255
1,0.302151,0.31808,0.91225,0.905444,0.95967,0.90175,0.0138783,0.959375
1,0.302165,0.318535,0.91225,0.910225,0.96444,0.90175,0.0138783,0.96418
1,0.302332,0.318901,0.91225,0.915012,0.969212,0.90175,0.0138783,0.968987
1,0.301814,0.319122,0.929844,0.920119,0.974294,0.919342,0.0141522,0.974112
1,0.301378,0.319073,0.929844,0.925224,0.979368,0.919342,0.0141522,0.979232
1,0.303031,0.318858,0.929844,0.930005,0.984151,0.919342,0.0141522,0.984028
1,0.302675,0.318543,0.929844,0.934781,0.988928,0.919342,0.0141522,0.988818
1,0.30059,0.318197,0.948369,0.93987,0.99399,0.937846,0.0154125,0.993916
1,0.300914,0.31784,0.948369,0.944952,0.999058,0.937846,0.0154125,0.999007
1,0.302428,0.317661,0.948369,0.949716,1.00383,0.937846,0.0154125,1.00378
1,0.303108,0.31765,0.966955,0.95448,1.00861,0.956441,0.0151664,1.00855
1,0.30129,0.31776,0.966955,0.959565,1.01369,0.956441,0.0151664,1.01364
1,0.300323,0.317952,0.966955,0.964336,1.01843,0.956441,0.0151664,1.01841
1,0.300045,0.318225,0.966955,0.969112,1.02317,0.956441,0.0151664,1.02318
1,0.303457,0.318538,0.98527,0.974211,1.02828,0.974769,0.014604,1.02828
1,0.302998,0.318855,0.98527,0.978996,1.03306,0.974769,0.014604,1.03306
1,0.301572,0.319219,0.98527,0.984106,1.03814,0.974769,0.014604,1.03817
1,0.300656,0.319562,0.98527,0.988902,1.04288,0.974769,0.014604,1.04295
1,0.301681,0.319965,0.98527,0.993705,1.04764,0.974769,0.014604,1.04774
1,0.302679,0.320449,1.00282,0.998836,1.05274,0.99231,0.0151436,1.05286
1,0.301544,0.320844,1.00282,1.00397,1.05782,0.99231,0.0151436,1.05797
1,0.301524,0.32113,1.00282,1.00879,1.06258,0.99231,0.0151436,1.06277
1,0.302501,0.321288,1.02158,1.01393,1.06767,1.01107,0.0158149,1.06789
1,0.301459,0.321264,1.02158,1.01875,1.07243,1.01107,0.0158149,1.07268
1,0.30194,0.32115,1.02158,1.02389,1.07751,1.01107,0.0158149,1.07779
1,0.301215,0.320975,1.02158,1.0287,1.08227,1.01107,0.0158149,1.08257
1,0.30337,0.320804,1.02158,1.03351,1.08706,1.01107,0.0158149,1.08735
1,0.302359,0.320825,1.03943,1.03865,1.09215,1.02893,0.0150647,1.09245
1,0.301053,0.321047,1.03943,1.04346,1.0969,1.02893,0.0150647,1.09723
1,0.300754,0.321368,1.03943,1.04861,1.10196,1.02893,0.0150647,1.10234
1,0.303607,0.321729,1.0572,1.05344,1.10676,1.04669,0.0157625,1.10712
1,0.302618,0.322104,1.0572,1.05827,1.11153,1.04669,0.0157625,1.11192
1,0.301509,0.322436,1.0572,1.06343,1.11661,1.04669,0.0157625,1.11703
1,0.301106,0.322621,1.07506,1.06827,1.12136,1.06451,0.0183445,1.12182
1,0.301802,0.322704,1.07506,1.07344,1.12644,1.06451,0.0183445,1.12693
1,0.302612,0.322649,1.07506,1.07828,1.13122,1.06451,0.0183445,1.13172
1,0.301915,0.322607,1.07506,1.08344,1.1363,1.06451,0.0183445,1.13683
1,0.302305,0.32261,1.09234,1.08828,1.14107,1.08175,0.0202399,1.14161
1,0.301766,0.322603,1.09234,1.09312,1.14584,1.08175,0.0202399,1.14639
1,0.30191,0.322614,1.09234,1.09828,1.15092,1.08175,0.0202399,1.15149
1,0.301963,0.322708,1.09234,1.10312,1.15569,1.08175,0.0202399,1.15627
1,0.301825,0.322882,1.11063,1.10829,1.16077,1.10007,0.0189756,1.16137
1,0.303199,0.32314,1.11063,1.11346,1.16587,1.10007,0.0189756,1.16648
1,0.302528,0.323483,1.11063,1.11832,1.17065,1.10007,0.0189756,1.17127
1,0.301521,0.323947,1.12886,1.12318,1.17541,1.11833,0.0173177,1.17606
1,0.300744,0.324516,1.12886,1.12838,1.18047,1.11833,0.0173177,1.18118
1,0.302712,0.325096,1.12886,1.13326,1.18525,1.11833,0.0173177,1.18598
1,0.303469,0.325683,1.12886,1.13847,1.19036,1.11833,0.0173177,1.19111
1,0.301056,0.326196,1.14709,1.14337,1.19511,1.13655,0.0182386,1.19592
1,0.300279,0.326712,1.14709,1.1486,1.20017,1.13655,0.0182386,1.20105
1,0.300625,0.327149,1.14709,1.15384,1.20523,1.13655,0.0182386,1.20619
1,0.303266,0.32749,1.16578,1.15875,1.21002,1.15521,0.0200019,1.211
1,0.301513,0.327781,1.16578,1.16367,1.21478,1.15521,0.0200019,1.2158
1,0.301587,0.328035,1.16578,1.16892,1.21986,1.15521,0.0200019,1.22094
1,0.300017,0.328285,1.16578,1.17385,1.22459,1.15521,0.0200019,1.22574
1,0.301541,0.328644,1.18189,1.17878,1.22935,1.1713,0.0210244,1.23055
1,0.302296,0.329085,1.18189,1.18372,1.23413,1.1713,0.0210244,1.23535
1,0.302151,0.329679,1.18189,1.189,1.23921,1.1713,0.0210244,1.24049
1,0.302382,0.330355,1.18189,1.19429,1.2443,1.1713,0.0210244,1.24564
1,0.301569,0.331002,1.19991,1.19926,1.24906,1.18934,0.0203604,1.25046
1,0.301471,0.331645,1.19991,1.20457,1.25414,1.18934,0.0203604,1.25561
1,0.301498,0.332199,1.19991,1.20956,1.2589,1.18934,0.0203604,1.26043
1,0.301438,0.332657,1.21824,1.21489,1.26398,1.20771,0.0185946,1.26559
1,0.302751,0.33299,1.21824,1.21988,1.26875,1.20771,0.0185946,1.27041
1,0.302111,0.333258,1.21824,1.22522,1.27384,1.20771,0.0185946,1.27556
1,0.300918,0.333418,1.21824,1.23022,1.27859,1.20771,0.0185946,1.28037
1,0.301294,0.333538,1.23714,1.23556,1.28366,1.2266,0.0192033,1.28551
1,0.303644,0.333664,1.23714,1.24056,1.28846,1.2266,0.0192033,1.29032
1,0.301625,0.333824,1.23714,1.24591,1.29353,1.2266,0.0192033,1.29546
1,0.301715,0.33401,1.25552,1.25092,1.2983,1.24495,0.0207597,1.30026
