行驶状态,编码器速度,惯性导航解算速度,slam位移,惯性导航解算位移,编码器位移,x_slam,y_slam,组合导航位移
1,0.299743,0.341821,3.49343,3.63445,3.55306,3.48851,0.110653,3.55704
1,0.29899,0.341603,3.51074,3.63958,3.55778,3.50579,0.112037,3.56175
1,0.300448,0.341387,3.51074,3.64504,3.56284,3.50579,0.112037,3.5668
1,0.300201,0.341242,3.51074,3.6505,3.5679,3.50579,0.112037,3.57184
1,0.299569,0.341127,3.51074,3.65595,3.57294,3.50579,0.112037,3.57688
1,0.299687,0.341061,3.52793,3.66107,3.57768,3.52295,0.113322,3.58159
1,0.300656,0.340997,3.52793,3.66652,3.58274,3.52295,0.113322,3.58664
1,0.299747,0.340913,3.52793,3.67198,3.58779,3.52295,0.113322,3.59168
1,0.299778,0.340862,3.54513,3.67743,3.59284,3.54015,0.11346,3.59673
1,0.298887,0.340796,3.54513,3.68254,3.59756,3.54015,0.11346,3.60143
1,0.301398,0.340799,3.54513,3.688,3.60263,3.54015,0.11346,3.60648
1,0.299545,0.340924,3.54513,3.69311,3.60736,3.54015,0.11346,3.61119
1,0.29963,0.341147,3.56351,3.69857,3.61241,3.55856,0.112976,3.61625
1,0.299182,0.341379,3.56351,3.70369,3.61713,3.55856,0.112976,3.62096
1,0.301069,0.341647,3.56351,3.70916,3.6222,3.55856,0.112976,3.62603
1,0.29936,0.341845,3.56351,3.71463,3.62725,3.55856,0.112976,3.63109
1,0.300127,0.341994,3.58261,3.71976,3.63199,3.57763,0.113986,3.63582
1,0.299567,0.342095,3.58261,3.72524,3.63703,3.57763,0.113986,3.64089
1,0.301021,0.342191,3.58261,3.73071,3.6421,3.57763,0.113986,3.64596
1,0.30065,0.342348,3.60011,3.73585,3.64685,3.59509,0.115455,3.65069
1,0.2991,0.342662,3.60011,3.74099,3.65157,3.59509,0.115455,3.65542
1,0.299388,0.343149,3.60011,3.74649,3.65661,3.59509,0.115455,3.6605
1,0.30205,0.343771,3.60011,3.75165,3.66138,3.59509,0.115455,3.66525
1,0.301163,0.344583,3.61703,3.75717,3.66645,3.61198,0.116916,3.67036
1,0.299316,0.345476,3.61703,3.76236,3.67118,3.61198,0.116916,3.67512
1,0.299681,0.346328,3.61703,3.76756,3.67591,3.61198,0.116916,3.6799
1,0.300053,0.347143,3.61703,3.77277,3.68065,3.61198,0.116916,3.68468
1,0.300689,0.347811,3.63536,3.77834,3.68571,3.63033,0.11648,3.68982
1,0.29928,0.348277,3.63536,3.78392,3.69075,3.63033,0.11648,3.69495
1,0.299361,0.348379,3.63536,3.78914,3.69548,3.63033,0.11648,3.69973
1,0.300665,0.348173,3.65374,3.79437,3.70023,3.64866,0.118096,3.7045
1,0.301162,0.347678,3.65374,3.79958,3.70498,3.64866,0.118096,3.70927
1,0.299494,0.347074,3.65374,3.80513,3.71003,3.64866,0.118096,3.71436
1,0.300601,0.346461,3.65374,3.81032,3.71477,3.64866,0.118096,3.7191
1,0.300302,0.346017,3.67223,3.8155,3.71952,3.66715,0.118764,3.72384
1,0.299948,0.345848,3.67223,3.82104,3.72457,3.66715,0.118764,3.72892
1,0.299749,0.346094,3.67223,3.82623,3.7293,3.66715,0.118764,3.73365
1,0.299141,0.346647,3.67223,3.83178,3.73434,3.66715,0.118764,3.73873
1,0.2994,0.347426,3.6892,3.837,3.73907,3.68411,0.119133,3.74348
1,0.300843,0.348322,3.6892,3.84258,3.74413,3.68411,0.119133,3.74859
1,0.299749,0.349135,3.6892,3.84782,3.74887,3.68411,0.119133,3.75335
1,0.299657,0.349818,3.70552,3.85342,3.75391,3.70045,0.118945,3.75847
1,0.300119,0.350124,3.70552,3.85868,3.75865,3.70045,0.118945,3.76324
1,0.30114,0.350102,3.70552,3.86393,3.76341,3.70045,0.118945,3.76801
1,0.300744,0.349828,3.70552,3.86952,3.76847,3.70045,0.118945,3.77312
1,0.299481,0.349307,3.72531,3.87511,3.77352,3.72028,0.117934,3.77821
1,0.301174,0.348607,3.72531,3.88068,3.77859,3.72028,0.117934,3.7833
1,0.299914,0.347905,3.72531,3.88624,3.78364,3.72028,0.117934,3.78836
1,0.299895,0.347305,3.72531,3.89145,3.78837,3.72028,0.117934,3.79308
1,0.298336,0.3467,3.74432,3.89699,3.7934,3.73928,0.118466,3.79813
1,0.300077,0.346155,3.74432,3.90218,3.79814,3.73928,0.118466,3.80283
1,0.301899,0.345538,3.74432,3.9077,3.80322,3.73928,0.118466,3.80787
1,0.300744,0.344832,3.7632,3.91287,3.80797,3.75814,0.119491,3.81256
1,0.298913,0.344005,3.7632,3.91802,3.81269,3.75814,0.119491,3.81724
1,0.298301,0.342958,3.7632,3.9235,3.81772,3.75814,0.119491,3.82225
1,0.300674,0.341879,3.7632,3.92862,3.82246,3.75814,0.119491,3.82691
1,0.301155,0.34088,3.77931,3.93407,3.82753,3.77418,0.121628,3.83191
1,0.299457,0.340282,3.77931,3.93951,3.83258,3.77418,0.121628,3.8369
1,0.30055,0.34018,3.77931,3.94461,3.83732,3.77418,0.121628,3.84156
1,0.300445,0.340605,3.77931,3.95006,3.84238,3.77418,0.121628,3.84657
1,0.301279,0.341604,3.79672,3.95519,3.84714,3.79166,0.119919,3.85126
1,0.299756,0.343106,3.79672,3.96035,3.85187,3.79166,0.119919,3.85597
1,0.299183,0.344922,3.79672,3.96554,3.8566,3.79166,0.119919,3.86071
1,0.298778,0.347013,3.79672,3.97111,3.86163,3.79166,0.119919,3.86583
1,0.300489,0.349024,3.81395,3.97671,3.86669,3.809,0.116667,3.87096
1,0.300491,0.350619,3.81395,3.98198,3.87144,3.809,0.116667,3.87577
1,0.300014,0.351863,3.81395,3.98727,3.87617,3.809,0.116667,3.88058
1,0.299497,0.352598,3.83309,3.99256,3.8809,3.82807,0.119376,3.8854
1,0.300358,0.352811,3.83309,3.99821,3.88596,3.82807,0.119376,3.89056
1,0.299637,0.352457,3.83309,4.00349,3.89069,3.82807,0.119376,3.89536
1,0.299512,0.351783,3.83309,4.00912,3.89574,3.82807,0.119376,3.90049
1,0.299233,0.350979,3.85204,4.01473,3.90078,3.84685,0.124633,3.90559
1,0.300162,0.350345,3.85204,4.01998,3.90552,3.84685,0.124633,3.91034
1,0.299701,0.349942,3.85204,4.02557,3.91057,3.84685,0.124633,3.91543
1,0.299775,0.349868,3.86874,4.03082,3.9153,3.86343,0.128702,3.92017
1,0.299523,0.350027,3.86874,4.03607,3.92003,3.86343,0.128702,3.92491
1,0.301666,0.350216,3.86874,4.04168,3.92511,3.86343,0.128702,3.93
1,0.299488,0.35027,3.86874,4.04693,3.92984,3.86343,0.128702,3.93473
1,0.299336,0.349983,3.88739,4.05218,3.93457,3.88206,0.130051,3.93947
1,0.299995,0.34936,3.88739,4.05776,3.93962,3.88206,0.130051,3.94454
1,0.300161,0.348586,3.88739,4.06333,3.94467,3.88206,0.130051,3.9496
1,0.299748,0.347847,3.88739,4.06855,3.94941,3.88206,0.130051,3.9543
1,0.299276,0.347198,3.90527,4.0741,3.95445,3.90003,0.127308,3.95934
1,0.299486,0.346769,3.90527,4.07929,3.95918,3.90003,0.127308,3.96404
1,0.300835,0.346409,3.90527,4.08449,3.96393,3.90003,0.127308,3.96873
1,0.300603,0.345982,3.92552,4.08967,3.96867,3.92031,0.12685,3.97342
1,0.300156,0.34535,3.92552,4.09485,3.97341,3.92031,0.12685,3.9781
1,0.299624,0.344354,3.92552,4.10035,3.97846,3.92031,0.12685,3.98312
1,0.300119,0.343085,3.92552,4.10583,3.98351,3.92031,0.12685,3.98813
1,0.300515,0.341797,3.94389,4.11095,3.98826,3.9386,0.129436,3.99278
1,0.299595,0.340527,3.94389,4.11639,3.99331,3.9386,0.129436,3.99776
1,0.299972,0.339581,3.94389,4.12147,3.99804,3.9386,0.129436,4.0024
1,0.299992,0.338962,3.94389,4.12655,4.00278,3.9386,0.129436,4.00703
1,0.300854,0.338712,3.96098,4.13197,4.00785,3.95561,0.132424,4.01201
1,0.298918,0.338754,3.96098,4.13739,4.01288,3.95561,0.132424,4.017
1,0.299465,0.338878,3.96098,4.14248,4.01761,3.95561,0.132424,4.02166
1,0.299546,0.338922,3.97779,4.14756,4.02234,3.97237,0.134116,4.02632
1,0.300825,0.338746,3.97779,4.15298,4.02741,3.97237,0.134116,4.03133
1,0.299429,0.338372,3.97779,4.15805,4.03213,3.97237,0.134116,4.036
1,0.298996,0.337764,3.97779,4.16345,4.03717,3.97237,0.134116,4.041
1,0.299684,0.337189,3.99538,4.1685,4.0419,3.98997,0.133942,4.04566
1,0.300694,0.336804,3.99538,4.17389,4.04697,3.98997,0.133942,4.05066
1,0.300138,0.336768,3.99538,4.17894,4.05171,3.98997,0.133942,4.05533
1,0.300081,0.337037,3.99538,4.184,4.05644,3.98997,0.133942,4.06001
1,0.299453,0.337605,4.01429,4.18907,4.06117,4.00891,0.133406,4.06471
1,0.300981,0.338428,4.01429,4.19449,4.06624,4.00891,0.133406,4.06975
1,0.30001,0.339241,4.01429,4.19958,4.07098,4.00891,0.133406,4.07447
1,0.299296,0.34006,4.03116,4.20503,4.07602,4.02579,0.133237,4.07955
1,0.300087,0.340689,4.03116,4.21015,4.08076,4.02579,0.133237,4.08428
1,0.301338,0.341218,4.03116,4.21561,4.08583,4.02579,0.133237,4.08937
1,0.298924,0.341618,4.03116,4.22108,4.09087,4.02579,0.133237,4.09446
1,0.299079,0.341789,4.04905,4.22621,4.09559,4.04363,0.135172,4.09921
1,0.300437,0.34178,4.04905,4.23133,4.10034,4.04363,0.135172,4.10395
1,0.301137,0.341633,4.04905,4.2368,4.10541,4.04363,0.135172,4.10904
1,0.300475,0.341515,4.04905,4.24226,4.11047,4.04363,0.135172,4.11412
1,0.298357,0.341446,4.06768,4.24738,4.11518,4.06225,0.135816,4.11885
1,0.300245,0.341451,4.06768,4.2525,4.11992,4.06225,0.135816,4.12359
1,0.302314,0.341495,4.06768,4.25797,4.12501,4.06225,0.135816,4.12867
1,0.301282,0.341492,4.08554,4.26309,4.12977,4.0801,0.136176,4.13341
1,0.29843,0.341312,4.08554,4.26855,4.13479,4.0801,0.136176,4.13848
1,0.298099,0.34076,4.08554,4.27366,4.1395,4.0801,0.136176,4.1432
1,0.299532,0.339589,4.08554,4.27874,4.14423,4.0801,0.136176,4.14791
1,0.301264,0.337942,4.10334,4.2838,4.14899,4.09791,0.136413,4.1526
1,0.298328,0.335586,4.10334,4.28915,4.15401,4.09791,0.136413,4.15759
1,0.299824,0.332658,4.10334,4.29445,4.15906,4.09791,0.136413,4.16255
1,0.299224,0.329586,4.12114,4.29937,4.16379,4.11568,0.137613,4.16714
1,0.301276,0.326692,4.12114,4.30425,4.16855,4.11568,0.137613,4.17171
1,0.301039,0.324369,4.12114,4.3091,4.1733,4.11568,0.137613,4.17626
1,0.299775,0.323087,4.12114,4.31393,4.17803,4.11568,0.137613,4.18082
1,0.300551,0.323196,4.12114,4.31911,4.18309,4.11568,0.137613,4.18571
1,0.301016,0.324954,4.13894,4.32432,4.18816,4.13345,0.138785,4.19065
1,0.29946,0.328008,4.13894,4.32926,4.19289,4.13345,0.138785,4.19532
1,0.298557,0.332086,4.13894,4.33427,4.19761,4.13345,0.138785,4.20004
1,0.299618,0.336621,4.15593,4.33936,4.20234,4.15042,0.139714,4.20483
1,0.300117,0.341166,4.15593,4.34451,4.20708,4.15042,0.139714,4.20967
1,0.299558,0.345618,4.15593,4.35007,4.21212,4.15042,0.139714,4.21491
1,0.299484,0.349362,4.15593,4.35569,4.21717,4.15042,0.139714,4.22018
1,0.299935,0.352124,4.17235,4.361,4.2219,4.16682,0.140633,4.22513
1,0.301272,0.354244,4.17235,4.36633,4.22666,4.16682,0.140633,4.23008
1,0.299096,0.355911,4.17235,4.37203,4.2317,4.16682,0.140633,4.23539
1,0.298386,0.357057,4.17235,4.3774,4.23641,4.16682,0.140633,4.24033
1,0.299947,0.357821,4.1896,4.38277,4.24115,4.18402,0.142441,4.24527
1,0.301308,0.358319,4.1896,4.38815,4.2459,4.18402,0.142441,4.25019
1,0.300967,0.35853,4.1896,4.39389,4.25097,4.18402,0.142441,4.25545
1,0.299865,0.358459,4.1896,4.39962,4.25602,4.18402,0.142441,4.2607
1,0.299046,0.357996,4.20881,4.40499,4.26074,4.20325,0.142068,4.26556
1,0.299853,0.356941,4.20881,4.41069,4.26579,4.20325,0.142068,4.27075
1,0.300204,0.355748,4.20881,4.41602,4.27053,4.20325,0.142068,4.27556
1,0.300769,0.354486,4.22822,4.42168,4.2756,4.22271,0.140978,4.2807
1,0.30032,0.353317,4.22822,4.42732,4.28066,4.22271,0.140978,4.28581
1,0.301366,0.35257,4.22822,4.43261,4.28542,4.22271,0.140978,4.29056
1,0.300222,0.352164,4.22822,4.43824,4.29047,4.22271,0.140978,4.29565
1,0.299377,0.352099,4.24626,4.44352,4.2952,4.24069,0.142791,4.30038
1,0.29871,0.352212,4.24626,4.4488,4.29992,4.24069,0.142791,4.30512
1,0.299072,0.352297,4.24626,4.45409,4.30464,4.24069,0.142791,4.30986
1,0.300089,0.351956,4.26427,4.45972,4.30969,4.25861,0.145911,4.31494
1,0.299091,0.351246,4.26427,4.46498,4.31442,4.25861,0.145911,4.31965
1,0.299987,0.350141,4.26427,4.47057,4.31947,4.25861,0.145911,4.32471
1,0.299955,0.348772,4.26427,4.47614,4.32452,4.25861,0.145911,4.32974
1,0.301213,0.347397,4.28246,4.48134,4.32928,4.27679,0.146791,4.33441
1,0.299951,0.346148,4.28246,4.48687,4.33433,4.27679,0.146791,4.33941
1,0.299474,0.34541,4.28246,4.49205,4.33906,4.27679,0.146791,4.34407
1,0.299966,0.345244,4.30054,4.49723,4.3438,4.29482,0.148191,4.34873
1,0.300636,0.345711,4.30054,4.50276,4.34886,4.29482,0.148191,4.35375
1,0.299906,0.34662,4.30054,4.50797,4.35359,4.29482,0.148191,4.35844
1,0.299661,0.347676,4.30054,4.51319,4.35833,4.29482,0.148191,4.36314
1,0.299255,0.348723,4.31963,4.51878,4.36337,4.3139,0.149218,4.36821
1,0.300033,0.349416,4.31963,4.52437,4.36842,4.3139,0.149218,4.37329
1,0.299512,0.349659,4.31963,4.52962,4.37315,4.3139,0.149218,4.37803
1,0.298974,0.349365,4.31963,4.53521,4.37819,4.3139,0.149218,4.3831
1,0.299194,0.348727,4.31963,4.54043,4.38291,4.3139,0.149218,4.38781
1,0.300859,0.347832,4.33696,4.54599,4.38798,4.33124,0.148933,4.39287
1,0.300067,0.346915,4.33696,4.55154,4.39303,4.33124,0.148933,4.3979
1,0.298979,0.346177,4.3544,4.55672,4.39775,4.34867,0.149413,4.40259
1,0.300352,0.345646,4.3544,4.5619,4.4025,4.34867,0.149413,4.40727
1,0.301272,0.345357,4.3544,4.56743,4.40757,4.34867,0.149413,4.4123
1,0.300599,0.345205,4.3544,4.5726,4.41231,4.34867,0.149413,4.41699
1,0.299327,0.34518,4.37401,4.57813,4.41736,4.36825,0.150908,4.42202
1,0.299707,0.345231,4.37401,4.58331,4.42209,4.36825,0.150908,4.42671
1,0.300906,0.345268,4.37401,4.58849,4.42684,4.36825,0.150908,4.43141
1,0.300519,0.345351,4.37401,4.59367,4.43158,4.36825,0.150908,4.43611
1,0.299468,0.345414,4.37401,4.59885,4.43631,4.36825,0.150908,4.44082
1,0.299333,0.345435,4.39132,4.60403,4.44104,4.38554,0.151551,4.44553
1,0.301579,0.345457,4.39132,4.60956,4.44612,4.38554,0.151551,4.45059
1,0.300414,0.345495,4.39132,4.61474,4.45086,4.38554,0.151551,4.4553
1,0.299158,0.345501,4.40944,4.62027,4.4559,4.40366,0.152146,4.46036
1,0.29925,0.34562,4.40944,4.6258,4.46094,4.40366,0.152146,4.46542
1,0.300214,0.345887,4.40944,4.63099,4.46568,4.40366,0.152146,4.47014
1,0.301621,0.34634,4.40944,4.63653,4.47076,4.40366,0.152146,4.47521
1,0.298782,0.346986,4.42733,4.64174,4.47548,4.42153,0.152695,4.47995
1,0.299259,0.347819,4.42733,4.64732,4.48052,4.42153,0.152695,4.48504
1,0.299077,0.348543,4.42733,4.65255,4.48524,4.42153,0.152695,4.48979
1,0.300735,0.34915,4.42733,4.65814,4.49031,4.42153,0.152695,4.49489
1,0.299845,0.349484,4.44469,4.66338,4.49504,4.43886,0.154,4.49965
1,0.299101,0.349475,4.44469,4.66898,4.50008,4.43886,0.154,4.50475
1,0.300432,0.349117,4.44469,4.67421,4.50482,4.43886,0.154,4.5095
1,0.301414,0.34851,4.46204,4.67978,4.5099,4.45619,0.154832,4.51458
1,0.30034,0.347806,4.46204,4.68534,4.51496,4.45619,0.154832,4.51965
1,0.298937,0.347299,4.46204,4.69055,4.51968,4.45619,0.154832,4.52437
1,0.2993,0.347131,4.46204,4.6961,4.52472,4.45619,0.154832,4.52943
1,0.301202,0.347397,4.47994,4.70131,4.52948,4.47404,0.156622,4.53415
1,0.300613,0.348265,4.47994,4.70689,4.53454,4.47404,0.156622,4.53923
1,0.299146,0.349573,4.47994,4.71214,4.53926,4.47404,0.156622,4.54398
1,0.298955,0.35118,4.47994,4.71778,4.5443,4.47404,0.156622,4.54909
1,0.300439,0.352607,4.49719,4.72308,4.54904,4.49127,0.157565,4.55387
1,0.300254,0.353847,4.49719,4.72875,4.5541,4.49127,0.157565,4.55902
1,0.299496,0.354516,4.49719,4.73407,4.55883,4.49127,0.157565,4.56381
1,0.29956,0.354613,4.51619,4.73975,4.56387,4.51027,0.157977,4.56895
1,0.300911,0.354147,4.51619,4.74541,4.56894,4.51027,0.157977,4.57408
1,0.300103,0.353295,4.51619,4.7507,4.57368,4.51027,0.157977,4.57883
1,0.299025,0.35217,4.51619,4.75633,4.57872,4.51027,0.157977,4.58392
1,0.300739,0.351116,4.53455,4.76194,4.58378,4.52859,0.159339,4.58899
1,0.301194,0.350225,4.53455,4.76753,4.58885,4.52859,0.159339,4.59405
1,0.29974,0.349689,4.53455,4.77277,4.59359,4.52859,0.159339,4.59875
1,0.299892,0.349518,4.53455,4.77837,4.59864,4.52859,0.159339,4.6038
1,0.299293,0.349678,4.55208,4.78396,4.60368,4.54608,0.161016,4.60885
1,0.300731,0.350026,4.55208,4.78921,4.60843,4.54608,0.161016,4.61356
1,0.300224,0.350424,4.55208,4.79482,4.61348,4.54608,0.161016,4.61863
1,0.299175,0.350641,4.56911,4.80009,4.61821,4.56308,0.161868,4.62335
1,0.299387,0.350653,4.56911,4.80535,4.62294,4.56308,0.161868,4.62807
1,0.299269,0.350585,4.56911,4.8106,4.62766,4.56308,0.161868,4.63279
1,0.301141,0.350428,4.56911,4.81621,4.63273,4.56308,0.161868,4.63786
1,0.299266,0.350343,4.58815,4.82146,4.63746,4.58214,0.161741,4.64257
1,0.299463,0.350421,4.58815,4.82707,4.6425,4.58214,0.161741,4.64764
1,0.299171,0.350678,4.58815,4.83233,4.64723,4.58214,0.161741,4.65236
1,0.300822,0.351221,4.58815,4.83796,4.65229,4.58214,0.161741,4.65744
1,0.299103,0.351881,4.6066,4.84324,4.65702,4.6006,0.161914,4.66217
1,0.300215,0.352515,4.6066,4.84853,4.66176,4.6006,0.161914,4.66692
1,0.299019,0.353033,4.6066,4.85418,4.66679,4.6006,0.161914,4.67202
1,0.300075,0.353304,4.62424,4.85949,4.67153,4.61823,0.16249,4.67677
1,0.299331,0.353277,4.62424,4.86514,4.67657,4.61823,0.16249,4.68186
1,0.300391,0.352953,4.62424,4.87078,4.68163,4.61823,0.16249,4.68695
1,0.300463,0.352415,4.62424,4.87642,4.68669,4.61823,0.16249,4.69203
1,0.301256,0.351825,4.64159,4.88169,4.69145,4.63555,0.163766,4.69675
1,0.298901,0.351338,4.64159,4.88696,4.69617,4.63555,0.163766,4.70146
1,0.299243,0.351025,4.64159,4.89222,4.7009,4.63555,0.163766,4.70617
1,0.299289,0.350886,4.64159,4.89783,4.70594,4.63555,0.163766,4.71123
1,0.30069,0.35092,4.66062,4.90345,4.711,4.65462,0.162815,4.71629
1,0.299512,0.350998,4.66062,4.90906,4.71605,4.65462,0.162815,4.72135
1,0.298313,0.350939,4.66062,4.91468,4.72107,4.65462,0.162815,4.7264
1,0.30057,0.35055,4.67814,4.91993,4.72582,4.67212,0.163637,4.73111
1,0.301858,0.349719,4.67814,4.92552,4.7309,4.67212,0.163637,4.73615
1,0.300068,0.34856,4.67814,4.93074,4.73564,4.67212,0.163637,4.74083
1,0.299262,0.347074,4.67814,4.93628,4.74068,4.67212,0.163637,4.74584
1,0.299983,0.345687,4.69571,4.94146,4.74542,4.68958,0.167202,4.75049
1,0.301654,0.34458,4.69571,4.94662,4.75018,4.68958,0.167202,4.75514
1,0.30212,0.343947,4.69571,4.95212,4.75527,4.68958,0.167202,4.76013
1,0.298894,0.344016,4.71388,4.95728,4.75999,4.70773,0.168073,4.76479
1,0.299064,0.344623,4.71388,4.96245,4.76471,4.70773,0.168073,4.76946
1,0.300393,0.345579,4.71388,4.96799,4.76977,4.70773,0.168073,4.77449
1,0.300392,0.346574,4.71388,4.97354,4.77483,4.70773,0.168073,4.77954
1,0.299491,0.3473,4.73084,4.97876,4.77956,4.72477,0.166043,4.78426
1,0.299203,0.347591,4.73084,4.98397,4.78428,4.72477,0.166043,4.78898
1,0.299414,0.347439,4.73084,4.98953,4.78932,4.72477,0.166043,4.79404
1,0.300555,0.346872,4.74829,4.99473,4.79407,4.74225,0.165168,4.79875
1,0.299087,0.346097,4.74829,4.99992,4.79879,4.74225,0.165168,4.80345
1,0.29987,0.345177,4.74829,5.00543,4.80384,4.74225,0.165168,4.80849
1,0.299213,0.3444,4.74829,5.01059,4.80857,4.74225,0.165168,4.81317
1,0.300318,0.343786,4.7666,5.01609,4.81363,4.76054,0.16622,4.81819
1,0.299637,0.343552,4.7666,5.02124,4.81836,4.76054,0.16622,4.82287
1,0.299744,0.343601,4.7666,5.02639,4.82309,4.76054,0.16622,4.82755
1,0.300007,0.343997,4.7666,5.03259,4.82878,4.76054,0.16622,4.83327
1,0.300805,0.344475,4.78441,5.03742,4.83321,4.77831,0.167778,4.83763
1,0.299666,0.345087,4.78441,5.0426,4.83794,4.77831,0.167778,4.84234
1,0.300378,0.345725,4.78441,5.04813,4.843,4.77831,0.167778,4.84741
1,0.299983,0.346305,4.80219,5.05368,4.84805,4.79609,0.168117,4.85249
1,0.301339,0.346827,4.80219,5.05888,4.85281,4.79609,0.168117,4.85722
1,0.299698,0.347422,4.80219,5.06445,4.85786,4.79609,0.168117,4.86231
1,0.299194,0.348039,4.80219,5.06967,4.86258,4.79609,0.168117,4.86706
1,0.299807,0.348745,4.81935,5.07491,4.86732,4.81324,0.168587,4.87182
1,0.301421,0.349553,4.81935,5.08051,4.87239,4.81324,0.168587,4.87694
1,0.298117,0.350415,4.81935,5.08612,4.87741,4.81324,0.168587,4.88206
1,0.294529,0.351234,4.81935,5.09175,4.88238,4.81324,0.168587,4.88717
1,0.29581,0.351867,4.83591,5.09738,4.88736,4.82979,0.169219,4.89228
1,0.294953,0.352209,4.83591,5.10267,4.89203,4.82979,0.169219,4.89704
1,0.29236,0.352269,4.83591,5.10831,4.89696,4.82979,0.169219,4.90213
1,0.290046,0.35194,4.85355,5.11358,4.90154,4.84743,0.169515,4.90685
1,0.288177,0.351189,4.85355,5.11885,4.9061,4.84743,0.169515,4.91155
1,0.28501,0.349902,4.85355,5.12443,4.91092,4.84743,0.169515,4.91655
1,0.28187,0.348126,4.85355,5.12999,4.91568,4.84743,0.169515,4.92151
1,0.277077,0.346092,4.87178,5.13517,4.92007,4.86562,0.170857,4.92607
1,0.274354,0.343549,4.87178,5.14064,4.92472,4.86562,0.170857,4.93092
1,0.27079,0.340801,4.87178,5.14573,4.92901,4.86562,0.170857,4.93536
1,0.267692,0.337617,4.87178,5.15111,4.93355,4.86562,0.170857,4.94008
1,0.262892,0.334553,4.88996,5.15611,4.93773,4.88374,0.173066,4.9444
1,0.258363,0.331357,4.88996,5.16138,4.94212,4.88374,0.173066,4.94898
1,0.253128,0.328633,4.88996,5.16629,4.94615,4.88374,0.173066,4.95317
1,0.246951,0.32625,4.90732,5.17149,4.95035,4.90113,0.172493,4.95762
1,0.24187,0.32465,4.90732,5.17635,4.95422,4.90113,0.172493,4.96171
1,0.23666,0.323558,4.90732,5.18152,4.95826,4.90113,0.172493,4.96606
1,0.230546,0.323003,4.90732,5.18636,4.96195,4.90113,0.172493,4.97006
1,0.222824,0.322657,4.92311,5.19152,4.96577,4.91694,0.172045,4.97432
1,0.215702,0.322265,4.92311,5.19635,4.96924,4.91694,0.172045,4.97821
1,0.209112,0.321486,4.92311,5.20149,4.97284,4.91694,0.172045,4.98236
1,0.202001,0.320314,4.93903,5.20628,4.97611,4.9329,0.171279,4.98611
1,0.193921,0.318276,4.93903,5.21136,4.97947,4.9329,0.171279,4.99009
1,0.188667,0.31527,4.93903,5.21638,4.98274,4.9329,0.171279,4.99395
1,0.180105,0.311407,4.93903,5.22102,4.98568,4.9329,0.171279,4.99739
1,0.172199,0.306296,4.95459,5.22558,4.9885,4.9484,0.173158,5.0007
1,0.164122,0.299504,4.95459,5.23032,4.99137,4.9484,0.173158,5.00415
1,0.153956,0.292007,4.95459,5.23464,4.99392,4.9484,0.173158,5.00714
1,0.14342,0.283476,4.95459,5.23883,4.99631,4.9484,0.173158,5.00996
1,0.135715,0.273374,4.95459,5.24312,4.99873,4.9484,0.173158,5.01285
1,0.127507,0.263136,4.96793,5.24699,5.00088,4.96172,0.17417,5.01528
1,0.119316,0.252093,4.96793,5.25069,5.00291,4.96172,0.17417,5.01753
1,0.110918,0.240268,4.98161,5.25421,5.00481,4.97561,0.168101,5.01958
1,0.103721,0.226826,4.98161,5.25773,5.00672,4.97561,0.168101,5.02164
1,0.0979551,0.213554,4.98161,5.26083,5.00843,4.97561,0.168101,5.02328
1,0.0912278,0.19982,4.98161,5.26373,5.01003,4.97561,0.168101,5.02473
1,0.082778,0.185164,4.99321,5.26657,5.01161,4.9873,0.165504,5.02617
1,0.0765281,0.170928,4.99321,5.26919,5.01309,4.9873,0.165504,5.0274
1,0.0705602,0.158413,4.99321,5.27147,5.01438,4.9873,0.165504,5.02831
1,0.0636538,0.147038,4.99321,5.27359,5.01558,4.9873,0.165504,5.02909
1,0.0591558,0.137002,4.99799,5.27557,5.0167,4.99205,0.166701,5.02977
1,0.052824,0.128235,4.99799,5.27743,5.01773,4.99205,0.166701,5.03037
1,0.0473303,0.12014,4.99799,5.27929,5.01874,4.99205,0.166701,5.031
1,0.0435943,0.113005,4.99799,5.28104,5.01969,4.99205,0.166701,5.03156
1,0.0372379,0.107028,5.00013,5.2826,5.02048,4.99411,0.169142,5.03196
1,0.032318,0.101205,5.00013,5.28417,5.02126,4.99411,0.169142,5.03241
1,0.0292341,0.0958217,5.00013,5.28566,5.02198,4.99411,0.169142,5.0328
1,0.0254344,0.0907347,5.00254,5.28707,5.02264,4.99645,0.17106,5.03315
1,0.02133,0.0862426,5.00254,5.28833,5.02319,4.99645,0.17106,5.03337
1,0.0182373,0.0820473,5.00254,5.28953,5.0237,4.99645,0.17106,5.03357
1,0.0163839,0.0781805,5.00254,5.29068,5.02419,4.99645,0.17106,5.03374
1,0.012608,0.0746629,5.00487,5.29177,5.02461,4.9988,0.170384,5.03388
1,0.0100115,0.0713015,5.00487,5.29288,5.02502,4.9988,0.170384,5.03407
1,0.00813696,0.0685104,5.00487,5.29389,5.02538,4.9988,0.170384,5.03417
1,0.00605811,0.066085,5.00487,5.29486,5.02571,4.9988,0.170384,5.03427
1,0.00452945,0.0638519,5.00616,5.29587,5.02604,5.00009,0.170527,5.03441
1,0.00276632,0.062078,5.00616,5.29679,5.02632,5.00009,0.170527,5.03448
1,0.00214033,0.0605424,5.00616,5.29768,5.02658,5.00009,0.170527,5.03455
