行驶状态,编码器速度,惯性导航解算速度,slam位移,惯性导航解算位移
0,0.000208185,0,0.000751961,-3.92288E-06
0,0.000228047,0,0.000775412,-3.99495E-06
0,0.00018036,0,0.000775412,-4.07695E-06
0,0.000209652,0,0.000775412,-4.14901E-06
0,0.000138449,0,0.000667096,-4.23101E-06
0,0.000143167,0,0.000667096,-4.30043E-06
0,0.000219584,0,0.000667096,-4.50445E-06
0,0.000228124,0,0.000667096,-4.68376E-06
0,0.000127321,0,0.000576747,-4.88779E-06
0,8.32529E-05,0,0.000576747,-5.0671E-06
0,0.000244322,0,0.000576747,-5.27113E-06
0,0.000128687,0,0.000576747,-5.34054E-06
0,0.000145336,0,0.000404577,-5.40995E-06
0,0.000228425,0,0.000404577,-5.47937E-06
0,0.000223342,0,0.000404577,-5.55835E-06
0,0.000233497,0,0.000721901,-5.63732E-06
0,3.84544E-05,0,0.000721901,-5.70674E-06
0,0.000238708,0,0.000721901,-5.77615E-06
0,4.55547E-05,0,0.000721901,-5.85513E-06
0,0.000127129,0,0.000685024,-6.0371E-06
0,0.000241243,0,0.000685024,-6.21907E-06
0,0.00012432,0,0.000685024,-6.40104E-06
0,0.000134441,0,0.000685024,-6.60808E-06
0,0.000202483,0,0.00027467,-6.80726E-06
0,0.000212776,0,0.00027467,-6.88139E-06
0,7.36728E-05,0,0.00027467,-6.94654E-06
0,0.000133483,0,0.00027467,-7.00904E-06
0,0.00015346,0,0.000729849,-7.08802E-06
0,0.000266614,0,0.000729849,-7.26734E-06
0,0.000121238,0,0.000729849,-7.44665E-06
0,0.000215468,0,0.00132094,-7.65068E-06
0,0.000152078,0,0.00132094,-7.82999E-06
0,0.000189416,0,0.00132094,-8.00931E-06
0,0.000240969,0,0.00132094,-8.21333E-06
0,0.000220733,0,0.000800913,-8.29231E-06
0,0.000229501,0,0.000800913,-8.36172E-06
0,9.71441E-05,0,0.000800913,-8.4407E-06
0,0.000204409,0,0.000800913,-8.62002E-06
0,0.000150826,0,0.000438965,-8.79668E-06
0,0.000225901,0,0.000438965,-8.99768E-06
0,0.000219252,0,0.000438965,-9.17434E-06
0,7.88592E-05,0,0.000442649,-9.37535E-06
0,0.000138615,0,0.000442649,-9.55201E-06
0,0.000253131,0,0.000442649,-9.75301E-06
0,0.000135747,0,0.000442649,-9.92967E-06
0,0.00019297,0,0.000367314,-1.01063E-05
0,0.000219412,0,0.000367314,-1.03073E-05
0,0.000298658,0,0.000367314,-1.0484E-05
0,0.000256675,0,0.000367314,-1.05508E-05
0,0.000225265,0,0.000606593,-1.06267E-05
0,0.000208669,0,0.000606593,-1.07267E-05
0,0.000193419,0,0.000606593,-1.07788E-05
0,0.000204594,0,0.000606593,-1.08578E-05
0,0.000121182,0,0.00120553,-1.10618E-05
0,0.000175174,0,0.00120553,-1.12658E-05
0,0.000141037,0,0.00120553,-1.14451E-05
0,0.00021186,0,0.000824142,-1.16492E-05
0,0.0001973,0,0.000824142,-1.18285E-05
0,0.000111861,0,0.000824142,-1.20325E-05
0,0.000195434,0,0.000824142,-1.22118E-05
0,0.000241539,0,0.000344175,-1.23911E-05
0,0.000206981,0,0.000344175,-1.25952E-05
0,0.000162208,0,0.000344175,-1.27745E-05
0,0.000210622,0,0.00032959,-1.29538E-05
0,0.000111827,0,0.00032959,-1.31331E-05
0,0.000224154,0,0.00032959,-1.33371E-05
0,0.000267029,0,0.00032959,-1.35165E-05
0,0.000177828,0,0.000514317,-1.36958E-05
0,0.000183624,0,0.000514317,-1.38998E-05
0,4.78604E-05,0,0.000514317,-1.38882E-05
0,0,0,0.000514317,-1.38765E-05
0,0.000207116,0,0.000428052,-1.38633E-05
0,0.000110649,0,0.000428052,-1.38517E-05
0,0.000230665,0,0.000428052,-1.38384E-05
0,0.00018524,0,0.000575639,-1.38252E-05
0,0.000133585,0,0.000575639,-1.38136E-05
0,0.000181354,0,0.000575639,-1.38003E-05
0,0.00017604,0,0.000575639,-1.36788E-05
0,0.000284504,0,0.000688121,-1.35405E-05
0,3.0969E-05,0,0.000688121,-1.3419E-05
0,0.00020488,0,0.000688121,-1.32974E-05
0,0.000164613,0,0.000688121,-1.31591E-05
0,0.000256382,0,0.000583685,-1.31475E-05
0,2.4975E-05,0,0.000583685,-1.31313E-05
0,7.53888E-05,0,0.000583685,-1.3117E-05
0,0.000212828,0,0.000808586,-1.31008E-05
0,0.000125379,0,0.000808586,-1.30865E-05
0,0.000257558,0,0.000808586,-1.30722E-05
0,0.000169162,0,0.000808586,-1.3058E-05
0,0.000139896,0,0.000534211,-1.30463E-05
0,0.000166826,0,0.000534211,-1.30331E-05
0,0.000249421,0,0.000534211,-1.30199E-05
