行驶状态,编码器速度,惯性导航解算速度,slam位移,惯性导航解算位移,编码器位移,qr_code_num,qr_code_x,qr_code_y,qr_code_r,x_slam,y_slam,组合导航位移
1,0.2874,0.283002,0.116637,0.129609,0.168647,472,0.0561,-0.0004,359.7,0.112287,-0.00156352,0.164166
1,0.288324,0.2861,0.133285,0.133924,0.173209,472,0.0561,-0.0004,359.7,0.128939,-0.00178305,0.16891
1,0.293086,0.288788,0.133285,0.138276,0.177842,472,0.0561,-0.0004,359.7,0.128939,-0.00178305,0.173679
1,0.297177,0.291325,0.133285,0.142957,0.18285,472,0.0561,-0.0004,359.7,0.128939,-0.00178305,0.17877
1,0.297175,0.293556,0.133285,0.147377,0.187545,472,0.0561,-0.0004,359.7,0.128939,-0.00178305,0.183589
1,0.297383,0.295811,0.14997,0.151831,0.192242,472,0.0561,-0.0004,359.7,0.145627,-0.00192477,0.188427
1,0.298658,0.298152,0.14997,0.156321,0.196959,472,0.0561,-0.0004,359.7,0.145627,-0.00192477,0.193285
1,0.303871,0.300806,0.14997,0.161155,0.202074,472,0.0561,-0.0004,359.7,0.145627,-0.00192477,0.198477
1,0.300655,0.30338,0.14997,0.165725,0.206821,472,0.0561,-0.0004,359.7,0.145627,-0.00192477,0.203388
1,0.300551,0.306064,0.167712,0.170644,0.211882,472,0.0561,-0.0004,359.7,0.163369,-0.00194379,0.208627
1,0.301955,0.308342,0.167712,0.175286,0.216649,472,0.0561,-0.0004,359.7,0.163369,-0.00194379,0.213575
1,0.303436,0.310363,0.167712,0.180268,0.221756,472,0.0561,-0.0004,359.7,0.163369,-0.00194379,0.218847
1,0.302118,0.311809,0.185962,0.184956,0.226525,472,0.0561,-0.0004,359.7,0.181622,-0.00224772,0.22381
1,0.299092,0.312596,0.185962,0.189964,0.231564,472,0.0561,-0.0004,359.7,0.181622,-0.00224772,0.229073
1,0.300991,0.312771,0.185962,0.194657,0.236315,472,0.0561,-0.0004,359.7,0.181622,-0.00224772,0.234007
1,0.30428,0.312404,0.185962,0.199652,0.241437,472,0.0561,-0.0004,359.7,0.181622,-0.00224772,0.239237
1,0.304525,0.311795,0.205101,0.204636,0.246562,472,0.0561,-0.0004,359.7,0.200761,-0.00215786,0.244448
1,0.301783,0.311217,0.205101,0.2093,0.251326,472,0.0561,-0.0004,359.7,0.200761,-0.00215786,0.249326
1,0.300015,0.31078,0.205101,0.214269,0.256379,472,0.0561,-0.0004,359.7,0.200761,-0.00215786,0.254497
1,0.303613,0.310547,0.205101,0.219236,0.261489,472,0.0561,-0.0004,359.7,0.200761,-0.00215786,0.259658
1,0.302907,0.3106,0.222586,0.223895,0.26627,472,0.0561,-0.0004,359.7,0.218227,-0.000220297,0.264503
1,0.30215,0.310818,0.222586,0.22887,0.271357,472,0.0561,-0.0004,359.7,0.218227,-0.000220297,0.269655
1,0.300846,0.310998,0.222586,0.233847,0.276423,472,0.0561,-0.0004,359.7,0.218227,-0.000220297,0.274801
1,0.302103,0.310962,0.240843,0.238512,0.281192,472,0.0561,-0.0004,359.7,0.236472,0.000700775,0.27963
1,0.302365,0.310658,0.240843,0.24348,0.286283,472,0.0561,-0.0004,359.7,0.236472,0.000700775,0.28476
1,0.302121,0.310091,0.240843,0.248127,0.291051,472,0.0561,-0.0004,359.7,0.236472,0.000700775,0.289568
1,0.30252,0.309339,0.240843,0.25307,0.296145,472,0.0561,-0.0004,359.7,0.236472,0.000700775,0.294672
1,0.30201,0.308622,0.26028,0.257694,0.300912,472,0.0561,-0.0004,359.7,0.255925,-0.000248345,0.299454
1,0.302276,0.307958,0.26028,0.262616,0.306001,472,0.0561,-0.0004,359.7,0.255925,-0.000248345,0.304536
1,0.301026,0.307632,0.26028,0.267536,0.31107,472,0.0561,-0.0004,359.7,0.255925,-0.000248345,0.309611
1,0.30249,0.307687,0.26028,0.272151,0.315844,472,0.0561,-0.0004,359.7,0.255925,-0.000248345,0.31438
1,0.302394,0.30809,0.277951,0.277084,0.320936,472,0.0561,-0.0004,359.7,0.273603,-0.000783877,0.319465
1,0.303311,0.30867,0.277951,0.281719,0.325722,472,0.0561,-0.0004,359.7,0.273603,-0.000783877,0.324249
1,0.301629,0.309311,0.277951,0.286673,0.330801,472,0.0561,-0.0004,359.7,0.273603,-0.000783877,0.329351
1,0.30119,0.309709,0.296429,0.291321,0.335556,472,0.0561,-0.0004,359.7,0.292073,3.6712e-05,0.334145
1,0.301362,0.309822,0.296429,0.296279,0.340631,472,0.0561,-0.0004,359.7,0.292073,3.6712e-05,0.339247
1,0.302627,0.30955,0.296429,0.30123,0.345725,472,0.0561,-0.0004,359.7,0.292073,3.6712e-05,0.344345
1,0.302228,0.308935,0.296429,0.305859,0.350496,472,0.0561,-0.0004,359.7,0.292073,3.6712e-05,0.349124
1,0.30122,0.308025,0.315626,0.31078,0.355568,472,0.0561,-0.0004,359.7,0.311263,0.000744732,0.354196
1,0.301037,0.307075,0.315626,0.315686,0.360637,472,0.0561,-0.0004,359.7,0.311263,0.000744732,0.359255
1,0.302976,0.306271,0.315626,0.320274,0.365419,472,0.0561,-0.0004,359.7,0.311263,0.000744732,0.363998
1,0.302707,0.305712,0.315626,0.324856,0.370197,472,0.0561,-0.0004,359.7,0.311263,0.000744732,0.368737
1,0.302541,0.305454,0.332792,0.329435,0.374972,472,0.0561,-0.0004,359.7,0.328426,0.00107635,0.373476
1,0.301982,0.305475,0.332792,0.334018,0.379739,472,0.0561,-0.0004,359.7,0.328426,0.00107635,0.378218
1,0.302183,0.305803,0.332792,0.338607,0.384508,472,0.0561,-0.0004,359.7,0.328426,0.00107635,0.382967
1,0.300831,0.30632,0.332792,0.343206,0.389258,472,0.0561,-0.0004,359.7,0.328426,0.00107635,0.387723
1,0.302088,0.306951,0.350786,0.348122,0.394344,472,0.0561,-0.0004,359.7,0.346402,0.00239709,0.392797
1,0.30269,0.307507,0.350786,0.352739,0.399121,472,0.0561,-0.0004,359.7,0.346402,0.00239709,0.397573
1,0.303339,0.307937,0.350786,0.357361,0.403908,472,0.0561,-0.0004,359.7,0.346402,0.00239709,0.402355
1,0.301677,0.308158,0.369422,0.362294,0.408988,472,0.0561,-0.0004,359.7,0.365025,0.00329089,0.407447
1,0.30067,0.308088,0.369422,0.366914,0.413735,472,0.0561,-0.0004,359.7,0.365025,0.00329089,0.412227
1,0.301767,0.307767,0.369422,0.371528,0.418499,472,0.0561,-0.0004,359.7,0.365025,0.00329089,0.417001
1,0.302835,0.307291,0.369422,0.376134,0.423278,472,0.0561,-0.0004,359.7,0.365025,0.00329089,0.421769
1,0.302276,0.306717,0.387515,0.381037,0.428367,472,0.0561,-0.0004,359.7,0.383128,0.0028829,0.426838
1,0.300578,0.306185,0.387515,0.385626,0.433113,472,0.0561,-0.0004,359.7,0.383128,0.0028829,0.43159
1,0.301529,0.305721,0.387515,0.390514,0.43819,472,0.0561,-0.0004,359.7,0.383128,0.0028829,0.436644
1,0.303469,0.305391,0.406215,0.395397,0.443299,472,0.0561,-0.0004,359.7,0.401844,0.00191979,0.441699
1,0.302605,0.305166,0.406215,0.399973,0.448075,472,0.0561,-0.0004,359.7,0.401844,0.00191979,0.446447
1,0.301994,0.304958,0.406215,0.404851,0.453159,472,0.0561,-0.0004,359.7,0.401844,0.00191979,0.451501
1,0.301569,0.304813,0.406215,0.409422,0.45792,472,0.0561,-0.0004,359.7,0.401844,0.00191979,0.456249
1,0.303136,0.304716,0.424594,0.414297,0.463023,472,0.0561,-0.0004,359.7,0.420221,0.00219638,0.461305
1,0.302053,0.304736,0.424594,0.418868,0.467791,472,0.0561,-0.0004,359.7,0.420221,0.00219638,0.466058
1,0.302148,0.304839,0.424594,0.423746,0.472878,472,0.0561,-0.0004,359.7,0.420221,0.00219638,0.47112
1,0.301899,0.304994,0.424594,0.428322,0.477643,472,0.0561,-0.0004,359.7,0.420221,0.00219638,0.475881
1,0.302765,0.305149,0.442267,0.433206,0.48274,472,0.0561,-0.0004,359.7,0.437863,0.00432683,0.480951
1,0.300551,0.30525,0.442267,0.437785,0.487486,472,0.0561,-0.0004,359.7,0.437863,0.00432683,0.485716
1,0.300877,0.305162,0.442267,0.442667,0.492552,472,0.0561,-0.0004,359.7,0.437863,0.00432683,0.490784
1,0.301851,0.304816,0.442267,0.447237,0.497317,472,0.0561,-0.0004,359.7,0.437863,0.00432683,0.495543
1,0.302075,0.304229,0.459863,0.4521,0.502403,472,0.0561,-0.0004,359.7,0.455469,0.00387331,0.5006
