行驶状态,编码器速度,惯性导航解算速度,slam位移,惯性导航解算位移,编码器位移,qr_code_num,qr_code_x,qr_code_y,qr_code_r,x_slam,y_slam,组合导航位移
1,0.199221,0.172453,0.0428249,0.0526218,0.0807364,472,0.0506,0.0009,359.9,0.040178,0.000585154,0.074661
1,0.206287,0.178089,0.0528135,0.0553354,0.0840677,472,0.0506,0.0009,359.9,0.0501717,0.000269243,0.077973
1,0.212716,0.184262,0.0528135,0.058333,0.0877239,472,0.0578,0.0011,359.9,0.0501717,0.000269243,0.0815683
1,0.216903,0.190462,0.0528135,0.06143,0.0914472,472,0.0578,0.0011,359.9,0.0501717,0.000269243,0.0852655
1,0.21958,0.1966,0.0638534,0.0646247,0.0952133,472,0.0578,0.0011,359.9,0.0612105,0.000433154,0.0890582
1,0.224169,0.202147,0.0638534,0.0676985,0.0988128,472,0.0578,0.0011,359.9,0.0612105,0.000433154,0.0927299
1,0.231297,0.207501,0.0638534,0.0708512,0.102519,472,0.0578,0.0011,359.9,0.0612105,0.000433154,0.0964775
1,0.236533,0.212981,0.0638534,0.0743027,0.106557,472,0.0578,0.0011,359.9,0.0612105,0.000433154,0.10052
1,0.241268,0.217888,0.0760138,0.0776078,0.110413,472,0.0578,0.0011,359.9,0.0733694,0.000652746,0.104418
1,0.245795,0.22264,0.0760138,0.0809831,0.114337,472,0.0578,0.0011,359.9,0.0733694,0.000652746,0.108384
1,0.248093,0.227556,0.0760138,0.0846633,0.118559,472,0.0578,0.0011,359.9,0.0733694,0.000652746,0.112646
1,0.251829,0.232078,0.0760138,0.0881784,0.122573,472,0.0578,0.0011,359.9,0.0733694,0.000652746,0.11674
1,0.256726,0.236864,0.0889429,0.0920065,0.126934,472,0.0578,0.0011,359.9,0.0863003,0.000520838,0.121139
1,0.26214,0.241324,0.0889429,0.0956598,0.131103,472,0.0578,0.0011,359.9,0.0863003,0.000520838,0.125363
1,0.26441,0.246046,0.0889429,0.0996343,0.135586,472,0.0578,0.0011,359.9,0.0863003,0.000520838,0.129897
1,0.266825,0.250381,0.103867,0.103423,0.139825,472,0.0578,0.0011,359.9,0.101225,0.000385903,0.13424
1,0.272732,0.25459,0.103867,0.107273,0.144153,472,0.0578,0.0011,359.9,0.101225,0.000385903,0.138639
1,0.277537,0.258547,0.103867,0.111181,0.148554,472,0.0578,0.0011,359.9,0.101225,0.000385903,0.143091
1,0.278634,0.262493,0.103867,0.115412,0.153264,472,0.0578,0.0011,359.9,0.101225,0.000385903,0.147859
1,0.2804,0.266088,0.11961,0.119698,0.158004,472,0.0578,0.0011,359.9,0.116963,0.00113866,0.152677
1,0.284303,0.269135,0.11961,0.123758,0.162505,472,0.0578,0.0011,359.9,0.116963,0.00113866,0.157265
1,0.288873,0.271874,0.11961,0.127857,0.167075,472,0.0578,0.0011,359.9,0.116963,0.00113866,0.161888
1,0.291592,0.274589,0.11961,0.132272,0.171994,472,0.0578,0.0011,359.9,0.116963,0.00113866,0.166825
1,0.292927,0.276966,0.135444,0.136444,0.176624,472,0.0578,0.0011,359.9,0.13279,0.00181712,0.171516
1,0.294253,0.279459,0.135444,0.140936,0.181585,472,0.0578,0.0011,359.9,0.13279,0.00181712,0.17652
1,0.296979,0.281908,0.135444,0.145183,0.186277,472,0.0578,0.0011,359.9,0.13279,0.00181712,0.181275
1,0.300071,0.28476,0.152785,0.149762,0.191331,472,0.0578,0.0011,359.9,0.150126,0.00221985,0.186354
1,0.300068,0.287604,0.152785,0.154097,0.196069,472,0.0578,0.0011,359.9,0.150126,0.00221985,0.191182
1,0.300438,0.290498,0.152785,0.158476,0.200813,472,0.0578,0.0011,359.9,0.150126,0.00221985,0.196041
1,0.299972,0.293285,0.152785,0.162896,0.205549,472,0.0578,0.0011,359.9,0.150126,0.00221985,0.200926
1,0.30281,0.295869,0.170876,0.167651,0.210647,472,0.0578,0.0011,359.9,0.168217,0.00240436,0.206134
1,0.301597,0.297956,0.170876,0.172435,0.215725,472,0.0578,0.0011,359.9,0.168217,0.00240436,0.211361
1,0.300886,0.299267,0.170876,0.177234,0.220792,472,0.0578,0.0011,359.9,0.168217,0.00240436,0.216591
1,0.301739,0.299851,0.189344,0.181736,0.225555,472,0.0578,0.0011,359.9,0.186684,0.00257389,0.221513
1,0.303902,0.299701,0.189344,0.18653,0.230671,472,0.0578,0.0011,359.9,0.186684,0.00257389,0.226723
1,0.303144,0.299176,0.189344,0.191313,0.235774,472,0.0578,0.0011,359.9,0.186684,0.00257389,0.231916
1,0.300749,0.298556,0.189344,0.196085,0.240838,472,0.0578,0.0011,359.9,0.186684,0.00257389,0.237087
1,0.301415,0.298118,0.206744,0.200553,0.245597,472,0.0578,0.0011,359.9,0.204077,0.00318412,0.241943
1,0.304123,0.297986,0.206744,0.205022,0.250395,472,0.0578,0.0011,359.9,0.204077,0.00318412,0.246792
1,0.303228,0.298183,0.206744,0.209794,0.2555,472,0.0578,0.0011,359.9,0.204077,0.00318412,0.251937
1,0.301311,0.298563,0.206744,0.214276,0.260257,472,0.0578,0.0011,359.9,0.204077,0.00318412,0.256781
1,0.300909,0.298995,0.225882,0.219063,0.265324,472,0.0578,0.0011,359.9,0.223218,0.00308104,0.261922
1,0.302788,0.299291,0.225882,0.223555,0.270103,472,0.0578,0.0011,359.9,0.223218,0.00308104,0.266763
1,0.301697,0.299301,0.225882,0.228044,0.274865,472,0.0578,0.0011,359.9,0.223218,0.00308104,0.271596
1,0.300634,0.299007,0.244059,0.232527,0.279612,472,0.0578,0.0011,359.9,0.2414,0.00284699,0.276417
1,0.301351,0.298477,0.244059,0.237,0.284369,472,0.0578,0.0011,359.9,0.2414,0.00284699,0.281225
1,0.302914,0.297773,0.244059,0.241462,0.28915,472,0.0578,0.0011,359.9,0.2414,0.00284699,0.28602
1,0.303552,0.296991,0.244059,0.246207,0.294259,472,0.0578,0.0011,359.9,0.2414,0.00284699,0.291104
1,0.300494,0.296316,0.261996,0.250943,0.29932,472,0.0578,0.0011,359.9,0.259326,0.00375051,0.296176
1,0.301418,0.295887,0.261996,0.255378,0.304078,472,0.0578,0.0011,359.9,0.259326,0.00375051,0.300943
1,0.302229,0.295721,0.261996,0.259813,0.308849,472,0.0578,0.0011,359.9,0.259326,0.00375051,0.305709
1,0.303239,0.295904,0.261996,0.264252,0.313634,472,0.0578,0.0011,359.9,0.259326,0.00375051,0.310479
1,0.302541,0.296334,0.280354,0.268701,0.318409,472,0.0578,0.0011,359.9,0.277696,0.00301476,0.315256
1,0.301267,0.296813,0.280354,0.273454,0.323483,472,0.0578,0.0011,359.9,0.277696,0.00301476,0.320336
1,0.301458,0.297134,0.280354,0.27821,0.328559,472,0.0578,0.0011,359.9,0.277696,0.00301476,0.32542
1,0.302964,0.297084,0.280354,0.282963,0.333659,472,0.0578,0.0011,359.9,0.277696,0.00301476,0.330505
1,0.30134,0.296569,0.299501,0.287408,0.338416,472,0.0578,0.0011,359.9,0.296845,0.00290381,0.335283
1,0.300893,0.295611,0.299501,0.291835,0.343166,472,0.0578,0.0011,359.9,0.296845,0.00290381,0.340045
1,0.300669,0.294297,0.299501,0.296533,0.34823,472,0.0578,0.0011,359.9,0.296845,0.00290381,0.345084
1,0.302918,0.292939,0.317286,0.301209,0.353329,472,0.0578,0.0011,359.9,0.314609,0.00465766,0.35011
1,0.303443,0.291826,0.317286,0.305578,0.358118,472,0.0578,0.0011,359.9,0.314609,0.00465766,0.354833
1,0.302243,0.29095,0.317286,0.310227,0.363207,472,0.0578,0.0011,359.9,0.314609,0.00465766,0.359842
1,0.301519,0.290602,0.317286,0.314583,0.367967,472,0.0578,0.0011,359.9,0.314609,0.00465766,0.364559
1,0.302315,0.290697,0.336087,0.319235,0.373056,472,0.0578,0.0011,359.9,0.333424,0.00374254,0.369576
1,0.302005,0.291218,0.336087,0.323607,0.377823,472,0.0578,0.0011,359.9,0.333424,0.00374254,0.374313
1,0.3001,0.29208,0.336087,0.327995,0.382562,472,0.0578,0.0011,359.9,0.333424,0.00374254,0.379062
1,0.301544,0.293262,0.35258,0.332696,0.387639,472,0.0578,0.0011,359.9,0.349919,0.00366732,0.384124
1,0.302941,0.294447,0.35258,0.337417,0.392739,472,0.0578,0.0011,359.9,0.349919,0.00366732,0.389207
1,0.302755,0.295407,0.35258,0.341855,0.397518,472,0.0578,0.0011,359.9,0.349919,0.00366732,0.394007
1,0.301321,0.295993,0.35258,0.3463,0.402274,472,0.0578,0.0011,359.9,0.349919,0.00366732,0.398811
1,0.300489,0.296172,0.370582,0.35104,0.407335,472,0.0578,0.0011,359.9,0.367917,0.00412536,0.40391
1,0.303569,0.295917,0.370582,0.355477,0.412126,472,0.0578,0.0011,359.9,0.367917,0.00412536,0.408708
1,0.303308,0.295356,0.370582,0.359903,0.416912,472,0.0578,0.0011,359.9,0.367917,0.00412536,0.413497
1,0.301055,0.294561,0.370582,0.364315,0.421665,472,0.0578,0.0011,359.9,0.367917,0.00412536,0.418272
1,0.301087,0.293649,0.388724,0.369006,0.426735,472,0.0578,0.0011,359.9,0.386055,0.00458343,0.423329
1,0.302859,0.292888,0.388724,0.373394,0.431515,472,0.0578,0.0011,359.9,0.386055,0.00458343,0.428083
1,0.302377,0.292316,0.388724,0.378066,0.436606,472,0.0578,0.0011,359.9,0.386055,0.00458343,0.433126
1,0.301642,0.29202,0.406534,0.382445,0.441368,472,0.0578,0.0011,359.9,0.403867,0.00454083,0.437873
1,0.301776,0.291925,0.406534,0.387115,0.446449,472,0.0578,0.0011,359.9,0.403867,0.00454083,0.442916
1,0.301789,0.292005,0.406534,0.391495,0.451213,472,0.0578,0.0011,359.9,0.403867,0.00454083,0.447668
1,0.302168,0.292164,0.406534,0.395879,0.455982,472,0.0578,0.0011,359.9,0.403867,0.00454083,0.452425
1,0.300971,0.292361,0.425497,0.400558,0.461051,472,0.0578,0.0011,359.9,0.422827,0.00480366,0.457478
1,0.302267,0.292517,0.425497,0.40524,0.46614,472,0.0578,0.0011,359.9,0.422827,0.00480366,0.462537
1,0.302209,0.292557,0.425497,0.409921,0.471228,472,0.0578,0.0011,359.9,0.422827,0.00480366,0.467599
1,0.302611,0.292483,0.425497,0.4146,0.476322,472,0.0578,0.0011,359.9,0.422827,0.00480366,0.472664
1,0.301241,0.292237,0.444015,0.418982,0.481078,472,0.0578,0.0011,359.9,0.441323,0.00664326,0.477431
1,0.301516,0.291761,0.444015,0.423646,0.486155,472,0.0578,0.0011,359.9,0.441323,0.00664326,0.482485
1,0.302112,0.291121,0.444015,0.428299,0.491242,472,0.0578,0.0011,359.9,0.441323,0.00664326,0.487532
1,0.301883,0.290304,0.444015,0.432647,0.496007,472,0.0578,0.0011,359.9,0.441323,0.00664326,0.492279
1,0.301223,0.289274,0.462365,0.437268,0.501079,472,0.0578,0.0011,359.9,0.459677,0.00647523,0.497304
1,0.301713,0.288159,0.462365,0.441582,0.505842,472,0.0578,0.0011,359.9,0.459677,0.00647523,0.502028
1,0.300842,0.286865,0.462365,0.446161,0.510908,472,0.0578,0.0011,359.9,0.459677,0.00647523,0.507026
1,0.303074,0.285507,0.480298,0.450718,0.51601,472,0.0578,0.0011,359.9,0.477608,0.00674737,0.512014
1,0.301534,0.284224,0.480298,0.454972,0.52077,472,0.0578,0.0011,359.9,0.477608,0.00674737,0.516705
1,0.302184,0.282971,0.480298,0.459207,0.52554,472,0.0578,0.0011,359.9,0.477608,0.00674737,0.521386
1,0.301316,0.281766,0.480298,0.463706,0.530614,472,0.0578,0.0011,359.9,0.477608,0.00674737,0.526343
1,0.302912,0.280823,0.49897,0.468191,0.535713,472,0.0578,0.0011,359.9,0.496273,0.00736133,0.5313
1,0.301999,0.280299,0.49897,0.472392,0.54048,472,0.0578,0.0011,359.9,0.496273,0.00736133,0.535978
1,0.30201,0.280103,0.49897,0.476872,0.545565,472,0.0578,0.0011,359.9,0.496273,0.00736133,0.540945
1,0.301645,0.280272,0.49897,0.481358,0.550644,472,0.0578,0.0011,359.9,0.496273,0.00736133,0.545926
1,0.302544,0.280699,0.517578,0.485571,0.555419,472,0.0578,0.0011,359.9,0.514868,0.00836656,0.550639
1,0.302267,0.281296,0.517578,0.489795,0.56019,472,0.0578,0.0011,359.9,0.514868,0.00836656,0.555365
1,0.302245,0.281932,0.517578,0.494029,0.564961,472,0.0578,0.0011,359.9,0.514868,0.00836656,0.560105
1,0.301544,0.282592,0.517578,0.498556,0.570039,472,0.0578,0.0011,359.9,0.514868,0.00836656,0.565141
1,0.304211,0.283095,0.535129,0.503089,0.575159,472,0.0578,0.0011,359.9,0.532419,0.00847816,0.570193
1,0.301931,0.283465,0.535129,0.507628,0.580243,472,0.0578,0.0011,359.9,0.532419,0.00847816,0.575253
1,0.301764,0.283626,0.535129,0.511883,0.585006,472,0.0578,0.0011,359.9,0.532419,0.00847816,0.58003
1,0.301225,0.283626,0.55248,0.516421,0.590078,472,0.0578,0.0011,359.9,0.549757,0.00937844,0.585092
1,0.303712,0.28351,0.55248,0.520673,0.594871,472,0.0578,0.0011,359.9,0.549757,0.00937844,0.589871
1,0.302131,0.283282,0.55248,0.525204,0.599958,472,0.0578,0.0011,359.9,0.549757,0.00937844,0.594932
1,0.301661,0.282938,0.571544,0.529445,0.60472,472,0.0578,0.0011,359.9,0.568805,0.0104576,0.599703
1,0.301328,0.28246,0.571544,0.533961,0.609794,472,0.0578,0.0011,359.9,0.568805,0.0104576,0.604752
1,0.302847,0.281885,0.571544,0.538185,0.614574,472,0.0578,0.0011,359.9,0.568805,0.0104576,0.609513
1,0.301871,0.281223,0.571544,0.542398,0.619339,472,0.0578,0.0011,359.9,0.568805,0.0104576,0.614264
1,0.301712,0.280467,0.590238,0.54688,0.624419,472,0.0578,0.0011,359.9,0.587484,0.0113974,0.619291
1,0.302354,0.279839,0.590238,0.551072,0.629191,472,0.0578,0.0011,359.9,0.587484,0.0113974,0.624031
1,0.302658,0.279372,0.590238,0.555539,0.634287,472,0.0578,0.0011,359.9,0.587484,0.0113974,0.629051
1,0.303392,0.279191,0.590238,0.559725,0.639074,472,0.0578,0.0011,359.9,0.587484,0.0113974,0.633794
1,0.300817,0.279227,0.608246,0.564193,0.64414,472,0.0578,0.0011,359.9,0.605471,0.0125967,0.638821
1,0.302195,0.279481,0.608246,0.568387,0.64891,472,0.0578,0.0011,359.9,0.605471,0.0125967,0.643574
1,0.302345,0.279941,0.608246,0.57287,0.654,472,0.0578,0.0011,359.9,0.605471,0.0125967,0.648619
1,0.302772,0.280449,0.608246,0.57708,0.658779,472,0.0578,0.0011,359.9,0.605471,0.0125967,0.653392
1,0.30131,0.280954,0.625339,0.58158,0.663853,472,0.0578,0.0011,359.9,0.622568,0.0126307,0.658455
1,0.301259,0.281252,0.625339,0.586364,0.669243,472,0.0578,0.0011,359.9,0.622568,0.0126307,0.663807
1,0.303009,0.281263,0.625339,0.590301,0.673706,472,0.0578,0.0011,359.9,0.622568,0.0126307,0.668312
1,0.30212,0.280955,0.641836,0.594794,0.678793,472,0.0578,0.0011,359.9,0.639044,0.0137753,0.673377
1,0.302077,0.280388,0.641836,0.598996,0.683561,472,0.0578,0.0011,359.9,0.639044,0.0137753,0.678151
1,0.300466,0.279435,0.641836,0.603738,0.688937,472,0.0578,0.0011,359.9,0.639044,0.0137753,0.683476
1,0.302306,0.27848,0.641836,0.607908,0.693709,472,0.0578,0.0011,359.9,0.639044,0.0137753,0.688229
1,0.303112,0.27757,0.659778,0.612065,0.698493,472,0.0578,0.0011,359.9,0.656986,0.0139526,0.692973
1,0.3029,0.276719,0.659778,0.616486,0.703592,472,0.0578,0.0011,359.9,0.656986,0.0139526,0.697989
1,0.301703,0.276064,0.659778,0.620622,0.708354,472,0.0578,0.0011,359.9,0.656986,0.0139526,0.702722
1,0.302272,0.275494,0.678071,0.625025,0.713444,472,0.0578,0.0011,359.9,0.675296,0.0133463,0.707731
1,0.302279,0.275082,0.678071,0.629423,0.718533,472,0.0578,0.0011,359.9,0.675296,0.0133463,0.712741
1,0.300933,0.274778,0.678071,0.633817,0.723601,472,0.0578,0.0011,359.9,0.675296,0.0133463,0.717752
1,0.30145,0.27453,0.678071,0.637933,0.728359,472,0.0578,0.0011,359.9,0.675296,0.0133463,0.722488
1,0.302016,0.274228,0.696364,0.642044,0.733127,472,0.0578,0.0011,359.9,0.693584,0.0138057,0.727222
1,0.30208,0.27384,0.696364,0.646149,0.737895,472,0.0578,0.0011,359.9,0.693584,0.0138057,0.731954
1,0.302312,0.27337,0.696364,0.650519,0.742985,472,0.0578,0.0011,359.9,0.693584,0.0138057,0.736961
1,0.301069,0.272866,0.696364,0.654608,0.747738,472,0.0578,0.0011,359.9,0.693584,0.0138057,0.74169
1,0.302344,0.272347,0.71622,0.65869,0.75251,472,0.0578,0.0011,359.9,0.713422,0.0148849,0.746416
1,0.304274,0.271941,0.71622,0.663037,0.757631,472,0.0578,0.0011,359.9,0.713422,0.0148849,0.75142
1,0.302452,0.271815,0.71622,0.667114,0.762405,472,0.0578,0.0011,359.9,0.713422,0.0148849,0.756154
1,0.300954,0.271903,0.71622,0.671465,0.767473,472,0.0578,0.0011,359.9,0.713422,0.0148849,0.761167
1,0.301093,0.27209,0.733869,0.675548,0.772226,472,0.0578,0.0011,359.9,0.731077,0.0147233,0.765912
1,0.303199,0.272328,0.733869,0.679907,0.77733,472,0.0578,0.0011,359.9,0.731077,0.0147233,0.770941
1,0.302582,0.27246,0.733869,0.683995,0.782106,472,0.0578,0.0011,359.9,0.731077,0.0147233,0.775702
1,0.302466,0.272289,0.752024,0.68835,0.787198,472,0.0578,0.0011,359.9,0.749226,0.0152221,0.780737
1,0.302754,0.271874,0.752024,0.692425,0.791977,472,0.0578,0.0011,359.9,0.749226,0.0152221,0.785497
1,0.304132,0.27133,0.752024,0.696491,0.796776,472,0.0578,0.0011,359.9,0.749226,0.0152221,0.790252
1,0.301893,0.270775,0.752024,0.700819,0.801859,472,0.0578,0.0011,359.9,0.749226,0.0152221,0.795277
1,0.301536,0.270332,0.767852,0.705141,0.806936,472,0.0578,0.0011,359.9,0.765045,0.0158036,0.8003
1,0.301988,0.270176,0.767852,0.709192,0.811703,472,0.0578,0.0011,359.9,0.765045,0.0158036,0.805052
1,0.303322,0.270311,0.767852,0.713518,0.816809,472,0.0578,0.0011,359.9,0.765045,0.0158036,0.810084
1,0.302258,0.270646,0.767852,0.71758,0.82158,472,0.0578,0.0011,359.9,0.765045,0.0158036,0.814851
1,0.300796,0.271158,0.78647,0.721923,0.826645,472,0.0578,0.0011,359.9,0.783625,0.0178074,0.819898
1,0.300069,0.271597,0.78647,0.726,0.831383,472,0.0578,0.0011,359.9,0.783625,0.0178074,0.824677
1,0.303358,0.271965,0.78647,0.730082,0.836171,472,0.0578,0.0011,359.9,0.783625,0.0178074,0.829462
1,0.3018,0.272264,0.803007,0.734441,0.841252,472,0.0578,0.0011,359.9,0.80017,0.0176195,0.834525
1,0.300347,0.272391,0.803007,0.738528,0.845995,472,0.0578,0.0011,359.9,0.80017,0.0176195,0.839314
1,0.300508,0.272229,0.803007,0.742882,0.851055,472,0.0578,0.0011,359.9,0.80017,0.0176195,0.844372
1,0.301637,0.271835,0.803007,0.747228,0.856134,472,0.0578,0.0011,359.9,0.80017,0.0176195,0.849426
1,0.303123,0.271155,0.821252,0.751561,0.861237,472,0.0578,0.0011,359.9,0.818426,0.0172955,0.854476
1,0.301638,0.27027,0.821252,0.755609,0.865999,472,0.0578,0.0011,359.9,0.818426,0.0172955,0.85924
1,0.300835,0.269136,0.821252,0.759637,0.870748,472,0.0578,0.0011,359.9,0.818426,0.0172955,0.863988
1,0.303399,0.267952,0.821252,0.763648,0.875536,472,0.0578,0.0011,359.9,0.818426,0.0172955,0.868723
1,0.303227,0.26681,0.838857,0.767908,0.880641,472,0.0578,0.0011,359.9,0.836006,0.0186285,0.87372
