行驶状态,编码器速度,惯性导航解算速度,slam位移,惯性导航解算位移,编码器位移,qr_code_num,qr_code_x,qr_code_y,qr_code_r,x_slam,y_slam,组合导航位移
0,3.9611e-05,0,0,6.19237e-08,8.71442e-07,472,0.0053,0.004,355.9,0,0,8.62814e-09
0,0,0,0,9.07106e-08,8.71442e-07,472,0.0053,0.0038,356.1,0,0,2.5464e-08
0,0,0,0,1.23464e-07,8.71442e-07,472,0.0053,0.0038,355.9,0,0,4.97153e-08
0,0.000409551,0,0,1.5225e-07,7.01471e-06,472,0.0053,0.0038,355.9,0,0,3.09003e-07
0,0.000464712,0,0,7.2086e-08,1.39854e-05,472,0.0053,0.0038,355.9,0,0,9.25772e-07
0,0.000926049,0,0,1.04839e-07,2.88022e-05,472,0.0053,0.004,355.9,0,0,2.38148e-06
0,0.000806742,0,0,1.33405e-07,4.171e-05,472,0.0053,0.004,355.9,0,0,4.68518e-06
1,0.00263285,0.000139066,0,3.47099e-06,0.000336636,472,0.0053,0.004,355.9,0,0,2.80703e-05
1,0.00348823,0.000283967,0,8.81726e-06,0.000625959,472,0.0053,0.004,355.9,0,0,7.33216e-05
1,0.00333211,0.000472449,0,1.73176e-05,0.000912941,472,0.0053,0.004,356.1,0,0,0.000141401
1,0.00406527,0.000704511,0,2.96257e-05,0.00121092,472,0.0053,0.004,356.1,0,0,0.000233361
1,0.00597694,0.000996282,0,4.79004e-05,0.00155935,472,0.0053,0.004,356.1,0,0,0.000354
1,0.00621582,0.00133454,0,7.19591e-05,0.0019116,472,0.0053,0.004,355.9,0,0,0.000502096
1,0.00776963,0.00170431,0,0.000102186,0.00228872,472,0.0053,0.0038,355.9,0,0,0.000678328
1,0.0101255,0.00202786,0,0.000135031,0.0026776,472,0.0053,0.0038,355.9,0,0,0.000879016
1,0.0109346,0.002342,0,0.000175016,0.00310535,472,0.0053,0.0038,356.1,0,0,0.00110909
1,0.0125822,0.00256337,0,0.000215127,0.00353109,472,0.0053,0.0038,356.1,0,0,0.00136027
1,0.0126609,0.00272203,0,0.000259948,0.00398646,472,0.0055,0.0038,356,0,0,0.001637
1,0.0164438,0.00278996,0,0.000305131,0.00450236,472,0.0055,0.0038,356,0,0,0.00193873
1,0.018168,0.00275147,0,0.000346115,0.00501188,472,0.0055,0.0038,356,0,0,0.0022585
1,0.0208999,0.00264034,0,0.000384886,0.00556238,472,0.0056,0.0039,356.1,0.00137539,0.00241566,0.00259985
1,0.0223196,0.00248672,0,0.000423445,0.00617229,472,0.0056,0.0039,356.1,0.00137539,0.00241566,0.00296789
1,0.0249663,0.00232818,0,0.000457179,0.00678379,472,0.0056,0.0039,356.1,0.00137539,0.00241566,0.00335564
1,0.0278505,0.00217509,0.000563639,0.000490755,0.0074822,472,0.0056,0.0039,356,0.00184083,0.00209776,0.0037736
1,0.0293288,0.00205298,0.000563639,0.000522626,0.00820426,472,0.0056,0.0039,356,0.00184083,0.00209776,0.00421944
1,0.0335357,0.00201276,0.000563639,0.000552516,0.00894429,472,0.0056,0.0039,355.9,0.00184083,0.00209776,0.00469154
1,0.0341323,0.00205025,0.000774262,0.00058562,0.00974321,472,0.0056,0.0039,355.9,0.00205488,0.00204446,0.00519766
1,0.0393814,0.00217453,0.000774262,0.000621406,0.0106261,472,0.0056,0.0039,356,0.00205488,0.00204446,0.00574191
1,0.0418294,0.00234882,0.000774262,0.000657946,0.0114906,472,0.0056,0.0039,356,0.00205488,0.00204446,0.0063175
1,0.0472066,0.00264878,0.000774262,0.000699927,0.0124356,472,0.0056,0.0039,356,0.00205488,0.00204446,0.00693271
1,0.0495558,0.0031753,0.000344719,0.000751506,0.013416,472,0.0056,0.0039,356,0.00148108,0.00208754,0.00759016
1,0.0499409,0.00418958,0.000344719,0.000826653,0.0144678,472,0.0056,0.0039,356,0.00148108,0.00208754,0.008303
1,0.0525688,0.00587256,0.000344719,0.000927364,0.0154934,472,0.0058,0.0038,356.1,0.00148108,0.00208754,0.00906494
1,0.0577785,0.00881612,0.000434525,0.00109197,0.0166706,472,0.0058,0.0038,356.1,0.00167164,0.00209777,0.00991456
1,0.0652517,0.0128513,0.000434525,0.001315,0.0178864,472,0.0058,0.0038,356.1,0.00167164,0.00209777,0.010846
1,0.0665699,0.0182667,0.000434525,0.00162962,0.019122,472,0.007,0.0037,356,0.00167164,0.00209777,0.0118801
1,0.0689866,0.0250967,0.000434525,0.0020573,0.0203938,472,0.007,0.0037,356,0.00167164,0.00209777,0.0130297
1,0.0711847,0.0333248,0.00105002,0.00265632,0.0217855,472,0.007,0.0037,356,0.00230095,0.00191979,0.0143443
1,0.0793684,0.0416519,0.00105002,0.00334355,0.023213,472,0.0083,0.0035,355.9,0.00230095,0.00191979,0.0157527
1,0.0825451,0.0508789,0.00105002,0.00423143,0.0247866,472,0.0083,0.0035,355.9,0.00230095,0.00191979,0.0173482
1,0.0859815,0.0599593,0.00105002,0.00526342,0.0264151,472,0.0107,0.0034,355.9,0.00230095,0.00191979,0.0190783
1,0.0914895,0.0680289,0.00474393,0.00634437,0.0280244,472,0.0107,0.0034,355.9,0.00608572,0.00297931,0.0208524
1,0.0961372,0.0759155,0.00474393,0.00762212,0.0298154,472,0.0107,0.0033,355.9,0.00608572,0.00297931,0.0228038
1,0.101649,0.0825854,0.00474393,0.00891092,0.0315771,472,0.0136,0.0033,355.9,0.00608572,0.00297931,0.0247591
1,0.107091,0.0885242,0.00860057,0.0102833,0.0334205,472,0.0136,0.0033,355.9,0.00996781,0.00279005,0.0267844
1,0.109702,0.0939252,0.00860057,0.0118293,0.0354285,472,0.0136,0.0033,355.9,0.00996781,0.00279005,0.0289664
1,0.113706,0.0983467,0.00860057,0.0133377,0.0373711,472,0.0172,0.003,355.9,0.00996781,0.00279005,0.0311007
1,0.120185,0.102426,0.00860057,0.0149047,0.0394109,472,0.0211,0.0029,356,0.00996781,0.00279005,0.0332813
1,0.125694,0.106638,0.0147918,0.0166446,0.0416748,472,0.0211,0.0029,356,0.0161671,0.00248713,0.0356236
1,0.132209,0.110736,0.0147918,0.0183364,0.0438949,472,0.0211,0.0029,356,0.0161671,0.00248713,0.0379134
1,0.135893,0.115394,0.0147918,0.0202199,0.046322,472,0.0254,0.0025,355.8,0.0161671,0.00248713,0.0403839
1,0.140602,0.120144,0.0147918,0.0220577,0.048668,472,0.0254,0.0025,355.8,0.0161671,0.00248713,0.0428026
1,0.148168,0.12538,0.0215524,0.0239777,0.0511276,472,0.0254,0.0025,355.8,0.0229136,0.00163343,0.0452963
1,0.154961,0.130977,0.0215524,0.0259843,0.053689,472,0.0305,0.0025,355.8,0.0229136,0.00163343,0.0478724
1,0.158834,0.137494,0.0215524,0.0283771,0.0566578,472,0.0305,0.0018,356,0.0229136,0.00163343,0.0508231
1,0.164222,0.142884,0.0215524,0.0304152,0.0591781,472,0.0358,0.0018,356,0.0229136,0.00163343,0.053428
1,0.169154,0.148949,0.0290089,0.0328469,0.0621373,472,0.0358,0.0018,356,0.0303651,0.00136128,0.0564129
1,0.175347,0.154482,0.0290089,0.0352056,0.0650045,472,0.0358,0.0018,355.9,0.0303651,0.00136128,0.059327
1,0.180325,0.159882,0.0290089,0.0376444,0.0679464,472,0.0418,0.0018,355.9,0.0303651,0.00136128,0.062317
1,0.184214,0.165528,0.0375735,0.040338,0.0711466,472,0.0418,0.0018,355.9,0.0389331,0.00132846,0.0655534
1,0.191981,0.170699,0.0375735,0.0429372,0.0742633,472,0.0418,0.0018,355.9,0.0389331,0.00132846,0.0686989
1,0.197652,0.175812,0.0375735,0.0456128,0.0774651,472,0.0487,0.0014,355.9,0.0389331,0.00132846,0.0719191
1,0.201609,0.181265,0.0375735,0.0485566,0.0809437,472,0.056,0.001,355.8,0.0389331,0.00132846,0.0754019
1,0.205751,0.186677,0.0487091,0.0515868,0.0844885,472,0.056,0.001,355.8,0.0500489,0.000554489,0.0789689
1,0.212345,0.192091,0.0487091,0.0547035,0.0881388,472,0.056,0.001,355.8,0.0500489,0.000554489,0.0826223
1,0.216821,0.197176,0.0487091,0.0576993,0.0916281,472,0.056,0.001,355.8,0.0500489,0.000554489,0.0861553
1,0.220185,0.202354,0.059906,0.0607735,0.0951679,472,0.056,0.001,355.8,0.0612198,-0.000299268,0.0897592
1,0.225212,0.2079,0.059906,0.0641442,0.0990241,472,0.056,0.001,355.8,0.0612198,-0.000299268,0.0936505
1,0.232971,0.213459,0.059906,0.0676041,0.103004,472,0.056,0.001,355.8,0.0612198,-0.000299268,0.0976307
1,0.236293,0.218641,0.059906,0.0709225,0.106786,472,0.056,0.001,355.8,0.0612198,-0.000299268,0.101469
1,0.237919,0.22411,0.07213,0.074552,0.110845,472,0.056,0.001,355.8,0.0734443,-0.000551699,0.105606
1,0.243879,0.229498,0.07213,0.0782671,0.115,472,0.056,0.001,355.8,0.0734443,-0.000551699,0.109822
1,0.250475,0.234827,0.07213,0.082067,0.119261,472,0.056,0.001,355.8,0.0734443,-0.000551699,0.11412
1,0.256769,0.239793,0.07213,0.0857011,0.123349,472,0.056,0.001,355.8,0.0734443,-0.000551699,0.118252
1,0.261095,0.244791,0.0859794,0.0894105,0.127503,472,0.056,0.001,355.8,0.08729,-0.000921123,0.122455
1,0.260735,0.250174,0.0859794,0.0934563,0.131927,472,0.056,0.001,355.8,0.08729,-0.000921123,0.126978
