行驶状态,编码器速度,惯性导航解算速度,slam位移,惯性导航解算位移,编码器位移,qr_code_num,qr_code_x,qr_code_y,qr_code_r,x_slam,y_slam,组合导航位移
1,0.0212869,0.00211122,0,0.000286756,0.00579188,472,0.0004,0.0001,359.7,-0.00451247,-0.00315515,0.0026934
1,0.0231545,0.00248551,0,0.000326845,0.0063762,472,0.0004,0.0001,359.7,-0.00451247,-0.00315515,0.00306943
1,0.0244384,0.0030594,0.000349045,0.000377041,0.00697977,472,0.0004,0.0001,359.7,-0.00444524,-0.00349766,0.00347593
1,0.0275056,0.00397826,0.000349045,0.000448044,0.00767266,472,0.0004,0,359.7,-0.00444524,-0.00349766,0.00392662
1,0.0300724,0.00527041,0.000349045,0.000542707,0.00840662,472,0.0004,0,359.7,-0.00444524,-0.00349766,0.00442374
1,0.0337712,0.00683381,0.000349045,0.00065694,0.00915019,472,0.0004,0,359.7,-0.00444524,-0.00349766,0.00496149
1,0.0337055,0.00891773,8.98301e-05,0.000816295,0.00994228,472,0.0005,0,359.7,-0.00450892,-0.00324491,0.00556044
1,0.0375659,0.0111423,8.98301e-05,0.00100011,0.0107428,472,0.0011,0,359.8,-0.00450892,-0.00324491,0.00620129
1,0.0418516,0.013809,8.98301e-05,0.00124239,0.0116652,472,0.0011,0,359.8,-0.00450892,-0.00324491,0.00691809
1,0.0437859,0.0165458,8.98301e-05,0.0015111,0.012559,472,0.0011,0,359.8,-0.00450892,-0.00324491,0.00767684
1,0.0468762,0.0194721,0.000899818,0.00182513,0.0134991,472,0.0018,0,359.7,-0.00418565,-0.00231678,0.00849294
1,0.0516246,0.0228299,0.000899818,0.00221728,0.0145779,472,0.0018,0,359.7,-0.00418565,-0.00231678,0.00940058
1,0.0538911,0.0263133,0.000899818,0.0026381,0.0156233,472,0.0018,0,359.7,-0.00418565,-0.00231678,0.0103482
1,0.0592731,0.0305058,0.00203036,0.00315973,0.0168245,472,0.0029,0,359.8,-0.00320643,-0.0016006,0.0114047
1,0.0615573,0.0352491,0.00203036,0.00376166,0.0180622,472,0.0029,0,359.8,-0.00320643,-0.0016006,0.0125473
1,0.0660388,0.0402425,0.00203036,0.00440275,0.0192897,472,0.0043,-0.0001,359.7,-0.00320643,-0.0016006,0.0137341
1,0.0692585,0.0461747,0.00203036,0.005189,0.0206507,472,0.0043,-0.0001,359.7,-0.00320643,-0.0016006,0.0150599
1,0.073953,0.0520657,0.00427346,0.00601417,0.021997,472,0.0043,-0.0001,359.7,-0.000616657,-0.00139871,0.0164259
1,0.0774983,0.0581881,0.00427346,0.00693291,0.0233965,472,0.0063,-0.0001,359.7,-0.000616657,-0.00139871,0.0178783
1,0.081122,0.0647564,0.00427346,0.00802156,0.0249472,472,0.0063,-0.0001,359.7,-0.000616657,-0.00139871,0.0194879
1,0.0865161,0.0707229,0.00427346,0.00912715,0.0264819,472,0.0063,-0.0001,359.7,-0.000616657,-0.00139871,0.0211129
1,0.0904487,0.0766046,0.00771946,0.0103999,0.0281819,472,0.0089,0.0001,359.7,0.00297006,-0.00125733,0.0228941
1,0.0944938,0.081518,0.00771946,0.0116595,0.0298363,472,0.0121,-0.0001,359.6,0.00297006,-0.00125733,0.0246608
1,0.0991691,0.0858013,0.00771946,0.0129786,0.0315609,472,0.0121,-0.0001,359.6,0.00297006,-0.00125733,0.0264816
1,0.104379,0.0897719,0.0120825,0.0144468,0.0334837,472,0.0121,-0.0001,359.6,0.00742583,-0.00129387,0.0284473
1,0.110494,0.0930537,0.0120825,0.0158672,0.0353781,472,0.0159,0.0001,359.9,0.00742583,-0.00129387,0.0303695
1,0.117069,0.0963645,0.0120825,0.0174355,0.037504,472,0.0159,0.0001,359.9,0.00742583,-0.00129387,0.0324432
1,0.122379,0.0996253,0.0120825,0.0189543,0.0395767,472,0.0159,0.0001,359.9,0.00742583,-0.00129387,0.034474
1,0.128835,0.103268,0.0173786,0.0205307,0.0417463,472,0.0194,0.0001,359.7,0.0127459,-0.00111424,0.0365674
1,0.132054,0.10775,0.0173786,0.0222905,0.0441119,472,0.0194,0.0001,359.7,0.0127459,-0.00111424,0.038845
1,0.136426,0.112581,0.0173786,0.0240155,0.0463953,472,0.0232,0,359.9,0.0127459,-0.00111424,0.0410912
1,0.14081,0.118331,0.0173786,0.0259548,0.0489011,472,0.0232,0,359.9,0.0127459,-0.00111424,0.0435473
1,0.145276,0.124116,0.023331,0.0278599,0.0513172,472,0.0232,0,359.9,0.0187691,-0.00163653,0.045971
1,0.152496,0.130517,0.023331,0.0299994,0.05401,472,0.0282,0.0002,359.7,0.0187691,-0.00163653,0.0486254
1,0.158883,0.136457,0.023331,0.0320908,0.0566302,472,0.0282,0.0002,359.7,0.0187691,-0.00163653,0.0512389
1,0.163201,0.142518,0.0304311,0.0344196,0.0594942,472,0.0282,0.0002,359.7,0.0258801,-0.00162474,0.0540876
1,0.168989,0.14824,0.0304311,0.0368372,0.0624508,472,0.0336,0.0002,359.5,0.0258801,-0.00162474,0.0570294
1,0.175994,0.153308,0.0304311,0.0391748,0.0653278,472,0.0396,0,359.8,0.0258801,-0.00162474,0.0598996
1,0.179161,0.158509,0.0304311,0.0417526,0.0684471,472,0.0396,0,359.8,0.0258801,-0.00162474,0.0630076
1,0.184424,0.16337,0.0395476,0.0442396,0.0714505,472,0.0396,0,359.8,0.0349865,-0.00119403,0.0660281
1,0.189611,0.168612,0.0395476,0.0469793,0.0747371,472,0.0467,0.0003,359.7,0.0349865,-0.00119403,0.0692977
1,0.194558,0.17368,0.0395476,0.0496225,0.0778925,472,0.0467,0.0003,359.7,0.0349865,-0.00119403,0.0724727
1,0.202167,0.179219,0.0395476,0.0525343,0.0813799,472,0.0467,0.0003,359.7,0.0349865,-0.00119403,0.0759147
1,0.207983,0.184811,0.0496386,0.055536,0.0849605,472,0.0528,-0.0002,359.7,0.0450827,-0.00108097,0.0794509
1,0.210417,0.190048,0.0496386,0.058426,0.0883537,472,0.0528,-0.0002,359.7,0.0450827,-0.00108097,0.0828773
1,0.217155,0.195221,0.0496386,0.0613932,0.091848,472,0.0603,0.0005,359.6,0.0450827,-0.00108097,0.0863804
1,0.220631,0.200294,0.0607537,0.0644356,0.0953945,472,0.0603,0.0005,359.6,0.0562164,-0.00141934,0.0899565
1,0.22515,0.205553,0.0607537,0.0677665,0.0992497,472,0.0603,0.0005,359.6,0.0562164,-0.00141934,0.0938165
1,0.229983,0.210628,0.0607537,0.0711772,0.103182,472,0.0603,0.0005,359.6,0.0562164,-0.00141934,0.0977569
1,0.234891,0.21523,0.0607537,0.0744402,0.106943,472,0.0603,0.0005,359.6,0.0562164,-0.00141934,0.101552
1,0.239364,0.220066,0.0723418,0.0779999,0.111025,472,0.0603,0.0005,359.6,0.0678124,-0.00158797,0.105639
1,0.243129,0.224675,0.0723418,0.0814046,0.114909,472,0.0603,0.0005,359.6,0.0678124,-0.00158797,0.109571
1,0.247318,0.229758,0.0723418,0.0851214,0.119119,472,0.0603,0.0005,359.6,0.0678124,-0.00158797,0.113805
1,0.252745,0.235078,0.0723418,0.0889252,0.123416,472,0.0603,0.0005,359.6,0.0678124,-0.00158797,0.118123
1,0.257112,0.24072,0.0857041,0.0928218,0.127782,472,0.0603,0.0005,359.6,0.0811684,-0.00115699,0.122527
1,0.261651,0.246249,0.0857041,0.096557,0.131944,472,0.0603,0.0005,359.6,0.0811684,-0.00115699,0.126765
1,0.264367,0.251897,0.0857041,0.100378,0.136147,472,0.0603,0.0005,359.6,0.0811684,-0.00115699,0.131077
1,0.269556,0.257508,0.100235,0.104283,0.140427,472,0.0603,0.0005,359.6,0.0957017,-0.00110378,0.135461
1,0.274112,0.263232,0.100235,0.10854,0.145066,472,0.0603,0.0005,359.6,0.0957017,-0.00110378,0.140186
1,0.276864,0.26829,0.100235,0.112602,0.149456,472,0.0603,0.0005,359.6,0.0957017,-0.00110378,0.144709
1,0.277577,0.272944,0.100235,0.116731,0.153856,472,0.0603,0.0005,359.6,0.0957017,-0.00110378,0.149284
1,0.281832,0.277108,0.116178,0.120919,0.158321,472,0.0603,0.0005,359.6,0.11163,-0.000273022,0.153905
1,0.285824,0.280796,0.116178,0.125159,0.162845,472,0.0603,0.0005,359.6,0.11163,-0.000273022,0.158567
1,0.288419,0.284308,0.116178,0.129736,0.167712,472,0.0603,0.0005,359.6,0.11163,-0.000273022,0.163553
1,0.289002,0.287273,0.116178,0.134067,0.172285,472,0.0603,0.0005,359.6,0.11163,-0.000273022,0.168283
1,0.29174,0.290136,0.1335,0.138732,0.177205,472,0.0603,0.0005,359.6,0.128974,-0.00122249,0.173332
1,0.294428,0.292693,0.1335,0.143142,0.181859,472,0.0603,0.0005,359.6,0.128974,-0.00122249,0.178116
1,0.299501,0.295399,0.1335,0.14789,0.186903,472,0.0603,0.0005,359.6,0.128974,-0.00122249,0.183228
1,0.297881,0.297955,0.150132,0.152378,0.191609,472,0.0603,0.0005,359.6,0.145599,-0.000651889,0.18807
1,0.298571,0.300741,0.150132,0.157212,0.196639,472,0.0603,0.0005,359.6,0.145599,-0.000651889,0.193239
1,0.299369,0.303345,0.150132,0.161782,0.201366,472,0.0603,0.0005,359.6,0.145599,-0.000651889,0.198129
1,0.303491,0.306077,0.150132,0.166701,0.206475,472,0.0603,0.0005,359.6,0.145599,-0.000651889,0.203355
1,0.302406,0.308489,0.167705,0.171347,0.211248,472,0.0603,0.0005,359.6,0.163161,0.000144379,0.208293
1,0.299565,0.310819,0.167705,0.176338,0.216294,472,0.0603,0.0005,359.6,0.163161,0.000144379,0.213554
1,0.302065,0.312567,0.167705,0.18104,0.221062,472,0.0603,0.0005,359.6,0.163161,0.000144379,0.218511
1,0.303385,0.314012,0.167705,0.186076,0.226169,472,0.0603,0.0005,359.6,0.163161,0.000144379,0.223785
1,0.302309,0.314914,0.186008,0.190806,0.23094,472,0.0603,0.0005,359.6,0.181477,-0.000543663,0.22874
1,0.301061,0.31548,0.186008,0.195859,0.23601,472,0.0603,0.0005,359.6,0.181477,-0.000543663,0.233999
1,0.301327,0.315699,0.186008,0.200596,0.240767,472,0.0603,0.0005,359.6,0.181477,-0.000543663,0.238928
1,0.303849,0.315725,0.204728,0.205647,0.245881,472,0.0603,0.0005,359.6,0.200187,0.000282116,0.244161
1,0.302431,0.315711,0.204728,0.210699,0.250973,472,0.0603,0.0005,359.6,0.200187,0.000282116,0.249379
1,0.301492,0.315717,0.204728,0.215435,0.255732,472,0.0603,0.0005,359.6,0.200187,0.000282116,0.254269
1,0.301751,0.315796,0.204728,0.220172,0.260496,472,0.0603,0.0005,359.6,0.200187,0.000282116,0.259148
1,0.302646,0.315927,0.222905,0.225228,0.265591,472,0.0603,0.0005,359.6,0.218363,0.000468559,0.264335
1,0.302825,0.316066,0.222905,0.22997,0.27037,472,0.0603,0.0005,359.6,0.218363,0.000468559,0.269199
1,0.301246,0.316106,0.222905,0.235028,0.275443,472,0.0603,0.0005,359.6,0.218363,0.000468559,0.274369
1,0.30073,0.315964,0.222905,0.239766,0.280191,472,0.0603,0.0005,359.6,0.218363,0.000468559,0.279212
1,0.302448,0.315599,0.240991,0.244813,0.285283,472,0.0603,0.0005,359.6,0.236452,0.000403038,0.284358
1,0.302241,0.315035,0.240991,0.249534,0.290053,472,0.0603,0.0005,359.6,0.236452,0.000403038,0.289176
1,0.301784,0.314258,0.240991,0.254556,0.295135,472,0.0603,0.0005,359.6,0.236452,0.000403038,0.294293
1,0.302213,0.313457,0.260559,0.259252,0.299905,472,0.0603,0.0005,359.6,0.256021,0.000518857,0.299081
1,0.301957,0.312642,0.260559,0.264248,0.304989,472,0.0603,0.0005,359.6,0.256021,0.000518857,0.30417
1,0.302787,0.312046,0.260559,0.268924,0.309768,472,0.0603,0.0005,359.6,0.256021,0.000518857,0.308938
1,0.301205,0.311723,0.260559,0.273597,0.314523,472,0.0603,0.0005,359.6,0.256021,0.000518857,0.3137
1,0.300632,0.311618,0.279778,0.278583,0.319586,472,0.0603,0.0005,359.6,0.275245,0.000261346,0.318772
1,0.302894,0.311725,0.279778,0.283259,0.324366,472,0.0603,0.0005,359.6,0.275245,0.000261346,0.323535
1,0.302484,0.311976,0.279778,0.287941,0.329141,472,0.0603,0.0005,359.6,0.275245,0.000261346,0.328303
1,0.301575,0.312157,0.279778,0.292937,0.334219,472,0.0603,0.0005,359.6,0.275245,0.000261346,0.333385
1,0.300435,0.312142,0.297081,0.297619,0.338962,472,0.0603,0.0005,359.6,0.292541,0.000896126,0.338152
1,0.301051,0.311865,0.297081,0.302295,0.343715,472,0.0603,0.0005,359.6,0.292541,0.000896126,0.342914
1,0.302456,0.311389,0.297081,0.307273,0.348807,472,0.0603,0.0005,359.6,0.292541,0.000896126,0.347983
1,0.30133,0.31074,0.315938,0.31224,0.353881,472,0.0603,0.0005,359.6,0.311397,0.00113603,0.353043
1,0.301668,0.310134,0.315938,0.316887,0.358643,472,0.0603,0.0005,359.6,0.311397,0.00113603,0.357785
1,0.301704,0.309636,0.315938,0.321837,0.363723,472,0.0603,0.0005,359.6,0.311397,0.00113603,0.362833
1,0.303567,0.309388,0.315938,0.326786,0.368833,472,0.0603,0.0005,359.6,0.311397,0.00113603,0.367883
1,0.302429,0.309428,0.333774,0.331427,0.373606,472,0.0603,0.0005,359.6,0.32923,0.00141278,0.372627
1,0.302213,0.309693,0.333774,0.336075,0.378377,472,0.0603,0.0005,359.6,0.32923,0.00141278,0.377378
1,0.301098,0.3101,0.333774,0.341039,0.383447,472,0.0603,0.0005,359.6,0.32923,0.00141278,0.382445
1,0.303047,0.310554,0.333774,0.346012,0.388549,472,0.0603,0.0005,359.6,0.32923,0.00141278,0.387522
1,0.302387,0.310965,0.333774,0.350679,0.393321,472,0.0603,0.0005,359.6,0.32923,0.00141278,0.392294
1,0.301417,0.311312,0.350754,0.355663,0.398397,472,0.0603,0.0005,359.6,0.346207,0.00175989,0.397382
1,0.302095,0.311496,0.350754,0.360337,0.403165,472,0.0603,0.0005,359.6,0.346207,0.00175989,0.40216
1,0.303304,0.311539,0.370207,0.365322,0.408271,472,0.0603,0.0005,359.6,0.365656,0.00223411,0.407252
1,0.302323,0.31144,0.370207,0.370304,0.413361,472,0.0603,0.0005,359.6,0.365656,0.00223411,0.412342
1,0.300936,0.311241,0.370207,0.374971,0.418112,472,0.0603,0.0005,359.6,0.365656,0.00223411,0.417115
1,0.30189,0.310898,0.370207,0.379943,0.423195,472,0.0603,0.0005,359.6,0.365656,0.00223411,0.422195
1,0.303447,0.310564,0.388438,0.384909,0.428303,472,0.0603,0.0005,359.6,0.383892,0.00193764,0.427272
1,0.302095,0.310318,0.388438,0.389562,0.433071,472,0.0603,0.0005,359.6,0.383892,0.00193764,0.432036
1,0.301598,0.310124,0.388438,0.394523,0.43815,472,0.0603,0.0005,359.6,0.383892,0.00193764,0.437107
1,0.30144,0.310055,0.388438,0.399483,0.443226,472,0.0603,0.0005,359.6,0.383892,0.00193764,0.442178
1,0.303987,0.310081,0.406852,0.404445,0.448342,472,0.0603,0.0005,359.6,0.402295,0.0028466,0.447254
1,0.302861,0.310157,0.406852,0.409408,0.453441,472,0.0603,0.0005,359.6,0.402295,0.0028466,0.452333
1,0.301463,0.310217,0.406852,0.414061,0.4582,472,0.0603,0.0005,359.6,0.402295,0.0028466,0.457102
1,0.300933,0.310256,0.423407,0.419026,0.463268,472,0.0603,0.0005,359.6,0.418858,0.00243706,0.46218
1,0.302901,0.310243,0.423407,0.423679,0.468048,472,0.0603,0.0005,359.6,0.418858,0.00243706,0.466949
1,0.302643,0.310212,0.423407,0.428643,0.473143,472,0.0603,0.0005,359.6,0.418858,0.00243706,0.47203
1,0.301731,0.310159,0.423407,0.433605,0.478224,472,0.0603,0.0005,359.6,0.418858,0.00243706,0.477109
1,0.301884,0.310046,0.440493,0.438255,0.482989,472,0.0603,0.0005,359.6,0.435942,0.00266675,0.481877
1,0.301981,0.309874,0.440493,0.443211,0.488073,472,0.0603,0.0005,359.6,0.435942,0.00266675,0.486953
1,0.302449,0.309603,0.440493,0.447853,0.492847,472,0.0603,0.0005,359.6,0.435942,0.00266675,0.491716
1,0.301711,0.309111,0.440493,0.452795,0.497927,472,0.0603,0.0005,359.6,0.435942,0.00266675,0.496782
1,0.301236,0.308393,0.459649,0.457416,0.502683,472,0.0603,0.0005,359.6,0.455101,0.00253732,0.501529
1,0.301776,0.307395,0.459649,0.462326,0.507764,472,0.0603,0.0005,359.6,0.455101,0.00253732,0.506573
1,0.302467,0.306339,0.459649,0.466913,0.512538,472,0.0603,0.0005,359.6,0.455101,0.00253732,0.511298
1,0.301461,0.305262,0.478893,0.471484,0.517297,472,0.0603,0.0005,359.6,0.474328,0.00389803,0.516012
1,0.301429,0.304282,0.478893,0.476041,0.522055,472,0.0603,0.0005,359.6,0.474328,0.00389803,0.520717
1,0.301208,0.303525,0.478893,0.480891,0.527128,472,0.0603,0.0005,359.6,0.474328,0.00389803,0.525721
1,0.302311,0.303063,0.478893,0.485434,0.531899,472,0.0603,0.0005,359.6,0.474328,0.00389803,0.530422
1,0.302802,0.302952,0.496714,0.489977,0.536678,472,0.0603,0.0005,359.6,0.492162,0.0030761,0.535129
1,0.300732,0.303242,0.496714,0.494831,0.541743,472,0.0603,0.0005,359.6,0.492162,0.0030761,0.540149
1,0.302036,0.303877,0.496714,0.499698,0.546828,472,0.0603,0.0005,359.6,0.492162,0.0030761,0.545184
1,0.301999,0.304775,0.496714,0.504582,0.551913,472,0.0603,0.0005,359.6,0.492162,0.0030761,0.550236
1,0.302639,0.305887,0.513833,0.509485,0.557008,472,0.0603,0.0005,359.6,0.509271,0.00395651,0.555309
1,0.301607,0.306968,0.513833,0.514098,0.561769,472,0.0603,0.0005,359.6,0.509271,0.00395651,0.56009
1,0.300823,0.308037,0.513833,0.518726,0.566518,472,0.0603,0.0005,359.6,0.509271,0.00395651,0.564883
1,0.302875,0.309015,0.513833,0.523369,0.571298,472,0.0603,0.0005,359.6,0.509271,0.00395651,0.569687
1,0.301959,0.309896,0.532052,0.528334,0.576383,472,0.0603,0.0005,359.6,0.527477,0.00497904,0.574811
1,0.301764,0.310507,0.532052,0.532996,0.581146,472,0.0603,0.0005,359.6,0.527477,0.00497904,0.579628
1,0.301791,0.310922,0.532052,0.537663,0.58591,472,0.0603,0.0005,359.6,0.527477,0.00497904,0.584446
1,0.302937,0.311131,0.549563,0.542643,0.59101,472,0.0603,0.0005,359.6,0.544979,0.00571801,0.589575
1,0.301726,0.311145,0.549563,0.54731,0.595773,472,0.0603,0.0005,359.6,0.544979,0.00571801,0.594388
1,0.300703,0.311067,0.549563,0.552287,0.600837,472,0.0603,0.0005,359.6,0.544979,0.00571801,0.599505
1,0.301643,0.310979,0.549563,0.556951,0.605598,472,0.0603,0.0005,359.6,0.544979,0.00571801,0.604305
1,0.303312,0.310886,0.568222,0.561924,0.610704,472,0.0603,0.0005,359.6,0.563639,0.00578914,0.609415
1,0.302669,0.310827,0.568222,0.566586,0.615481,472,0.0603,0.0005,359.6,0.563639,0.00578914,0.614211
1,0.300582,0.310774,0.568222,0.571558,0.620543,472,0.0603,0.0005,359.6,0.563639,0.00578914,0.619313
1,0.301896,0.310679,0.568222,0.576218,0.625309,472,0.0603,0.0005,359.6,0.563639,0.00578914,0.6241
1,0.303206,0.310537,0.586198,0.581185,0.630413,472,0.0603,0.0005,359.6,0.581588,0.00753349,0.629196
1,0.302973,0.310414,0.586198,0.58584,0.635194,472,0.0603,0.0005,359.6,0.581588,0.00753349,0.63398
1,0.302583,0.310421,0.586198,0.590497,0.63997,472,0.0603,0.0005,359.6,0.581588,0.00753349,0.638763
1,0.301571,0.31062,0.603271,0.595158,0.644731,472,0.0603,0.0005,359.6,0.598642,0.00871377,0.643547
1,0.303521,0.311089,0.603271,0.600139,0.64984,472,0.0603,0.0005,359.6,0.598642,0.00871377,0.64865
1,0.302088,0.311792,0.603271,0.605133,0.654926,472,0.0603,0.0005,359.6,0.598642,0.00871377,0.653761
1,0.30202,0.312623,0.603271,0.609829,0.659693,472,0.0603,0.0005,359.6,0.598642,0.00871377,0.658568
1,0.301321,0.313476,0.620933,0.614537,0.66445,472,0.0603,0.0005,359.6,0.616316,0.00827442,0.663383
1,0.30207,0.314201,0.620933,0.619256,0.669218,472,0.0603,0.0005,359.6,0.616316,0.00827442,0.668202
1,0.30213,0.314618,0.620933,0.624293,0.674305,472,0.0603,0.0005,359.6,0.616316,0.00827442,0.673338
1,0.301478,0.314625,0.620933,0.629012,0.679064,472,0.0603,0.0005,359.6,0.616316,0.00827442,0.678153
1,0.301531,0.314157,0.640496,0.633721,0.683824,472,0.0603,0.0005,359.6,0.635864,0.00923876,0.682957
1,0.301843,0.313354,0.640496,0.638728,0.688907,472,0.0603,0.0005,359.6,0.635864,0.00923876,0.688059
1,0.302974,0.3123,0.640496,0.643405,0.693688,472,0.0603,0.0005,359.6,0.635864,0.00923876,0.692834
1,0.301168,0.311117,0.640496,0.648373,0.69876,472,0.0603,0.0005,359.6,0.635864,0.00923876,0.697902
1,0.301852,0.310024,0.659368,0.653015,0.703524,472,0.0603,0.0005,359.6,0.654751,0.00861457,0.702645
1,0.301153,0.309071,0.659368,0.657644,0.708279,472,0.0603,0.0005,359.6,0.654751,0.00861457,0.707376
1,0.303765,0.308276,0.659368,0.66257,0.713392,472,0.0603,0.0005,359.6,0.654751,0.00861457,0.712411
1,0.30154,0.307689,0.676301,0.667181,0.718152,472,0.0603,0.0005,359.6,0.671683,0.00882018,0.717134
1,0.30097,0.30727,0.676301,0.671787,0.722903,472,0.0603,0.0005,359.6,0.671683,0.00882018,0.721853
1,0.30094,0.307025,0.676301,0.676391,0.727655,472,0.0603,0.0005,359.6,0.671683,0.00882018,0.726572
1,0.302306,0.306917,0.676301,0.680994,0.732426,472,0.0603,0.0005,359.6,0.671683,0.00882018,0.731295
1,0.302688,0.306953,0.693141,0.685905,0.737522,472,0.0603,0.0005,359.6,0.688497,0.0103405,0.736331
1,0.30068,0.307062,0.693141,0.690512,0.742269,472,0.0603,0.0005,359.6,0.688497,0.0103405,0.741064
1,0.301317,0.307215,0.693141,0.695429,0.747343,472,0.0603,0.0005,359.6,0.688497,0.0103405,0.746109
1,0.303383,0.307355,0.693141,0.700347,0.75245,472,0.0603,0.0005,359.6,0.688497,0.0103405,0.751162
1,0.302632,0.307505,0.712023,0.704961,0.757226,472,0.0603,0.0005,359.6,0.707378,0.0106011,0.755913
1,0.301041,0.30763,0.712023,0.709577,0.761979,472,0.0603,0.0005,359.6,0.707378,0.0106011,0.760665
1,0.301126,0.307714,0.712023,0.714193,0.766733,472,0.0603,0.0005,359.6,0.707378,0.0106011,0.765419
1,0.303224,0.307666,0.730877,0.719115,0.771837,472,0.0603,0.0005,359.6,0.726232,0.0107699,0.770484
1,0.302275,0.307403,0.730877,0.723724,0.776608,472,0.0603,0.0005,359.6,0.726232,0.0107699,0.775239
1,0.299815,0.306753,0.730877,0.728321,0.781343,472,0.0603,0.0005,359.6,0.726232,0.0107699,0.779983
1,0.301836,0.305757,0.730877,0.733205,0.786425,472,0.0603,0.0005,359.6,0.726232,0.0107699,0.785023
1,0.305429,0.304506,0.749221,0.737763,0.791243,472,0.0603,0.0005,359.6,0.744558,0.0118399,0.789748
1,0.302666,0.303107,0.749221,0.742602,0.796339,472,0.0603,0.0005,359.6,0.744558,0.0118399,0.794763
1,0.300461,0.301959,0.749221,0.747122,0.801083,472,0.0603,0.0005,359.6,0.744558,0.0118399,0.799463
1,0.301803,0.301113,0.766478,0.751633,0.805847,472,0.0603,0.0005,359.6,0.761807,0.0124282,0.804157
1,0.303834,0.300663,0.766478,0.75644,0.810961,472,0.0603,0.0005,359.6,0.761807,0.0124282,0.809157
1,0.30402,0.300724,0.766478,0.760951,0.815758,472,0.0603,0.0005,359.6,0.761807,0.0124282,0.813867
1,0.300996,0.301181,0.766478,0.765774,0.820827,472,0.0603,0.0005,359.6,0.761807,0.0124282,0.81889
1,0.301315,0.301779,0.766478,0.770305,0.825584,472,0.0603,0.0005,359.6,0.761807,0.0124282,0.823622
1,0.303632,0.302439,0.783573,0.775149,0.830695,472,0.0603,0.0005,359.6,0.778863,0.0144457,0.828674
1,0.302226,0.303053,0.783573,0.780003,0.835783,472,0.0603,0.0005,359.6,0.778863,0.0144457,0.833738
1,0.30248,0.30359,0.783573,0.784865,0.840875,472,0.0603,0.0005,359.6,0.778863,0.0144457,0.838812
1,0.300887,0.303929,0.802343,0.789426,0.845626,472,0.0603,0.0005,359.6,0.797662,0.0132907,0.843585
1,0.303438,0.304022,0.802343,0.793987,0.850414,472,0.0603,0.0005,359.6,0.797662,0.0132907,0.848362
1,0.303379,0.30395,0.802343,0.79885,0.855521,472,0.0603,0.0005,359.6,0.797662,0.0132907,0.853443
1,0.301194,0.303754,0.81944,0.803405,0.860276,472,0.0603,0.0005,359.6,0.814745,0.0141425,0.858216
1,0.29986,0.303355,0.81944,0.807952,0.865011,472,0.0603,0.0005,359.6,0.814745,0.0141425,0.86298
1,0.302673,0.302824,0.81944,0.81249,0.869788,472,0.0603,0.0005,359.6,0.814745,0.0141425,0.867738
1,0.30318,0.302263,0.81944,0.81702,0.874573,472,0.0603,0.0005,359.6,0.814745,0.0141425,0.872491
1,0.301732,0.301828,0.81944,0.821846,0.879653,472,0.0603,0.0005,359.6,0.814745,0.0141425,0.877542
